statefips,year,month,day_endofweek,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
35,2021,6,4,.0182,.,.,.,.,.,.126,-.0332,-.0479,-.0709,.019,.25,-.153
35,2021,6,11,.206,.,.,.,.,.,-.0145,.176,.193,.148,.199,.467,-.114
35,2021,6,18,.226,.,.,.,.,.,.308,.347,.35,.135,.14,.329,-.142
35,2021,6,25,.184,.,.,.,.,.,.143,.182,.185,.221,.177,.252,-.0284
35,2021,7,2,-.0201,.,.,.,.,.,.0352,-.0193,-.0243,-.0395,-.0393,.125,-.295
35,2021,7,9,-.0902,.,.,.,.,.,.0104,-.0103,-.0122,-.149,-.161,-.0389,-.375
35,2021,7,16,.0292,.,.,.,.,.,.234,.0656,.0502,-.0547,-.0208,.106,-.148
35,2021,7,23,-.107,.,.,.,.,.,.0186,-.11,-.122,-.131,-.106,.0389,-.278
35,2021,7,30,-.0114,.,.,.,.,.,.118,-.0423,-.057,.0188,.0122,.0856,-.116
35,2021,8,6,.0625,.,.,.,.,.,.11,.196,.204,-.0215,-.0317,.0975,-.254
35,2021,8,13,-.00716,.,.,.,.,.,.449,.0392,.00152,-.0762,-.0646,.115,-.321
35,2021,8,20,.0147,.,.,.,.,.,.317,-.027,-.0585,.0305,.00693,.0245,-.0693
35,2021,8,27,.00598,.,.,.,.,.,.251,.0343,.0144,-.0439,-.0409,.088,-.235
35,2021,9,3,.0916,.,.,.,.,.,.333,.107,.0866,.0305,.0548,.159,-.0563
35,2021,9,10,-.104,.,.,.,.,.,.118,-.0499,-.0653,-.207,-.154,-.0018,-.282
35,2021,9,17,-.128,.,.,.,.,.,.143,-.098,-.12,-.205,-.178,.015,-.423
35,2021,9,24,-.169,-.0473,-.0838,-.213,-.382,-.259,-.089,-.121,-.124,-.223,-.216,-.0892,-.399
35,2021,10,1,-.1,-.0212,.226,-.246,-.22,-.306,-.114,-.0959,-.0942,-.15,-.124,-.0126,-.244
35,2021,10,8,.0412,-.145,.349,-.0839,-.0974,-.0429,-.147,.0774,.098,-.126,.00653,.223,-.0563
35,2021,10,15,.246,.135,.54,.0153,.253,-.0528,.06,.187,.199,.461,.277,.312,-.161
35,2021,10,22,.131,.155,.268,.328,.114,-.142,-.18,.0378,.0578,.15,.15,.247,.0014
35,2021,10,29,-.286,-.21,-.241,-.327,-.361,-.543,-.288,-.283,-.283,-.282,-.313,-.252,-.473
35,2021,11,5,.0609,.148,.434,.102,-.258,-.147,.151,.0197,.0076,-.0224,.0608,.41,-.309
35,2021,11,12,-.0423,.233,.188,.172,-.121,-.329,-.114,-.109,-.109,-.0538,-.0365,.111,-.229
35,2021,11,19,.0238,.214,.332,.207,-.106,-.391,-.0311,-.0527,-.0547,.0413,.0391,.159,-.151
35,2021,11,26,.249,.188,.111,.216,.564,.0317,.217,.157,.151,.459,.285,.264,-.0433
35,2021,12,3,.0602,.292,.0901,.0871,-.187,-.16,.0518,.162,.172,-.0664,-.0144,.058,-.0191
35,2021,12,10,-.0879,.168,.12,-.109,-.131,-.376,-.238,-.181,-.176,-.0422,-.0618,.0377,-.257
35,2021,12,17,.0984,.592,.209,.0765,.0144,-.185,.0766,.0371,.0334,.202,.11,.161,-.159
35,2021,12,24,.134,.266,.103,.102,.246,-.132,-.106,.0656,.0813,.205,.171,.0233,.329
35,2021,12,31,-.413,-.237,-.275,-.415,-.446,-.446,-.404,-.43,-.432,-.376,-.408,-.39,-.503
35,2022,1,7,-.162,.129,-.101,-.329,-.188,-.175,.0932,-.179,-.204,.0108,-.165,-.234,-.423
35,2022,1,14,.048,.945,.052,.442,-.282,-.214,.11,-.00539,-.016,.0152,.0335,.258,-.278
35,2022,1,21,-.0562,.455,-.071,-.0649,-.128,-.299,.00207,-.0806,-.0881,-.0807,-.0924,-.0329,-.209
35,2022,1,28,.111,.409,.391,.258,-.0152,-.207,-.089,.0204,.0304,.159,.134,.251,-.0973
35,2022,2,4,.0743,.423,.998,.0807,-.0368,-.284,.0186,-.0868,-.0965,.173,.126,.252,-.166
35,2022,2,11,.0876,.357,.353,.161,-.0873,-.132,-.0642,.0343,.0433,.107,.0813,.222,-.19
35,2022,2,18,.0569,.377,.166,.203,-.168,.069,-.0228,.0579,.0653,-.00628,.0286,.221,-.198
35,2022,2,25,.252,.899,.311,.465,.013,-.0429,.3,.233,.226,.266,.236,.375,-.0414
35,2022,3,4,-.0208,.22,.0986,.273,-.242,-.155,.168,-.0653,-.0866,-.00538,-.0148,.151,-.293
35,2022,3,11,.34,.977,.565,.564,.0823,-.0603,.0518,.211,.226,.448,.367,.464,.0461
35,2022,3,18,.101,.749,.192,.425,-.0808,-.0503,.151,.0162,.0038,.136,.127,.294,-.153
36,2021,3,26,.134,.,.,.,.,.,.776,.37,.34,.129,.0354,-.000783,-.0252
36,2021,4,2,-.0461,.,.,.,.,.,.269,.127,.116,-.00338,-.111,-.164,-.145
36,2021,4,9,-.0908,.,.,.,.,.,.227,.0856,.075,-.0704,-.158,-.214,-.139
36,2021,4,16,.054,.,.,.,.,.,.533,.31,.293,.0643,-.0511,-.0945,-.131
36,2021,4,23,.116,.,.,.,.,.,.753,.411,.385,.0926,-.0116,-.0796,.0118
36,2021,4,30,.0972,.,.,.,.,.,.343,.25,.243,.0785,.0287,-.0136,.0726
36,2021,5,7,.0896,.,.,.,.,.,.287,.118,.106,.115,.083,.0748,.0475
36,2021,5,14,.221,.,.,.,.,.,.671,.434,.416,.31,.135,.0428,.101
36,2021,5,21,-.027,.,.,.,.,.,.454,.261,.246,-.0347,-.136,-.192,-.149
36,2021,5,28,.0758,.,.,.,.,.,.705,.248,.214,.094,.0197,-.0117,-.0203
36,2021,6,4,.0367,.,.,.,.,.,.598,.204,.175,.0549,-.0227,-.07,-.0165
36,2021,6,11,.211,.,.,.,.,.,.472,.34,.33,.238,.169,.137,.139
36,2021,6,18,-.00876,.,.,.,.,.,.239,.155,.148,.0254,-.0609,-.104,-.0862
36,2021,6,25,.0569,.,.,.,.,.,.281,.195,.188,.0616,.0144,-.00507,-.0124
36,2021,7,2,.111,.,.,.,.,.,.388,.258,.249,.0871,.0544,.0458,.0195
36,2021,7,9,-.1,.,.,.,.,.,.164,.0213,.0106,-.123,-.14,-.131,-.202
36,2021,7,16,.149,.,.,.,.,.,.964,.316,.267,.148,.1,.0961,.0211
36,2021,7,23,.0251,.,.,.,.,.,.567,.176,.146,.0688,-.0241,-.0602,-.084
36,2021,7,30,-.00127,.,.,.,.,.,.441,.127,.104,.034,-.0353,-.0578,-.0952
36,2021,8,6,.123,.,.,.,.,.,.577,.338,.32,.136,.0527,.0231,-.00967
36,2021,8,13,-.0196,.,.,.,.,.,.572,.161,.131,-.0575,-.0831,-.0807,-.14
36,2021,8,20,.167,.,.,.,.,.,.999,.294,.242,.172,.124,.103,.0973
36,2021,8,27,.0845,.,.,.,.,.,.611,.25,.223,.107,.0272,-.00367,-.0255
36,2021,9,3,-.0499,.,.,.,.,.,.544,.135,.105,-.0173,-.119,-.17,-.145
36,2021,9,10,.0494,.,.,.,.,.,.566,.273,.251,.102,-.02,-.144,.155
36,2021,9,17,-.0241,.,.,.,.,.,.227,.132,.125,-.00733,-.083,-.108,-.148
36,2021,9,24,.0507,.0559,.163,-.261,.109,.077,.242,.197,.194,.147,.00454,-.0447,-.107
36,2021,10,1,.0153,.145,.0616,-.293,.0613,.00378,.191,.118,.112,-.0278,-.0276,-.0451,.0304
36,2021,10,8,.0385,.166,.136,-.22,.0984,.0528,.269,.188,.182,.00578,-.0189,-.0339,-.017
36,2021,10,15,.0873,.226,.368,-.18,.141,-.0134,.0564,.183,.193,.127,.0496,.021,-.00558
36,2021,10,22,.137,.31,.118,-.195,.414,-.0555,.116,.208,.215,.251,.114,.0323,.12
36,2021,10,29,-.0704,.0436,-.0853,-.28,.0768,-.0878,.331,.0109,-.0131,-.0582,-.0955,-.111,-.117
36,2021,11,5,.0141,.395,-.0431,-.261,.0185,.111,.431,.15,.129,.0544,-.0239,-.0543,-.075
36,2021,11,12,.0116,-.0202,-.0722,-.225,.273,.0332,.24,.157,.151,.123,-.0343,-.116,-.0693
36,2021,11,19,.0856,.291,.12,-.175,.204,.137,.37,.129,.111,.187,.0778,.0167,.0693
36,2021,11,26,.0197,.38,.055,-.192,.12,-.0261,.0347,-.093,-.103,.0188,.0667,.0889,.0859
36,2021,12,3,.131,.000293,.136,-.208,.423,.0847,.197,.134,.129,.17,.139,.0617,.333
36,2021,12,10,.00191,.0501,.121,-.241,.0969,.0283,.541,.142,.113,.0354,-.0372,-.0812,-.032
36,2021,12,17,.146,.156,.0939,-.2,.512,.0189,.158,.268,.276,.312,.134,.041,.0965
36,2021,12,24,-.112,-.0389,-.0318,-.311,.0144,-.25,-.097,-.132,-.134,-.00606,-.101,-.156,-.1
36,2021,12,31,-.389,-.32,-.455,-.568,-.194,-.421,-.258,-.318,-.323,-.247,-.401,-.487,-.412
36,2022,1,7,-.197,-.166,-.187,-.441,-.0191,-.151,.0434,-.136,-.15,-.00888,-.205,-.306,-.25
36,2022,1,14,.0887,.379,.108,-.122,.268,-.13,.0926,.0232,.018,.253,.128,.0927,.0064
36,2022,1,21,-.0496,.0723,.0361,-.216,.0383,-.135,.0767,-.0447,-.0538,.0685,-.035,-.081,-.0829
36,2022,1,28,.0615,.401,.269,-.128,.093,-.144,-.0651,.00885,.0144,.14,.0889,.0755,.0347
36,2022,2,4,.207,.442,.244,-.143,.512,.434,.628,.219,.188,.329,.207,.105,.306
36,2022,2,11,.222,.64,.299,-.167,.411,.102,.376,.21,.198,.306,.241,.205,.236
36,2022,2,18,-.00275,.314,.0238,-.291,.148,.0169,.133,-.0237,-.0355,.0588,.00384,-.0329,.0189
36,2022,2,25,.0499,.509,.191,-.254,.122,.134,.384,.0816,.0589,.117,.0473,.00656,.0467
36,2022,3,4,.0758,.267,.148,-.201,.342,.196,.434,.0869,.0609,.219,.0829,-.0119,.133
36,2022,3,11,.269,.468,.313,-.0948,.496,.354,.997,.326,.275,.435,.264,.163,.269
36,2022,3,18,.144,.259,.262,-.163,.257,.245,.527,.151,.123,.273,.155,.0936,.128
37,2021,3,26,.15,.,.,.,.,.,.805,.359,.319,.152,.0309,-.0458,.0065
37,2021,4,2,.00441,.,.,.,.,.,.578,.204,.171,.049,-.105,-.221,-.067
37,2021,4,9,-.0226,.,.,.,.,.,.259,.138,.127,.034,-.108,-.192,-.158
37,2021,4,16,.469,.,.,.,.,.,.764,.721,.717,.418,.325,.318,.114
37,2021,4,23,.0405,.,.,.,.,.,.439,.25,.233,.0287,-.0831,-.154,-.104
37,2021,4,30,.126,.,.,.,.,.,.333,.212,.201,.189,.0735,-.0317,.171
37,2021,5,7,.113,.,.,.,.,.,.171,.172,.172,.19,.0829,.00481,.0993
37,2021,5,14,.203,.,.,.,.,.,.496,.398,.389,.264,.0915,-.0317,.11
37,2021,5,21,.028,.,.,.,.,.,.303,.193,.183,.0519,-.0506,-.136,.00739
37,2021,5,28,.107,.,.,.,.,.,.367,.253,.243,.183,.0415,-.0538,.0361
37,2021,6,4,-.0198,.,.,.,.,.,.327,.111,.0921,.00198,-.0956,-.169,-.071
37,2021,6,11,.174,.,.,.,.,.,.404,.31,.301,.241,.103,.00741,.11
37,2021,6,18,-.122,.,.,.,.,.,-.0836,-.0885,-.089,-.0658,-.142,-.21,-.0813
37,2021,6,25,-.0685,.,.,.,.,.,.00166,-.000978,-.00121,-.00404,-.106,-.165,-.147
37,2021,7,2,-.00756,.,.,.,.,.,.516,.128,.0932,.0114,-.0885,-.156,-.0916
37,2021,7,9,-.102,.,.,.,.,.,.119,-.0327,-.0462,-.107,-.142,-.168,-.134
37,2021,7,16,.108,.,.,.,.,.,.612,.324,.298,.117,.00114,-.0732,-.019
37,2021,7,23,-.0475,.,.,.,.,.,.224,.00217,-.0175,.0851,-.0738,-.164,-.144
37,2021,7,30,-.049,.,.,.,.,.,.312,.0862,.0662,.0219,-.114,-.202,-.134
37,2021,8,6,.0994,.,.,.,.,.,.652,.275,.241,.164,.00386,-.0897,-.0576
37,2021,8,13,-.129,.,.,.,.,.,.0137,-.0487,-.0542,-.123,-.175,-.198,-.218
37,2021,8,20,-.0178,.,.,.,.,.,.504,.139,.107,.0121,-.0983,-.173,-.102
37,2021,8,27,.0171,.,.,.,.,.,.409,.11,.0832,.102,-.0336,-.131,-.0164
37,2021,9,3,-.00533,.,.,.,.,.,.372,.148,.128,.00456,-.0924,-.165,-.0683
37,2021,9,10,-.0879,.,.,.,.,.,.213,.0925,.0818,-.0942,-.199,-.27,-.2
37,2021,9,17,.0824,.,.,.,.,.,.321,.241,.233,.0999,-.0181,-.103,-.00157
37,2021,9,24,.0112,-.0039,.12,-.313,-.182,-.0153,.115,.229,.239,-.0636,-.108,-.117,-.19
37,2021,10,1,-.102,.0562,.00483,-.362,-.133,-.16,-.104,-.0555,-.0512,-.0786,-.136,-.167,-.169
37,2021,10,8,.0275,.216,.224,-.196,.0536,.00558,.176,.104,.0971,.00267,-.0411,-.0843,.00874
37,2021,10,15,.0252,.223,.18,-.242,.11,.0796,.201,.11,.101,.121,-.0332,-.137,-.0388
37,2021,10,22,.0592,.257,.222,-.167,.0942,.0089,.126,.172,.176,.135,-.0112,-.106,-.0338
37,2021,10,29,-.0775,.0515,.132,-.277,-.103,-.0343,-.0157,-.0245,-.0253,-.108,-.118,-.113,-.163
37,2021,11,5,-.0191,.143,.153,-.262,-.0751,.106,.336,.124,.106,.0202,-.0959,-.159,-.158
37,2021,11,12,.0608,.149,.179,-.145,.13,.00937,.0736,.111,.114,.124,.0252,-.0472,.0432
37,2021,11,19,.0417,.186,.197,-.181,.108,.034,.147,.0836,.078,.147,.0168,-.059,-.0343
37,2021,11,26,.0787,.466,.195,-.188,.199,.0516,.0736,.0827,.0835,.154,.07,.0233,.0294
37,2021,12,3,-.053,.044,.0783,-.297,.0336,.162,.14,.0281,.0182,-.0133,-.115,-.206,-.0307
37,2021,12,10,-.00805,.168,.115,-.127,.0182,-.0424,.0589,.0367,.0347,.076,-.0362,-.11,-.0495
37,2021,12,17,.213,.254,.132,-.083,.294,.128,.349,.24,.231,.313,.201,.143,.132
37,2021,12,24,-.0927,.138,-.00376,-.272,-.0933,-.0262,.112,-.0326,-.0454,-.0488,-.133,-.18,-.172
37,2021,12,31,-.359,-.378,-.244,-.483,-.355,-.243,-.165,-.261,-.27,-.325,-.407,-.453,-.444
37,2022,1,7,-.164,-.113,-.155,-.389,-.241,.186,.4,.0192,-.0146,-.138,-.268,-.346,-.307
37,2022,1,14,.172,.55,.444,.0652,.142,.0692,.281,.148,.136,.231,.168,.143,.0957
37,2022,1,21,.255,.64,.404,-.0222,.383,.125,.122,.281,.296,.484,.242,.0988,.159
37,2022,1,28,.201,.533,.629,.071,.0854,-.0215,.134,.197,.203,.269,.184,.149,.097
37,2022,2,4,.119,.467,.47,-.155,.103,.114,.2,.152,.148,.212,.0809,-.00711,.0737
37,2022,2,11,.335,.642,.71,.0772,.278,.216,.48,.384,.375,.379,.29,.247,.226
37,2022,2,18,.157,.356,.291,-.17,.32,.0896,.275,.2,.193,.33,.121,-.0164,.0961
37,2022,2,25,.254,.526,.514,-.0646,.363,.299,.473,.297,.281,.332,.222,.159,.176
37,2022,3,4,.188,.445,.342,-.0532,.232,.366,.688,.264,.227,.258,.126,.038,.115
37,2022,3,11,.271,.601,.489,.0076,.349,.24,.517,.271,.25,.358,.257,.195,.229
37,2022,3,18,.262,.49,.364,.026,.313,.343,.608,.29,.262,.359,.243,.175,.2
38,2021,3,26,.133,.,.,.,.,.,.851,.215,.178,-.131,.0467,.452,-.318
38,2021,4,2,-.0904,.,.,.,.,.,.522,-.0193,-.0515,-.285,-.162,.117,-.413
38,2021,4,9,-.0416,.,.,.,.,.,.582,.12,.0924,-.167,-.168,-.0171,-.471
38,2021,4,16,.165,.,.,.,.,.,.313,.598,.615,-.00211,-.0998,.0171,-.575
38,2021,4,23,-.104,.,.,.,.,.,.851,-.0562,-.11,-.276,-.16,.0988,-.387
38,2021,4,30,.122,.,.,.,.,.,.791,.298,.268,-.192,-.051,.207,-.214
38,2021,5,7,.202,.,.,.,.,.,.642,.207,.181,.0169,.164,.491,-.119
38,2021,5,14,.358,.,.,.,.,.,1.09,.472,.435,.283,.247,.291,.0695
38,2021,5,21,.789,.,.,.,.,.,1.75,.94,.892,.726,.651,.71,.347
38,2021,5,28,-.0702,.,.,.,.,.,.373,-.093,-.121,-.249,-.097,.228,-.366
38,2021,6,4,.106,.,.,.,.,.,.881,.182,.14,.019,.0496,.199,-.172
38,2021,6,11,-.0405,.,.,.,.,.,.224,.0159,.00355,-.234,-.0701,.125,-.0511
38,2021,6,18,.0414,.,.,.,.,.,.194,.0545,.0462,-.192,-.0117,.289,-.161
38,2021,6,25,.203,.,.,.,.,.,.313,.158,.149,.0717,.202,.523,-.114
38,2021,7,2,.187,.,.,.,.,.,1.09,.269,.22,.124,.102,.281,-.308
38,2021,7,9,-.0629,.,.,.,.,.,.224,-.078,-.0959,-.19,-.0768,.0672,-.0826
38,2021,7,16,.188,.,.,.,.,.,1.06,.281,.234,-.103,.0783,.394,-.0983
38,2021,7,23,-.0854,.,.,.,.,.,.582,.031,-.00178,-.247,-.193,-.00395,-.434
38,2021,7,30,.0823,.,.,.,.,.,.97,.0662,.0124,.0696,.0678,.246,-.292
38,2021,8,6,-.00687,.,.,.,.,.,1.12,.122,.0622,-.31,-.113,.215,-.277
38,2021,8,13,.206,.,.,.,.,.,1.39,.162,.0888,.135,.183,.352,-.0354
38,2021,8,20,-.0843,.,.,.,.,.,-.0448,-.125,-.13,-.238,-.107,.112,-.214
38,2021,8,27,.0543,.,.,.,.,.,.94,.153,.107,-.184,-.0385,.207,-.166
38,2021,9,3,-.0904,.,.,.,.,.,.493,-.088,-.123,-.348,-.113,.0883,.0695
38,2021,9,10,.000421,.,.,.,.,.,1.54,.167,.0853,-.245,-.095,-.0356,.159
38,2021,9,17,.0952,.,.,.,.,.,.851,.207,.169,-.0696,-.0481,.204,-.497
38,2021,9,24,.276,-.123,.0272,-.121,-.188,-.387,-.134,.0964,.11,.283,.398,.918,-.35
38,2021,10,1,.0885,.516,.409,.39,-.121,.337,.254,.106,.0977,-.131,.0247,.304,-.145
38,2021,10,8,.203,.47,.743,.305,.0461,.62,.821,.262,.229,-.148,.103,.378,.18
38,2021,10,15,.153,1.15,.432,.636,-.298,.092,.164,.16,.16,-.0506,.103,.418,-.14
38,2021,10,22,.0615,.254,.377,.456,-.125,.215,.612,.153,.126,-.167,-.0309,.209,-.172
38,2021,10,29,-.0529,.744,-.0739,.0875,-.338,.178,.701,.0595,.0213,-.249,-.165,.00132,-.287
38,2021,11,5,-.12,-.0427,.144,.078,-.459,.399,.761,.111,.0728,-.354,-.28,-.0672,-.518
38,2021,11,12,-.11,.732,.113,.116,-.336,.202,.851,-.0796,-.135,-.241,-.187,-.0751,-.277
38,2021,11,19,.733,1.01,.891,.976,.747,.693,1.24,.596,.558,.726,.729,.876,.447
38,2021,11,26,-.0568,.915,.0272,.154,-.369,.0552,.313,.0763,.0622,-.215,-.187,-.0329,-.423
38,2021,12,3,.0744,.345,.315,.201,.0403,.092,.493,.2,.183,-.0633,-.0443,-.0725,.059
38,2021,12,10,-.17,.174,.167,-.187,-.228,-.129,.284,-.13,-.155,-.27,-.221,-.054,-.434
38,2021,12,17,-.126,.333,-.23,-.414,-.142,.0429,.403,-.152,-.185,-.057,-.134,-.12,-.355
38,2021,12,24,-.29,.356,-.167,-.225,-.436,.092,.0448,-.257,-.275,-.306,-.314,-.26,-.444
38,2021,12,31,-.459,.00285,-.198,-.404,-.534,-.546,-.522,-.469,-.465,-.506,-.498,-.407,-.659
38,2022,1,7,-.301,.709,-.385,-.461,-.428,-.276,.194,-.284,-.313,-.259,-.331,-.375,-.418
38,2022,1,14,.00939,1.4,-.284,-.00709,-.0307,-.141,.642,.0277,-.00888,.038,-.0251,-.0303,-.172
38,2022,1,21,-.134,1.03,-.105,-.139,-.378,.153,.194,-.0578,-.0728,-.327,-.24,-.0171,-.465
38,2022,1,28,-.0921,.709,.268,.437,-.357,-.301,-.134,-.185,-.188,-.15,-.0692,.22,-.444
38,2022,2,4,.248,1.15,1.64,.0875,.048,.423,.791,.0712,.0284,.2,.267,.515,-.0616
38,2022,2,11,.0666,.926,.339,-.111,-.203,.497,.254,.147,.14,-.194,-.0405,.254,-.245
38,2022,2,18,-.156,.869,.128,-.158,-.438,-.0798,.313,-.155,-.183,-.266,-.216,-.0751,-.371
38,2022,2,25,.0296,.801,.362,.078,-.365,.092,.0448,.0629,.0639,-.127,-.0385,.223,-.339
38,2022,3,4,.0615,.345,.0895,.229,-.242,.129,1.36,.236,.169,-.118,-.0654,.136,-.334
38,2022,3,11,.121,1.56,.3,.135,-.211,.497,1.18,.192,.133,-.0422,.0409,.249,-.166
38,2022,3,18,-.0624,.584,-.0661,.466,-.29,.141,.701,-.0545,-.0995,-.251,-.118,.125,-.271
39,2021,3,26,.0779,.,.,.,.,.,.884,.466,.431,-.0772,-.12,.03,-.485
39,2021,4,2,-.117,.,.,.,.,.,.546,.226,.199,-.248,-.294,-.189,-.583
39,2021,4,9,-.109,.,.,.,.,.,.556,.298,.277,-.265,-.311,-.205,-.603
39,2021,4,16,-.011,.,.,.,.,.,.712,.4,.374,-.187,-.219,-.0708,-.558
39,2021,4,23,-.0138,.,.,.,.,.,.589,.326,.305,-.137,-.189,-.0816,-.495
39,2021,4,30,-.0687,.,.,.,.,.,.417,.195,.176,-.231,-.204,-.0326,-.46
39,2021,5,7,-.0665,.,.,.,.,.,.252,.142,.133,-.16,-.178,-.0261,-.495
39,2021,5,14,.0717,.,.,.,.,.,.722,.418,.393,-.0603,-.108,.0214,-.444
39,2021,5,21,-.172,.,.,.,.,.,.273,.0922,.0773,-.287,-.308,-.2,-.554
39,2021,5,28,.00435,.,.,.,.,.,.46,.247,.229,-.0831,-.116,-.00101,-.397
39,2021,6,4,-.0848,.,.,.,.,.,.577,.166,.132,-.206,-.217,-.0771,-.498
39,2021,6,11,.051,.,.,.,.,.,.674,.392,.368,-.076,-.115,.0202,-.445
39,2021,6,18,-.164,.,.,.,.,.,.14,.0472,.0396,-.243,-.266,-.145,-.538
39,2021,6,25,-.223,.,.,.,.,.,-.134,-.0395,-.0317,-.299,-.313,-.191,-.564
39,2021,7,2,-.141,.,.,.,.,.,.18,.0362,.0244,-.251,-.242,-.0987,-.488
39,2021,7,9,-.276,.,.,.,.,.,.146,-.1,-.12,-.36,-.359,-.232,-.588
39,2021,7,16,-.0445,.,.,.,.,.,.704,.201,.16,-.147,-.166,-.0162,-.482
39,2021,7,23,-.106,.,.,.,.,.,.344,.0727,.0504,-.187,-.199,-.0395,-.514
39,2021,7,30,-.16,.,.,.,.,.,.232,-.00457,-.024,-.144,-.226,-.137,-.562
39,2021,8,6,-.0911,.,.,.,.,.,.406,.12,.096,-.137,-.194,-.0747,-.534
39,2021,8,13,-.0838,.,.,.,.,.,.268,.116,.104,-.0931,-.179,-.075,-.553
39,2021,8,20,-.143,.,.,.,.,.,.497,.123,.0921,-.223,-.285,-.211,-.55
39,2021,8,27,-.165,.,.,.,.,.,.101,-.0127,-.022,-.233,-.245,-.121,-.499
39,2021,9,3,-.206,.,.,.,.,.,.204,.022,.00701,-.322,-.326,-.206,-.557
39,2021,9,10,-.209,.,.,.,.,.,.301,.0524,.032,-.328,-.348,-.261,-.55
39,2021,9,17,-.223,.,.,.,.,.,.14,-.071,-.0883,-.308,-.314,-.177,-.579
39,2021,9,24,-.0988,.0617,-.017,-.247,-.479,.0545,.205,.153,.149,-.262,-.243,-.0863,-.489
39,2021,10,1,-.31,.0466,-.182,-.334,-.574,-.221,-.103,-.166,-.172,-.417,-.398,-.286,-.563
39,2021,10,8,-.154,.199,.179,-.166,-.519,.0394,.152,.02,.00911,-.246,-.244,-.0978,-.506
39,2021,10,15,-.064,.32,.182,-.173,-.478,.0883,.124,.169,.173,-.144,-.199,-.0969,-.501
39,2021,10,22,-.0587,.52,.128,-.163,-.423,-.0556,.0536,.209,.222,-.188,-.21,-.0932,-.469
39,2021,10,29,-.165,.332,-.125,-.248,-.368,-.0501,.16,-.0244,-.0396,-.257,-.251,-.131,-.46
39,2021,11,5,-.151,.179,-.0152,-.275,-.339,-.0506,.217,-.00927,-.0279,-.142,-.217,-.16,-.482
39,2021,11,12,-.0668,.179,.104,.00286,-.369,.143,.204,.106,.0978,-.102,-.153,-.0656,-.422
39,2021,11,19,-.0203,.439,.136,-.114,-.329,.13,.356,.141,.123,-.00743,-.0961,-.017,-.429
39,2021,11,26,-.0979,.299,.14,-.115,-.413,.0111,.121,.0284,.0207,-.206,-.168,.00677,-.409
39,2021,12,3,-.117,.162,-.0274,-.221,-.43,.308,.298,.0794,.0613,-.221,-.233,-.131,-.445
39,2021,12,10,-.117,.181,.0301,-.0755,-.432,-.0296,.213,.0666,.0544,-.156,-.214,-.13,-.49
39,2021,12,17,-.0545,.117,.122,-.0775,-.312,-.0643,.157,.0463,.0372,-.0361,-.101,-.000871,-.423
39,2021,12,24,-.167,.119,.0474,-.116,-.492,.0887,.127,.0178,.00871,-.275,-.263,-.113,-.512
39,2021,12,31,-.368,-.319,-.361,-.453,-.428,-.293,-.209,-.303,-.31,-.223,-.384,-.425,-.649
39,2022,1,7,-.25,-.136,-.155,-.358,-.485,.195,.379,-.0303,-.0641,-.277,-.355,-.32,-.583
39,2022,1,14,.0582,.732,.348,.151,-.325,.0746,.235,.133,.124,.00517,.0183,.231,-.342
39,2022,1,21,-.198,.238,-.0356,-.142,-.54,-.0392,.0524,-.0622,-.0717,-.252,-.266,-.125,-.555
39,2022,1,28,.0579,.493,.419,.151,-.333,.0111,.125,.155,.157,.0389,.000904,.165,-.381
39,2022,2,4,-.0114,.486,.465,-.0814,-.352,.27,.343,.103,.0836,-.092,-.0764,.0595,-.292
39,2022,2,11,.0905,.597,.528,.094,-.368,.244,.577,.249,.222,-.0316,.0127,.266,-.358
39,2022,2,18,-.0938,.425,.141,-.051,-.446,.00377,.171,.00955,-.00377,-.181,-.157,.0312,-.453
39,2022,2,25,.108,.796,.553,.0747,-.338,.45,.682,.311,.281,-.0123,.00541,.243,-.392
39,2022,3,4,.0798,.554,.338,.12,-.387,.375,.746,.386,.356,-.0917,-.0705,.13,-.392
39,2022,3,11,.301,.685,.561,.351,-.183,.55,.974,.548,.512,.189,.183,.383,-.196
39,2022,3,18,.2,.688,.5,.195,-.283,.617,.773,.444,.416,.0604,.0763,.286,-.274
40,2021,3,26,.328,.,.,.,.,.,.446,.445,.445,.266,.242,.262,.107
40,2021,4,2,.0892,.,.,.,.,.,.405,.167,.146,.0468,-.00199,-.0229,-.113
40,2021,4,9,.125,.,.,.,.,.,.185,.25,.256,.0435,.0146,.0361,-.143
40,2021,4,16,.308,.,.,.,.,.,.552,.478,.472,.246,.177,.161,-.0146
40,2021,4,23,.21,.,.,.,.,.,.621,.31,.283,.214,.126,.0677,-.013
40,2021,4,30,.212,.,.,.,.,.,.479,.271,.253,.179,.153,.149,.0722
40,2021,5,7,.218,.,.,.,.,.,.36,.295,.29,.208,.153,.126,.0391
40,2021,5,14,.273,.,.,.,.,.,.454,.424,.421,.214,.165,.148,.0407
40,2021,5,21,.0832,.,.,.,.,.,.202,.194,.194,-.0334,-.0146,-.0323,.0975
40,2021,5,28,.132,.,.,.,.,.,.193,.233,.237,.107,.0467,.0262,-.105
