year,month,day,cityid,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,11,13,52,-.159,-.0486,.06,-.244,-.279,.0971,-.115
2020,11,13,53,-.109,-.0414,.121,-.106,-.2,.0629,-.0718
2020,11,14,1,-.303,-.154,-.3,-.411,-.321,.121,-.147
2020,11,14,2,-.325,-.0956,.0857,-.409,-.347,.12,-.137
2020,11,14,3,-.273,-.0843,.107,-.467,-.331,.121,-.142
2020,11,14,4,-.17,-.104,-.0929,-.339,-.264,.0814,-.095
2020,11,14,5,-.189,-.119,-.206,-.303,-.3,.0929,-.108
2020,11,14,6,-.28,-.163,-.244,-.473,-.324,.124,-.151
2020,11,14,7,-.193,-.116,-.0571,-.331,-.291,.0814,-.0953
2020,11,14,8,-.2,-.0971,-.274,-.381,-.316,.104,-.126
2020,11,14,9,-.314,-.184,-.0871,-.563,-.419,.169,-.196
2020,11,14,10,-.161,-.0757,.121,-.359,-.256,.0814,-.0965
2020,11,14,11,-.187,-.0871,-.241,-.299,-.286,.09,-.105
2020,11,14,12,-.367,-.183,-.197,-.629,-.444,.194,-.225
2020,11,14,13,-.179,-.114,.38,-.343,-.289,.0829,-.0945
2020,11,14,14,-.264,-.161,-.143,-.419,-.341,.101,-.116
2020,11,14,15,-.18,-.0829,.421,-.337,-.286,.0986,-.111
2020,11,14,16,-.266,-.136,-.203,-.511,-.353,.129,-.15
2020,11,14,17,-.23,-.111,-.0671,-.413,-.336,.106,-.121
2020,11,14,18,-.171,-.05,.109,-.307,-.264,.0686,-.0787
2020,11,14,19,-.173,-.107,-.217,-.286,-.261,.08,-.0912
2020,11,14,20,-.19,-.114,-.146,-.286,-.244,.07,-.0808
2020,11,14,21,-.554,-.303,-.389,-.677,-.516,.214,-.252
2020,11,14,22,-.36,-.189,-.596,-.316,-.373,.154,-.189
2020,11,14,23,-.261,-.14,.00143,-.37,-.319,.1,-.116
2020,11,14,24,-.329,-.131,-.0729,-.48,-.379,.13,-.154
2020,11,14,25,-.4,-.183,-.0543,-.611,-.396,.144,-.167
2020,11,14,26,-.129,-.04,.0129,-.134,-.231,.0471,-.0544
2020,11,14,27,-.207,-.00857,.42,-.261,-.266,.08,-.0906
2020,11,14,28,-.356,-.12,-.146,-.484,-.376,.14,-.168
2020,11,14,29,-.481,-.216,-.297,-.633,-.467,.16,-.184
2020,11,14,30,-.223,-.0871,-.0671,-.356,-.331,.09,-.102
2020,11,14,31,-.237,-.0986,.461,-.321,-.266,.1,-.115
2020,11,14,32,-.243,-.1,-.0971,-.306,-.33,.117,-.14
2020,11,14,33,-.216,-.15,-.27,-.263,-.26,.0914,-.109
2020,11,14,34,-.183,-.0729,-.257,-.286,-.266,.0757,-.0892
2020,11,14,35,-.266,-.106,-.141,-.44,-.329,.109,-.127
2020,11,14,36,-.251,-.157,-.214,-.46,-.377,.114,-.132
2020,11,14,37,-.197,-.0571,-.0971,-.291,-.247,.0771,-.089
2020,11,14,38,-.3,-.199,-.617,-.5,-.316,.131,-.165
2020,11,14,39,-.22,-.0743,.101,-.529,-.35,.127,-.144
2020,11,14,40,-.194,-.0357,-.0143,-.304,-.264,.104,-.122
2020,11,14,41,-.354,-.167,-.127,-.616,-.403,.166,-.194
2020,11,14,42,-.309,-.229,-.04,-.544,-.386,.156,-.18
2020,11,14,43,-.219,-.167,-.283,-.439,-.31,.101,-.117
2020,11,14,44,-.383,-.196,-.347,-.343,-.304,.0871,-.106
2020,11,14,45,-.156,-.0857,.116,-.266,-.186,.0757,-.0883
2020,11,14,46,-.189,-.0743,.563,-.269,-.249,.0857,-.0987
2020,11,14,47,-.176,-.07,-.117,-.239,-.253,.0671,-.0792
2020,11,14,48,-.327,-.184,-.424,-.563,-.33,.126,-.151
2020,11,14,49,-.153,-.0314,.0179,-.237,-.296,.1,-.119
2020,11,14,50,-.247,-.104,-.19,-.481,-.299,.119,-.143
2020,11,14,51,-.12,-.0557,.17,-.473,-.267,.0829,-.0925
2020,11,14,52,-.169,-.0571,-.00143,-.271,-.284,.1,-.12
2020,11,14,53,-.109,-.0414,.0657,-.113,-.201,.0643,-.0743
2020,11,15,1,-.3,-.151,-.269,-.407,-.319,.119,-.141
2020,11,15,2,-.337,-.0989,-.0181,-.419,-.352,.124,-.144
2020,11,15,3,-.289,-.0943,-.0714,-.48,-.34,.126,-.151
2020,11,15,4,-.169,-.1,-.0914,-.336,-.264,.0814,-.095
2020,11,15,5,-.191,-.119,-.2,-.304,-.3,.0929,-.108
2020,11,15,6,-.274,-.156,-.18,-.461,-.32,.12,-.142
2020,11,15,7,-.191,-.113,-.0514,-.329,-.29,.0814,-.0953
2020,11,15,8,-.199,-.0943,-.251,-.379,-.314,.103,-.123
2020,11,15,9,-.32,-.179,-.134,-.566,-.419,.17,-.198
2020,11,15,10,-.161,-.0714,.114,-.357,-.256,.0814,-.0965
2020,11,15,11,-.187,-.0814,-.239,-.303,-.284,.09,-.105
2020,11,15,12,-.367,-.183,-.164,-.627,-.443,.193,-.222
2020,11,15,13,-.196,-.121,.151,-.354,-.297,.0871,-.103
2020,11,15,14,-.273,-.161,-.219,-.427,-.347,.106,-.124
2020,11,15,15,-.194,-.09,.209,-.347,-.29,.103,-.12
2020,11,15,16,-.264,-.134,-.206,-.51,-.354,.129,-.15
2020,11,15,17,-.231,-.11,-.103,-.417,-.336,.106,-.121
2020,11,15,18,-.183,-.0529,-.0286,-.317,-.27,.0714,-.0845
2020,11,15,19,-.174,-.107,-.197,-.284,-.26,.08,-.0912
2020,11,15,20,-.189,-.117,-.177,-.286,-.244,.0714,-.0837
2020,11,15,21,-.553,-.301,-.366,-.674,-.513,.213,-.249
2020,11,15,22,-.351,-.184,-.586,-.3,-.363,.151,-.184
2020,11,15,23,-.273,-.139,-.0757,-.38,-.32,.103,-.121
2020,11,15,24,-.333,-.133,-.111,-.481,-.379,.131,-.157
2020,11,15,25,-.41,-.189,-.137,-.613,-.399,.147,-.173
2020,11,15,26,-.134,-.0443,.0129,-.141,-.234,.05,-.0602
2020,11,15,27,-.211,-.01,.276,-.267,-.269,.0829,-.0965
2020,11,15,28,-.357,-.121,-.146,-.484,-.376,.141,-.171
2020,11,15,29,-.489,-.223,-.349,-.641,-.471,.163,-.189
2020,11,15,30,-.227,-.0871,-.103,-.363,-.333,.0929,-.108
2020,11,15,31,-.253,-.109,.269,-.337,-.271,.104,-.123
2020,11,15,32,-.244,-.0971,-.0771,-.3,-.329,.119,-.142
2020,11,15,33,-.216,-.15,-.264,-.263,-.259,.0914,-.109
2020,11,15,34,-.18,-.07,-.217,-.273,-.264,.0743,-.0863
2020,11,15,35,-.273,-.106,-.129,-.44,-.33,.109,-.127
2020,11,15,36,-.253,-.154,-.231,-.463,-.377,.116,-.135
2020,11,15,37,-.199,-.0557,-.126,-.291,-.249,.0786,-.0919
2020,11,15,38,-.269,-.176,-.559,-.476,-.299,.12,-.142
2020,11,15,39,-.223,-.0714,.0714,-.53,-.353,.129,-.147
2020,11,15,40,-.2,-.0386,-.0614,-.303,-.266,.106,-.125
2020,11,15,41,-.353,-.167,-.09,-.611,-.401,.164,-.191
2020,11,15,42,-.317,-.234,-.197,-.546,-.391,.161,-.191
2020,11,15,43,-.22,-.17,-.26,-.437,-.309,.1,-.114
2020,11,15,44,-.38,-.189,-.337,-.341,-.304,.0857,-.103
2020,11,15,45,-.159,-.0871,.111,-.267,-.189,.0771,-.0913
2020,11,15,46,-.204,-.0857,.283,-.28,-.256,.09,-.107
2020,11,15,47,-.171,-.0643,-.08,-.233,-.25,.0657,-.0763
2020,11,15,48,-.324,-.183,-.423,-.563,-.329,.126,-.151
2020,11,15,49,-.154,-.0314,-.0136,-.247,-.296,.101,-.122
2020,11,15,50,-.241,-.0986,-.149,-.479,-.299,.119,-.143
2020,11,15,51,-.12,-.0529,.149,-.476,-.267,.0843,-.0954
2020,11,15,52,-.171,-.0586,.0129,-.284,-.287,.101,-.123
2020,11,15,53,-.11,-.04,.0529,-.11,-.204,.0657,-.0772
2020,11,16,1,-.301,-.149,-.26,-.409,-.319,.117,-.139
2020,11,16,2,-.34,-.101,-.0612,-.421,-.353,.124,-.145
2020,11,16,3,-.297,-.0971,-.134,-.486,-.343,.127,-.153
2020,11,16,4,-.167,-.0971,-.0943,-.336,-.264,.0814,-.095
2020,11,16,5,-.193,-.119,-.197,-.306,-.3,.0914,-.107
2020,11,16,6,-.279,-.156,-.164,-.461,-.323,.12,-.142
2020,11,16,7,-.193,-.111,-.0614,-.331,-.291,.0814,-.0953
2020,11,16,8,-.2,-.0929,-.249,-.38,-.316,.103,-.123
2020,11,16,9,-.324,-.179,-.157,-.567,-.42,.171,-.2
2020,11,16,10,-.161,-.07,.106,-.361,-.257,.0814,-.0965
2020,11,16,11,-.187,-.08,-.241,-.304,-.284,.09,-.105
2020,11,16,12,-.367,-.183,-.151,-.626,-.443,.193,-.222
2020,11,16,13,-.199,-.119,.0614,-.36,-.301,.0886,-.105
2020,11,16,14,-.276,-.161,-.239,-.431,-.35,.107,-.126
2020,11,16,15,-.199,-.09,.14,-.35,-.291,.104,-.122
2020,11,16,16,-.264,-.134,-.209,-.51,-.356,.129,-.15
2020,11,16,17,-.23,-.109,-.111,-.419,-.336,.106,-.121
2020,11,16,18,-.186,-.0557,-.0643,-.321,-.271,.0729,-.0862
2020,11,16,19,-.171,-.106,-.179,-.279,-.259,.0771,-.0878
2020,11,16,20,-.187,-.117,-.193,-.286,-.246,.0714,-.0837
2020,11,16,21,-.554,-.3,-.36,-.674,-.513,.211,-.247
2020,11,16,22,-.344,-.183,-.586,-.3,-.36,.15,-.182
2020,11,16,23,-.276,-.137,-.0971,-.383,-.321,.103,-.121
2020,11,16,24,-.333,-.133,-.124,-.483,-.38,.133,-.158
2020,11,16,25,-.416,-.191,-.18,-.613,-.4,.149,-.174
2020,11,16,26,-.139,-.0471,.00857,-.143,-.239,.0529,-.0636
2020,11,16,27,-.213,-.00857,.227,-.27,-.27,.0843,-.0982
2020,11,16,28,-.35,-.116,-.0857,-.481,-.374,.137,-.166
2020,11,16,29,-.493,-.224,-.361,-.643,-.471,.164,-.191
2020,11,16,30,-.227,-.0886,-.129,-.366,-.333,.0929,-.108
2020,11,16,31,-.257,-.111,.164,-.344,-.274,.106,-.125
2020,11,16,32,-.263,-.0986,-.0514,-.3,-.336,.121,-.146
2020,11,16,33,-.216,-.15,-.244,-.259,-.257,.09,-.107
2020,11,16,34,-.181,-.0671,-.211,-.266,-.264,.0729,-.0846
2020,11,16,35,-.276,-.106,-.117,-.441,-.33,.109,-.127
2020,11,16,36,-.253,-.154,-.244,-.464,-.379,.116,-.135
2020,11,16,37,-.203,-.0557,-.141,-.29,-.25,.0786,-.0919
2020,11,16,38,-.244,-.157,-.52,-.444,-.253,.0971,-.115
2020,11,16,39,-.221,-.0686,.0671,-.53,-.353,.129,-.147
2020,11,16,40,-.2,-.0414,-.0343,-.301,-.266,.106,-.125
2020,11,16,41,-.353,-.167,-.0757,-.61,-.401,.164,-.191
2020,11,16,42,-.316,-.233,-.184,-.544,-.393,.161,-.191
2020,11,16,43,-.216,-.167,-.227,-.436,-.307,.0971,-.111
2020,11,16,44,-.38,-.184,-.34,-.351,-.304,.0857,-.103
2020,11,16,45,-.16,-.09,.136,-.269,-.189,.0771,-.0913
2020,11,16,46,-.207,-.0843,.184,-.286,-.26,.09,-.107
2020,11,16,47,-.173,-.0629,-.0714,-.233,-.249,.0643,-.0746
2020,11,16,48,-.324,-.18,-.417,-.563,-.329,.126,-.151
2020,11,16,49,-.157,-.0329,.00929,-.247,-.297,.101,-.122
2020,11,16,50,-.24,-.0971,-.107,-.477,-.3,.119,-.143
2020,11,16,51,-.12,-.0486,.134,-.477,-.267,.0843,-.0954
2020,11,16,52,-.17,-.0571,.0614,-.287,-.289,.101,-.123
2020,11,16,53,-.11,-.0386,.0414,-.11,-.207,.0671,-.0789
2020,11,17,1,-.303,-.149,-.256,-.409,-.319,.119,-.141
2020,11,17,2,-.349,-.107,-.122,-.425,-.355,.127,-.148
2020,11,17,3,-.299,-.0971,-.154,-.49,-.346,.129,-.154
2020,11,17,4,-.169,-.0957,-.0986,-.336,-.264,.0814,-.095
2020,11,17,5,-.196,-.119,-.193,-.307,-.3,.0914,-.107
2020,11,17,6,-.283,-.156,-.157,-.463,-.323,.12,-.142
2020,11,17,7,-.194,-.11,-.0714,-.333,-.291,.0814,-.0953
2020,11,17,8,-.204,-.0957,-.247,-.383,-.319,.104,-.125
2020,11,17,9,-.333,-.186,-.167,-.571,-.421,.173,-.202
2020,11,17,10,-.161,-.0671,.101,-.363,-.259,.0829,-.0979
2020,11,17,11,-.187,-.0786,-.231,-.304,-.284,.09,-.105
2020,11,17,12,-.374,-.186,-.184,-.629,-.444,.196,-.225
2020,11,17,13,-.207,-.12,-.0386,-.37,-.306,.09,-.106
2020,11,17,14,-.284,-.164,-.28,-.439,-.353,.11,-.129
2020,11,17,15,-.204,-.0943,.0557,-.356,-.294,.106,-.123
2020,11,17,16,-.264,-.134,-.211,-.507,-.356,.129,-.15
2020,11,17,17,-.231,-.107,-.12,-.423,-.336,.107,-.122
2020,11,17,18,-.19,-.0557,-.1,-.324,-.273,.0743,-.0876
2020,11,17,19,-.17,-.103,-.157,-.273,-.259,.0757,-.0864
2020,11,17,20,-.187,-.117,-.201,-.289,-.246,.0714,-.0837
2020,11,17,21,-.564,-.31,-.389,-.68,-.514,.216,-.251
2020,11,17,22,-.339,-.181,-.581,-.299,-.354,.147,-.179
2020,11,17,23,-.286,-.141,-.146,-.391,-.324,.104,-.123
2020,11,17,24,-.334,-.133,-.129,-.483,-.381,.133,-.158
2020,11,17,25,-.423,-.196,-.237,-.614,-.403,.151,-.177
2020,11,17,26,-.143,-.05,.0157,-.143,-.243,.0557,-.0664
2020,11,17,27,-.216,-.00429,.186,-.273,-.271,.0843,-.0982
2020,11,17,28,-.347,-.114,-.0514,-.48,-.374,.136,-.164
2020,11,17,29,-.5,-.233,-.387,-.646,-.473,.167,-.194
2020,11,17,30,-.227,-.0857,-.13,-.369,-.333,.0929,-.108
2020,11,17,31,-.256,-.109,.136,-.344,-.274,.106,-.125
2020,11,17,32,-.284,-.1,-.0457,-.303,-.344,.126,-.15
2020,11,17,33,-.219,-.15,-.233,-.26,-.257,.09,-.107
2020,11,17,34,-.187,-.0657,-.209,-.267,-.264,.0729,-.0846
2020,11,17,35,-.287,-.11,-.15,-.446,-.333,.111,-.13
2020,11,17,36,-.25,-.151,-.234,-.463,-.379,.116,-.135
2020,11,17,37,-.201,-.05,-.111,-.28,-.249,.0757,-.0891
2020,11,17,38,-.241,-.153,-.504,-.441,-.251,.0957,-.113
2020,11,17,39,-.223,-.0671,.0229,-.53,-.351,.129,-.147
2020,11,17,40,-.193,-.0357,.00286,-.291,-.264,.103,-.122
2020,11,17,41,-.361,-.173,-.119,-.614,-.403,.166,-.193
2020,11,17,42,-.306,-.229,-.161,-.543,-.393,.16,-.19
2020,11,17,43,-.214,-.164,-.219,-.436,-.306,.0971,-.111
2020,11,17,44,-.379,-.184,-.339,-.353,-.303,.0857,-.103
2020,11,17,45,-.16,-.0886,.177,-.263,-.189,.0771,-.0913
2020,11,17,46,-.22,-.09,.0414,-.299,-.263,.0943,-.112
2020,11,17,47,-.179,-.0614,-.0586,-.231,-.249,.0643,-.0746
2020,11,17,48,-.329,-.184,-.417,-.56,-.326,.127,-.153
2020,11,17,49,-.159,-.03,.0379,-.243,-.297,.103,-.123
2020,11,17,50,-.24,-.0971,-.07,-.474,-.303,.119,-.143
2020,11,17,51,-.127,-.0471,.0914,-.476,-.27,.0871,-.0982
2020,11,17,52,-.17,-.0557,.107,-.286,-.287,.101,-.123
2020,11,17,53,-.11,-.0386,.0714,-.106,-.209,.0671,-.0789
2020,11,18,1,-.3,-.143,-.26,-.409,-.317,.117,-.139
2020,11,18,2,-.352,-.109,-.165,-.427,-.355,.127,-.148
2020,11,18,3,-.303,-.0943,-.211,-.496,-.347,.131,-.157
2020,11,18,4,-.164,-.09,-.0986,-.334,-.264,.0814,-.095
2020,11,18,5,-.193,-.117,-.19,-.307,-.3,.09,-.105
2020,11,18,6,-.283,-.151,-.166,-.463,-.323,.121,-.144
2020,11,18,7,-.191,-.104,-.0743,-.334,-.293,.0814,-.0953
2020,11,18,8,-.201,-.0914,-.254,-.384,-.32,.104,-.125
2020,11,18,9,-.341,-.186,-.187,-.573,-.424,.176,-.205
2020,11,18,10,-.157,-.0586,.0957,-.361,-.259,.0829,-.0979
2020,11,18,11,-.184,-.0729,-.23,-.309,-.284,.0886,-.104
2020,11,18,12,-.374,-.181,-.209,-.63,-.446,.196,-.225
2020,11,18,13,-.217,-.111,-.104,-.377,-.313,.0929,-.109
2020,11,18,14,-.289,-.161,-.314,-.446,-.356,.111,-.13
2020,11,18,15,-.206,-.0914,-.00286,-.36,-.297,.107,-.125
2020,11,18,16,-.26,-.129,-.21,-.503,-.356,.129,-.15
2020,11,18,17,-.229,-.101,-.14,-.426,-.334,.106,-.121
2020,11,18,18,-.193,-.0529,-.127,-.331,-.276,.0771,-.0908
2020,11,18,19,-.167,-.0986,-.166,-.269,-.257,.0743,-.0848
2020,11,18,20,-.187,-.114,-.214,-.29,-.246,.0714,-.0837
2020,11,18,21,-.566,-.307,-.401,-.681,-.514,.216,-.251
2020,11,18,22,-.331,-.177,-.579,-.294,-.351,.146,-.177
2020,11,18,23,-.293,-.14,-.173,-.399,-.326,.107,-.126
2020,11,18,24,-.349,-.136,-.184,-.489,-.386,.136,-.162
2020,11,18,25,-.426,-.2,-.27,-.613,-.403,.151,-.177
2020,11,18,26,-.151,-.0557,-2.39e-09,-.143,-.244,.0643,-.076
2020,11,18,27,-.216,.00143,.129,-.276,-.273,.0857,-.0998
2020,11,18,28,-.347,-.114,-.0557,-.481,-.376,.137,-.166
2020,11,18,29,-.5,-.231,-.397,-.649,-.471,.169,-.195
2020,11,18,30,-.226,-.0843,-.149,-.367,-.333,.0929,-.108
2020,11,18,31,-.259,-.106,.0471,-.353,-.274,.109,-.128
2020,11,18,32,-.303,-.0957,-.0429,-.307,-.354,.13,-.155
2020,11,18,33,-.216,-.15,-.234,-.26,-.257,.09,-.107
2020,11,18,34,-.187,-.0614,-.226,-.266,-.266,.0743,-.0862
2020,11,18,35,-.29,-.106,-.186,-.449,-.334,.114,-.133
2020,11,18,36,-.246,-.146,-.237,-.464,-.379,.114,-.133
2020,11,18,37,-.199,-.0429,-.114,-.281,-.25,.0757,-.0891
2020,11,18,38,-.234,-.146,-.5,-.436,-.251,.0929,-.11
2020,11,18,39,-.219,-.0571,.00429,-.53,-.351,.127,-.145
2020,11,18,40,-.194,-.0386,-.00286,-.297,-.264,.103,-.122
2020,11,18,41,-.363,-.169,-.15,-.616,-.403,.167,-.194
2020,11,18,42,-.307,-.224,-.231,-.541,-.396,.163,-.193
2020,11,18,43,-.209,-.16,-.214,-.43,-.304,.0957,-.109
2020,11,18,44,-.381,-.179,-.337,-.36,-.3,.0871,-.105
2020,11,18,45,-.161,-.0886,.154,-.27,-.193,.0786,-.0929
2020,11,18,46,-.223,-.0871,-.0357,-.307,-.266,.0957,-.113
2020,11,18,47,-.177,-.0557,-.0671,-.231,-.25,.0643,-.0746
2020,11,18,48,-.326,-.181,-.427,-.56,-.326,.127,-.153
2020,11,18,49,-.159,-.0329,-.0521,-.254,-.299,.104,-.125
2020,11,18,50,-.241,-.0957,-.113,-.479,-.307,.121,-.146
2020,11,18,51,-.127,-.04,.0657,-.479,-.274,.0886,-.0998
2020,11,18,52,-.171,-.0543,.0929,-.287,-.293,.104,-.126
2020,11,18,53,-.109,-.03,.0571,-.106,-.214,.0686,-.0805
2020,11,19,1,-.3,-.139,-.26,-.409,-.317,.117,-.139
2020,11,19,2,-.346,-.103,-.144,-.426,-.356,.126,-.147
2020,11,19,3,-.304,-.0957,-.203,-.497,-.349,.131,-.157
2020,11,19,4,-.164,-.0886,-.101,-.334,-.264,.0814,-.095
2020,11,19,5,-.193,-.114,-.19,-.307,-.299,.09,-.105
2020,11,19,6,-.286,-.15,-.169,-.464,-.321,.121,-.144
2020,11,19,7,-.191,-.101,-.0857,-.333,-.293,.0814,-.0953
2020,11,19,8,-.204,-.0929,-.257,-.387,-.321,.104,-.125
2020,11,19,9,-.351,-.189,-.18,-.576,-.429,.177,-.206
2020,11,19,10,-.159,-.0571,.0857,-.363,-.259,.0829,-.0979
2020,11,19,11,-.184,-.0714,-.233,-.307,-.284,.0886,-.104
2020,11,19,12,-.377,-.181,-.21,-.629,-.447,.196,-.225
2020,11,19,13,-.227,-.109,-.0943,-.383,-.317,.0957,-.112
2020,11,19,14,-.284,-.156,-.307,-.446,-.356,.11,-.129
2020,11,19,15,-.209,-.0929,.00286,-.359,-.299,.107,-.125
2020,11,19,16,-.26,-.126,-.21,-.503,-.356,.129,-.15
2020,11,19,17,-.214,-.0857,-.1,-.421,-.329,.1,-.115
2020,11,19,18,-.194,-.0543,-.114,-.336,-.277,.0786,-.0922
2020,11,19,19,-.157,-.0857,-.144,-.254,-.243,.0657,-.0762
2020,11,19,20,-.187,-.11,-.22,-.29,-.246,.0714,-.0837
2020,11,19,21,-.567,-.306,-.404,-.681,-.514,.216,-.251
2020,11,19,22,-.323,-.176,-.574,-.291,-.347,.144,-.176
2020,11,19,23,-.29,-.134,-.151,-.394,-.324,.106,-.124
2020,11,19,24,-.361,-.136,-.199,-.493,-.39,.137,-.163
2020,11,19,25,-.426,-.199,-.281,-.613,-.403,.151,-.177
2020,11,19,26,-.154,-.0543,.00714,-.141,-.249,.0671,-.0789
2020,11,19,27,-.214,.00714,.137,-.276,-.273,.0843,-.0983
2020,11,19,28,-.346,-.114,-.0357,-.481,-.377,.137,-.166
2020,11,19,29,-.496,-.226,-.384,-.646,-.47,.166,-.193
2020,11,19,30,-.227,-.0829,-.166,-.37,-.333,.0943,-.109
2020,11,19,31,-.259,-.106,.0743,-.353,-.273,.109,-.128
2020,11,19,32,-.326,-.0929,-.0471,-.313,-.363,.134,-.159
2020,11,19,33,-.214,-.147,-.236,-.257,-.257,.0886,-.106
2020,11,19,34,-.19,-.0586,-.221,-.264,-.266,.0743,-.0862
2020,11,19,35,-.293,-.101,-.19,-.447,-.334,.114,-.133
2020,11,19,36,-.244,-.141,-.241,-.464,-.38,.114,-.133
2020,11,19,37,-.199,-.0371,-.0857,-.28,-.25,.0743,-.0877
2020,11,19,38,-.227,-.133,-.487,-.43,-.251,.0914,-.109
2020,11,19,39,-.2,-.0329,.0657,-.526,-.346,.121,-.139
2020,11,19,40,-.19,-.0329,.0629,-.289,-.263,.101,-.12
2020,11,19,41,-.364,-.17,-.153,-.617,-.403,.169,-.196
2020,11,19,42,-.299,-.216,-.169,-.539,-.394,.161,-.192
2020,11,19,43,-.199,-.146,-.18,-.416,-.28,.0829,-.0961
2020,11,19,44,-.383,-.176,-.343,-.364,-.301,.0871,-.105
2020,11,19,45,-.159,-.0843,.187,-.266,-.193,.0786,-.0929
2020,11,19,46,-.227,-.0886,-.0286,-.31,-.269,.0957,-.113
2020,11,19,47,-.179,-.0529,-.0686,-.231,-.25,.0643,-.0746
2020,11,19,48,-.326,-.183,-.429,-.557,-.323,.127,-.153
2020,11,19,49,-.16,-.0286,-.0421,-.257,-.299,.106,-.126
2020,11,19,50,-.241,-.0943,-.1,-.48,-.309,.121,-.146
2020,11,19,51,-.11,-.0143,.13,-.466,-.271,.0843,-.0955
2020,11,19,52,-.171,-.0514,.136,-.28,-.296,.104,-.126
2020,11,19,53,-.109,-.0229,.0714,-.103,-.217,.0686,-.0805
2020,11,20,1,-.301,-.134,-.263,-.41,-.317,.117,-.139
2020,11,20,2,-.341,-.0999,-.106,-.424,-.357,.125,-.146
2020,11,20,3,-.307,-.0986,-.18,-.496,-.349,.131,-.157
2020,11,20,4,-.164,-.0886,-.1,-.331,-.264,.0814,-.095
2020,11,20,5,-.193,-.111,-.19,-.307,-.299,.09,-.105
2020,11,20,6,-.29,-.149,-.174,-.466,-.321,.121,-.144
2020,11,20,7,-.194,-.104,-.0929,-.334,-.293,.0829,-.0967
2020,11,20,8,-.207,-.0957,-.263,-.39,-.323,.104,-.125
2020,11,20,9,-.361,-.189,-.193,-.576,-.431,.179,-.208
2020,11,20,10,-.16,-.0557,.0729,-.359,-.259,.0843,-.0992
2020,11,20,11,-.186,-.07,-.234,-.306,-.284,.0886,-.104
2020,11,20,12,-.379,-.181,-.191,-.626,-.447,.194,-.224
2020,11,20,13,-.233,-.107,-.03,-.381,-.321,.0971,-.114
2020,11,20,14,-.287,-.154,-.294,-.447,-.356,.11,-.129
2020,11,20,15,-.213,-.0929,.00571,-.359,-.3,.109,-.126
2020,11,20,16,-.261,-.124,-.21,-.5,-.356,.129,-.15
2020,11,20,17,-.216,-.0871,-.0943,-.42,-.329,.1,-.115
2020,11,20,18,-.197,-.0586,-.0886,-.337,-.277,.0786,-.0922
2020,11,20,19,-.156,-.0829,-.161,-.25,-.241,.0671,-.0776
2020,11,20,20,-.187,-.106,-.219,-.291,-.246,.0714,-.0837
2020,11,20,21,-.563,-.299,-.384,-.679,-.514,.213,-.248
2020,11,20,22,-.316,-.174,-.57,-.284,-.344,.141,-.173
2020,11,20,23,-.293,-.136,-.149,-.393,-.324,.106,-.124
2020,11,20,24,-.369,-.133,-.164,-.494,-.393,.137,-.163
2020,11,20,25,-.419,-.19,-.241,-.607,-.401,.147,-.173
2020,11,20,26,-.154,-.0529,.0229,-.133,-.253,.0686,-.0802
2020,11,20,27,-.221,.00857,.141,-.279,-.273,.0857,-.0997
2020,11,20,28,-.351,-.114,-.0471,-.483,-.379,.137,-.166
2020,11,20,29,-.497,-.224,-.387,-.649,-.469,.166,-.193
2020,11,20,30,-.229,-.0814,-.177,-.367,-.333,.0943,-.109
2020,11,20,31,-.26,-.106,.109,-.349,-.273,.107,-.127
2020,11,20,32,-.347,-.0943,-.0457,-.316,-.373,.139,-.163
2020,11,20,33,-.213,-.141,-.236,-.257,-.259,.0886,-.106
2020,11,20,34,-.194,-.0586,-.226,-.266,-.267,.0757,-.0876
2020,11,20,35,-.29,-.0971,-.161,-.444,-.331,.111,-.13
2020,11,20,36,-.247,-.141,-.251,-.466,-.38,.116,-.135
2020,11,20,37,-.203,-.0357,-.0814,-.279,-.25,.0757,-.0891
2020,11,20,38,-.227,-.133,-.494,-.426,-.253,.09,-.107
2020,11,20,39,-.201,-.0343,.0886,-.521,-.346,.12,-.138
2020,11,20,40,-.19,-.0371,.0871,-.29,-.263,.101,-.12
2020,11,20,41,-.363,-.169,-.12,-.614,-.403,.167,-.194
2020,11,20,42,-.299,-.217,-.149,-.537,-.393,.161,-.192
2020,11,20,43,-.197,-.14,-.171,-.41,-.271,.0786,-.092
2020,11,20,44,-.389,-.177,-.353,-.373,-.303,.0886,-.106
2020,11,20,45,-.157,-.0786,.214,-.266,-.191,.0786,-.0929
2020,11,20,46,-.231,-.0886,-.00143,-.311,-.269,.0957,-.113
2020,11,20,47,-.18,-.0514,-.0743,-.231,-.25,.0643,-.0746
2020,11,20,48,-.324,-.181,-.433,-.556,-.32,.126,-.151
2020,11,20,49,-.154,-.0214,.0279,-.249,-.299,.103,-.123
2020,11,20,50,-.239,-.0914,-.0729,-.474,-.307,.12,-.145
2020,11,20,51,-.116,-.0129,.151,-.459,-.273,.0857,-.0969
2020,11,20,52,-.173,-.05,.12,-.277,-.297,.106,-.127
2020,11,20,53,-.106,-.0157,.106,-.09,-.22,.0686,-.0805
2020,11,21,1,-.303,-.13,-.266,-.411,-.316,.117,-.139
2020,11,21,2,-.34,-.101,-.0919,-.423,-.356,.126,-.147
