year,month,day,statefips,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020,8,21,28,-.228,-.15,-.0397,-.508,-.443
2020,8,21,29,-.18,-.0689,-.162,-.205,-.344
2020,8,21,30,-.143,-.0576,.143,-.167,-.295
2020,8,21,31,-.102,.12,-.202,-.193,-.199
2020,8,21,32,-.284,-.0338,-.295,-.294,-.439
2020,8,21,33,-.233,-.161,-.0696,-.102,-.388
2020,8,21,34,-.227,.00381,-.0496,-.217,-.423
2020,8,21,35,-.317,-.197,-.11,-.303,-.503
2020,8,21,36,-.3,-.155,-.301,-.218,-.511
2020,8,21,37,-.138,-.0274,-.0763,-.169,-.408
2020,8,21,38,-.191,.0302,-.419,-.0934,-.411
2020,8,21,39,-.221,-.0779,-.0583,-.317,-.48
2020,8,21,40,-.259,-.139,-.257,-.191,-.517
2020,8,21,41,-.209,-.0225,-.297,-.27,-.388
2020,8,21,42,-.178,-.0293,-.154,-.181,-.424
2020,8,21,44,-.345,-.182,-.357,-.331,-.443
2020,8,21,45,-.181,-.0924,-.117,-.151,-.335
2020,8,21,46,-.17,-.206,.,-.113,-.213
2020,8,21,47,-.216,-.0821,-.252,-.191,-.429
2020,8,21,48,-.311,-.136,-.135,-.186,-.661
2020,8,21,49,-.227,-.124,-.335,-.237,-.31
2020,8,21,50,-.356,-.182,-.294,-.334,-.544
2020,8,21,51,-.222,-.112,-.131,-.231,-.418
2020,8,21,53,-.274,-.169,-.19,-.213,-.47
2020,8,21,54,-.195,-.125,-.0851,-.168,-.403
2020,8,21,55,-.251,-.241,-.0738,-.206,-.484
2020,8,21,56,-.173,-.0972,-.0518,-.105,-.24
2020,8,22,1,-.275,-.192,-.159,-.466,-.44
2020,8,22,2,-.36,-.104,-.213,-.419,-.612
2020,8,22,4,-.257,-.173,-.14,-.221,-.5
2020,8,22,5,-.11,.0174,-.0911,-.212,-.357
2020,8,22,6,-.306,-.203,-.152,-.224,-.576
2020,8,22,8,-.25,-.221,-.118,-.23,-.41
2020,8,22,9,-.271,-.0946,-.242,-.246,-.491
2020,8,22,10,-.277,-.186,-.266,-.325,-.398
2020,8,22,11,-.556,-.445,-.397,-.341,-.722
2020,8,22,12,-.242,-.127,-.111,-.24,-.499
2020,8,22,13,-.216,-.143,-.196,-.205,-.364
2020,8,22,15,-.486,-.398,-.497,-.317,-.648
2020,8,22,16,-.14,.0903,-.412,-.277,-.277
2020,8,22,17,-.25,-.195,-.127,-.207,-.451
2020,8,22,18,-.21,-.101,-.104,-.205,-.467
2020,8,22,19,-.187,-.135,-.197,-.231,-.316
2020,8,22,20,-.154,-.159,-.099,-.0705,-.316
2020,8,22,21,-.197,-.0301,-.126,-.315,-.391
2020,8,22,22,-.288,-.124,-.283,-.052,-.623
2020,8,22,23,-.395,-.299,-.267,-.23,-.562
2020,8,22,24,-.226,-.174,-.116,-.19,-.39
2020,8,22,25,-.407,-.428,-.191,-.326,-.496
2020,8,22,26,-.249,-.0384,-.16,-.267,-.479
2020,8,22,27,-.206,-.128,-.164,-.194,-.412
2020,8,22,28,-.21,-.14,.0452,-.457,-.449
2020,8,22,29,-.167,-.0558,-.166,-.188,-.331
2020,8,22,30,-.134,-.0561,.223,-.0926,-.291
2020,8,22,31,-.109,.101,-.231,-.203,-.185
2020,8,22,32,-.29,-.0864,-.33,-.26,-.428
2020,8,22,33,-.231,-.173,-.014,-.0845,-.39
2020,8,22,34,-.22,.00801,-.0393,-.188,-.421
2020,8,22,35,-.318,-.184,-.142,-.299,-.509
2020,8,22,36,-.294,-.151,-.281,-.206,-.509
2020,8,22,37,-.124,-.0232,-.0402,-.138,-.399
2020,8,22,38,-.192,.0109,-.37,-.128,-.404
2020,8,22,39,-.215,-.0775,-.0732,-.305,-.47
2020,8,22,40,-.24,-.123,-.209,-.154,-.51
2020,8,22,41,-.195,-.0114,-.263,-.231,-.381
2020,8,22,42,-.173,-.0191,-.144,-.178,-.427
2020,8,22,44,-.337,-.167,-.328,-.319,-.454
2020,8,22,45,-.167,-.0741,-.0894,-.14,-.321
2020,8,22,46,-.168,-.218,.,-.116,-.211
2020,8,22,47,-.202,-.0669,-.254,-.163,-.415
2020,8,22,48,-.307,-.131,-.137,-.17,-.659
2020,8,22,49,-.214,-.119,-.327,-.205,-.295
2020,8,22,50,-.363,-.163,-.339,-.376,-.547
2020,8,22,51,-.213,-.106,-.104,-.224,-.412
2020,8,22,53,-.267,-.168,-.178,-.175,-.464
2020,8,22,54,-.194,-.129,-.0608,-.158,-.412
2020,8,22,55,-.244,-.234,-.0663,-.196,-.481
2020,8,22,56,-.159,-.0787,-.0725,-.00643,-.25
2020,8,23,1,-.268,-.177,-.136,-.481,-.431
2020,8,23,2,-.36,-.101,-.274,-.401,-.616
2020,8,23,4,-.251,-.172,-.133,-.211,-.498
2020,8,23,5,-.106,.0366,-.113,-.218,-.355
2020,8,23,6,-.305,-.201,-.147,-.222,-.578
2020,8,23,8,-.254,-.226,-.124,-.226,-.411
2020,8,23,9,-.275,-.111,-.276,-.241,-.482
2020,8,23,10,-.278,-.214,-.252,-.299,-.382
2020,8,23,11,-.555,-.44,-.378,-.334,-.718
2020,8,23,12,-.238,-.12,-.106,-.232,-.502
2020,8,23,13,-.216,-.152,-.199,-.195,-.365
2020,8,23,15,-.488,-.387,-.52,-.317,-.65
2020,8,23,16,-.132,.1,-.381,-.27,-.267
2020,8,23,17,-.248,-.194,-.116,-.185,-.452
2020,8,23,18,-.202,-.0935,-.0839,-.197,-.466
2020,8,23,19,-.181,-.134,-.21,-.206,-.311
2020,8,23,20,-.16,-.145,-.176,-.0755,-.31
2020,8,23,21,-.187,-.019,-.119,-.284,-.392
2020,8,23,22,-.291,-.119,-.296,-.083,-.63
2020,8,23,23,-.395,-.296,-.305,-.23,-.56
2020,8,23,24,-.225,-.168,-.124,-.215,-.38
2020,8,23,25,-.403,-.43,-.164,-.296,-.493
2020,8,23,26,-.245,-.0405,-.147,-.263,-.475
2020,8,23,27,-.206,-.128,-.159,-.201,-.408
2020,8,23,28,-.2,-.15,.058,-.39,-.45
2020,8,23,29,-.158,-.0523,-.147,-.157,-.336
2020,8,23,30,-.128,-.0663,.287,-.0902,-.278
2020,8,23,31,-.118,.103,-.216,-.232,-.184
2020,8,23,32,-.3,-.119,-.346,-.23,-.433
2020,8,23,33,-.243,-.194,-.00802,-.138,-.394
2020,8,23,34,-.216,.00371,-.0446,-.202,-.407
2020,8,23,35,-.307,-.169,-.124,-.286,-.508
2020,8,23,36,-.29,-.153,-.267,-.204,-.504
2020,8,23,37,-.125,-.0317,-.0385,-.134,-.396
2020,8,23,38,-.168,.0268,-.382,-.0357,-.402
2020,8,23,39,-.21,-.0709,-.0982,-.29,-.466
2020,8,23,40,-.232,-.111,-.198,-.154,-.513
2020,8,23,41,-.184,-.00132,-.231,-.224,-.373
2020,8,23,42,-.176,-.0239,-.134,-.196,-.423
2020,8,23,44,-.336,-.164,-.316,-.312,-.455
2020,8,23,45,-.158,-.0539,-.0921,-.141,-.314
2020,8,23,46,-.163,-.224,.,-.133,-.204
2020,8,23,47,-.195,-.0608,-.231,-.172,-.405
2020,8,23,48,-.305,-.13,-.144,-.164,-.658
2020,8,23,49,-.21,-.101,-.323,-.219,-.288
2020,8,23,50,-.38,-.157,-.336,-.443,-.558
2020,8,23,51,-.21,-.114,-.116,-.215,-.398
2020,8,23,53,-.261,-.159,-.167,-.15,-.461
2020,8,23,54,-.176,-.106,-.0591,-.11,-.416
2020,8,23,55,-.246,-.228,-.0929,-.2,-.479
2020,8,23,56,-.157,-.0968,.00725,.0722,-.265
2020,8,24,1,-.28,-.191,-.159,-.497,-.434
2020,8,24,2,-.359,-.0987,-.239,-.435,-.623
2020,8,24,4,-.259,-.177,-.155,-.226,-.501
2020,8,24,5,-.116,.0468,-.156,-.251,-.351
2020,8,24,6,-.306,-.2,-.151,-.237,-.579
2020,8,24,8,-.261,-.233,-.129,-.239,-.417
2020,8,24,9,-.286,-.115,-.32,-.231,-.484
2020,8,24,10,-.269,-.227,-.21,-.279,-.378
2020,8,24,11,-.551,-.415,-.358,-.367,-.716
2020,8,24,12,-.243,-.12,-.11,-.256,-.505
2020,8,24,13,-.217,-.15,-.181,-.213,-.363
2020,8,24,15,-.488,-.37,-.54,-.361,-.648
2020,8,24,16,-.137,.085,-.355,-.293,-.269
2020,8,24,17,-.251,-.2,-.124,-.191,-.456
2020,8,24,18,-.218,-.0934,-.112,-.259,-.469
2020,8,24,19,-.172,-.125,-.192,-.172,-.313
2020,8,24,20,-.168,-.138,-.175,-.0874,-.349
2020,8,24,21,-.187,-.00733,-.121,-.293,-.396
2020,8,24,22,-.308,-.111,-.315,-.19,-.634
2020,8,24,23,-.393,-.299,-.319,-.223,-.55
2020,8,24,24,-.238,-.166,-.153,-.269,-.383
2020,8,24,25,-.366,-.311,-.18,-.332,-.498
2020,8,24,26,-.248,-.0464,-.177,-.256,-.477
2020,8,24,27,-.206,-.127,-.163,-.183,-.406
2020,8,24,28,-.205,-.146,.00806,-.414,-.452
2020,8,24,29,-.163,-.0451,-.187,-.149,-.348
2020,8,24,30,-.13,-.0978,.374,-.0753,-.266
2020,8,24,31,-.131,.114,-.248,-.262,-.204
2020,8,24,32,-.309,-.121,-.364,-.264,-.434
2020,8,24,33,-.253,-.19,-.0212,-.195,-.4
2020,8,24,34,-.224,.00129,-.0732,-.223,-.406
2020,8,24,35,-.313,-.155,-.147,-.295,-.506
2020,8,24,36,-.292,-.154,-.265,-.227,-.501
2020,8,24,37,-.132,-.0289,-.0678,-.151,-.398
2020,8,24,38,-.188,.0102,-.503,-.0243,-.399
2020,8,24,39,-.212,-.0676,-.118,-.301,-.466
2020,8,24,40,-.233,-.0988,-.187,-.189,-.513
2020,8,24,41,-.185,-.00122,-.224,-.225,-.383
2020,8,24,42,-.188,-.0277,-.148,-.227,-.428
2020,8,24,44,-.336,-.161,-.324,-.303,-.455
2020,8,24,45,-.159,-.0481,-.0991,-.164,-.304
2020,8,24,46,-.18,-.219,.,-.21,-.217
2020,8,24,47,-.19,-.0447,-.21,-.204,-.401
2020,8,24,48,-.311,-.127,-.153,-.196,-.66
2020,8,24,49,-.204,-.0883,-.312,-.231,-.281
2020,8,24,50,-.396,-.149,-.374,-.5,-.565
2020,8,24,51,-.213,-.123,-.121,-.221,-.4
2020,8,24,53,-.262,-.158,-.172,-.179,-.448
2020,8,24,54,-.203,-.13,-.045,-.204,-.416
2020,8,24,55,-.244,-.219,-.0917,-.212,-.477
2020,8,24,56,-.159,-.123,.0668,.0975,-.273
2020,8,25,1,-.275,-.191,-.154,-.48,-.427
2020,8,25,2,-.356,-.0908,-.271,-.45,-.614
2020,8,25,4,-.25,-.16,-.135,-.217,-.504
2020,8,25,5,-.117,.0518,-.123,-.259,-.366
2020,8,25,6,-.302,-.193,-.152,-.223,-.58
2020,8,25,8,-.266,-.243,-.119,-.24,-.427
2020,8,25,9,-.286,-.108,-.256,-.257,-.492
2020,8,25,10,-.273,-.23,-.239,-.264,-.384
2020,8,25,11,-.551,-.368,-.391,-.363,-.723
2020,8,25,12,-.244,-.115,-.121,-.261,-.505
2020,8,25,13,-.223,-.162,-.192,-.221,-.361
2020,8,25,15,-.485,-.391,-.525,-.372,-.641
2020,8,25,16,-.139,.0756,-.348,-.296,-.266
2020,8,25,17,-.259,-.206,-.136,-.197,-.463
2020,8,25,18,-.227,-.0881,-.122,-.307,-.479
2020,8,25,19,-.184,-.137,-.19,-.178,-.329
2020,8,25,20,-.169,-.13,-.187,-.113,-.352
2020,8,25,21,-.184,-.00117,-.0781,-.308,-.4
2020,8,25,22,-.322,-.123,-.33,-.236,-.635
2020,8,25,23,-.398,-.319,-.309,-.214,-.551
2020,8,25,24,-.238,-.173,-.124,-.282,-.392
2020,8,25,25,-.352,-.262,-.176,-.307,-.507
2020,8,25,26,-.251,-.0524,-.174,-.255,-.484
2020,8,25,27,-.209,-.127,-.168,-.184,-.406
2020,8,25,28,-.211,-.151,-.0439,-.411,-.458
2020,8,25,29,-.163,-.0431,-.17,-.137,-.358
2020,8,25,30,-.136,-.0901,.393,-.128,-.276
2020,8,25,31,-.136,.119,-.247,-.282,-.199
2020,8,25,32,-.307,-.121,-.346,-.283,-.433
2020,8,25,33,-.262,-.185,-.0176,-.289,-.408
2020,8,25,34,-.23,-.00792,-.0804,-.23,-.415
2020,8,25,35,-.32,-.146,-.141,-.305,-.511
2020,8,25,36,-.298,-.163,-.265,-.228,-.511
2020,8,25,37,-.137,-.034,-.0836,-.154,-.395
2020,8,25,38,-.2,-.0176,-.534,-.0262,-.394
2020,8,25,39,-.215,-.0684,-.125,-.294,-.469
2020,8,25,40,-.235,-.101,-.189,-.199,-.521
2020,8,25,41,-.182,-.00481,-.243,-.195,-.372
2020,8,25,42,-.19,-.0447,-.131,-.219,-.431
2020,8,25,44,-.338,-.17,-.326,-.292,-.455
2020,8,25,45,-.157,-.0335,-.107,-.167,-.304
2020,8,25,46,-.174,-.212,.,-.192,-.231
2020,8,25,47,-.186,-.0416,-.194,-.193,-.396
2020,8,25,48,-.312,-.118,-.153,-.217,-.657
2020,8,25,49,-.203,-.0911,-.299,-.231,-.281
2020,8,25,50,-.413,-.154,-.374,-.567,-.571
2020,8,25,51,-.216,-.129,-.12,-.23,-.4
2020,8,25,53,-.254,-.138,-.176,-.209,-.429
2020,8,25,54,-.196,-.133,-.119,-.183,-.422
2020,8,25,55,-.242,-.224,-.0467,-.203,-.484
2020,8,25,56,-.169,-.127,.0594,.0514,-.282
2020,8,26,1,-.256,-.177,-.0523,-.446,-.422
2020,8,26,2,-.35,-.0858,-.173,-.465,-.615
2020,8,26,4,-.247,-.153,-.13,-.227,-.5
2020,8,26,5,-.121,.0442,-.13,-.257,-.366
2020,8,26,6,-.295,-.181,-.132,-.214,-.58
2020,8,26,8,-.267,-.245,-.122,-.237,-.426
2020,8,26,9,-.289,-.105,-.311,-.23,-.501
2020,8,26,10,-.273,-.249,-.237,-.283,-.37
2020,8,26,11,-.549,-.376,-.356,-.337,-.722
2020,8,26,12,-.24,-.112,-.119,-.24,-.505
2020,8,26,13,-.22,-.157,-.2,-.205,-.361
2020,8,26,15,-.476,-.359,-.523,-.385,-.639
2020,8,26,16,-.136,.0721,-.345,-.283,-.276
2020,8,26,17,-.262,-.205,-.143,-.199,-.462
2020,8,26,18,-.222,-.0922,-.0929,-.299,-.479
2020,8,26,19,-.186,-.14,-.249,-.163,-.333
2020,8,26,20,-.172,-.121,-.194,-.117,-.364
2020,8,26,21,-.171,.0192,-.0716,-.289,-.4
2020,8,26,22,-.343,-.157,-.342,-.283,-.633
2020,8,26,23,-.392,-.311,-.303,-.202,-.542
2020,8,26,24,-.23,-.173,-.0902,-.286,-.387
2020,8,26,25,-.356,-.273,-.206,-.309,-.504
2020,8,26,26,-.251,-.0586,-.178,-.237,-.487
2020,8,26,27,-.21,-.122,-.173,-.204,-.409
2020,8,26,28,-.215,-.172,-.0787,-.385,-.46
2020,8,26,29,-.158,-.0215,-.183,-.119,-.367
2020,8,26,30,-.134,-.104,.394,-.106,-.263
2020,8,26,31,-.132,.129,-.249,-.285,-.2
2020,8,26,32,-.303,-.12,-.347,-.264,-.424
2020,8,26,33,-.26,-.193,-.032,-.338,-.387
2020,8,26,34,-.228,-.025,-.0458,-.223,-.408
2020,8,26,35,-.33,-.149,-.163,-.345,-.508
2020,8,26,36,-.298,-.17,-.241,-.232,-.508
2020,8,26,37,-.128,-.0259,-.085,-.141,-.386
2020,8,26,38,-.21,-.0284,-.513,-.0931,-.392
2020,8,26,39,-.213,-.066,-.141,-.265,-.471
2020,8,26,40,-.222,-.094,-.148,-.164,-.517
2020,8,26,41,-.173,-.0106,-.198,-.172,-.347
2020,8,26,42,-.19,-.0519,-.0898,-.248,-.432
2020,8,26,44,-.331,-.16,-.33,-.262,-.463
2020,8,26,45,-.149,-.0219,-.0977,-.163,-.294
2020,8,26,46,-.182,-.225,.,-.169,-.232
2020,8,26,47,-.187,-.0328,-.21,-.221,-.394
2020,8,26,48,-.314,-.124,-.148,-.236,-.653
2020,8,26,49,-.196,-.0914,-.312,-.224,-.272
2020,8,26,50,-.424,-.183,-.456,-.575,-.577
2020,8,26,51,-.221,-.129,-.0876,-.268,-.398
2020,8,26,53,-.255,-.127,-.201,-.226,-.425
2020,8,26,54,-.199,-.134,-.123,-.19,-.423
2020,8,26,55,-.238,-.216,-.0383,-.208,-.487
2020,8,26,56,-.184,-.141,.0215,-.0227,-.27
2020,8,27,1,-.246,-.167,-.0957,-.418,-.419
2020,8,27,2,-.35,-.1,-.16,-.527,-.614
2020,8,27,4,-.238,-.149,-.114,-.212,-.501
2020,8,27,5,-.145,.00435,-.129,-.294,-.383
2020,8,27,6,-.287,-.172,-.122,-.216,-.573
2020,8,27,8,-.272,-.252,-.136,-.232,-.432
2020,8,27,9,-.3,-.124,-.305,-.27,-.511
2020,8,27,10,-.272,-.25,-.257,-.265,-.365
2020,8,27,11,-.552,-.37,-.415,-.374,-.716
2020,8,27,12,-.239,-.116,-.112,-.233,-.503
2020,8,27,13,-.217,-.155,-.221,-.189,-.355
2020,8,27,15,-.489,-.374,-.584,-.36,-.643
2020,8,27,16,-.131,.0858,-.332,-.287,-.266
2020,8,27,17,-.28,-.218,-.214,-.21,-.465
2020,8,27,18,-.227,-.102,-.0768,-.3,-.477
2020,8,27,19,-.188,-.159,-.232,-.169,-.324
2020,8,27,20,-.174,-.122,-.166,-.147,-.358
2020,8,27,21,-.16,.0222,-.0292,-.261,-.409
2020,8,27,22,-.408,-.24,-.428,-.366,-.647
2020,8,27,23,-.385,-.308,-.224,-.232,-.532
2020,8,27,24,-.238,-.176,-.109,-.319,-.39
2020,8,27,25,-.356,-.276,-.162,-.296,-.508
2020,8,27,26,-.247,-.0521,-.166,-.221,-.484
2020,8,27,27,-.218,-.121,-.188,-.212,-.407
2020,8,27,28,-.233,-.194,-.184,-.381,-.465
2020,8,27,29,-.15,-.0259,-.154,-.121,-.368
2020,8,27,30,-.154,-.102,.111,-.119,-.251
2020,8,27,31,-.129,.103,-.2,-.286,-.204
2020,8,27,32,-.306,-.127,-.38,-.25,-.414
2020,8,27,33,-.263,-.213,-.00101,-.326,-.386
2020,8,27,34,-.232,-.0397,-.00567,-.223,-.412
2020,8,27,35,-.334,-.154,-.2,-.35,-.508
2020,8,27,36,-.304,-.181,-.248,-.227,-.511
2020,8,27,37,-.121,-.0194,-.0768,-.119,-.376
2020,8,27,38,-.223,-.0623,-.524,-.175,-.389
2020,8,27,39,-.211,-.0608,-.178,-.248,-.472
2020,8,27,40,-.224,-.0815,-.165,-.181,-.519
2020,8,27,41,-.173,-.0126,-.226,-.175,-.336
2020,8,27,42,-.185,-.044,-.0515,-.265,-.431
2020,8,27,44,-.343,-.177,-.308,-.3,-.471
2020,8,27,45,-.142,-.00844,-.0923,-.16,-.288
2020,8,27,46,-.17,-.184,.,-.166,-.231
2020,8,27,47,-.189,-.0375,-.205,-.236,-.397
2020,8,27,48,-.321,-.13,-.146,-.268,-.653
2020,8,27,49,-.191,-.0844,-.288,-.228,-.274
2020,8,27,50,-.414,-.164,-.352,-.591,-.578
2020,8,27,51,-.229,-.134,-.124,-.285,-.397
2020,8,27,53,-.254,-.123,-.202,-.237,-.42
2020,8,27,54,-.181,-.122,-.083,-.17,-.416
2020,8,27,55,-.24,-.22,-.0456,-.211,-.49
2020,8,27,56,-.197,-.129,-.148,-.121,-.264
2020,8,28,1,-.252,-.186,-.119,-.394,-.427
2020,8,28,2,-.35,-.117,-.193,-.447,-.611
2020,8,28,4,-.233,-.156,-.116,-.198,-.495
2020,8,28,5,-.147,-.0139,-.119,-.295,-.393
2020,8,28,6,-.282,-.163,-.127,-.216,-.566
2020,8,28,8,-.284,-.259,-.19,-.249,-.434
2020,8,28,9,-.293,-.133,-.325,-.194,-.514
2020,8,28,10,-.255,-.232,-.227,-.237,-.369
2020,8,28,11,-.547,-.328,-.533,-.347,-.721
2020,8,28,12,-.239,-.119,-.1,-.234,-.498
2020,8,28,13,-.207,-.148,-.208,-.157,-.351
2020,8,28,15,-.482,-.367,-.494,-.285,-.67
2020,8,28,16,-.127,.104,-.309,-.31,-.258
2020,8,28,17,-.29,-.224,-.231,-.253,-.465
2020,8,28,18,-.231,-.109,-.0831,-.308,-.485
2020,8,28,19,-.186,-.172,-.192,-.154,-.326
2020,8,28,20,-.171,-.131,-.153,-.144,-.351
2020,8,28,21,-.169,.0111,-.0491,-.239,-.426
2020,8,28,22,-.428,-.261,-.437,-.389,-.652
2020,8,28,23,-.374,-.295,-.222,-.217,-.524
2020,8,28,24,-.243,-.183,-.121,-.322,-.391
2020,8,28,25,-.357,-.29,-.145,-.315,-.501
2020,8,28,26,-.246,-.063,-.149,-.202,-.489
2020,8,28,27,-.222,-.122,-.231,-.215,-.403
2020,8,28,28,-.248,-.194,-.182,-.416,-.464
2020,8,28,29,-.153,-.0238,-.171,-.0947,-.375
2020,8,28,30,-.137,-.0986,.248,-.0978,-.244
2020,8,28,31,-.144,.0716,-.199,-.296,-.205
2020,8,28,32,-.301,-.108,-.373,-.203,-.421
2020,8,28,33,-.262,-.202,-.0538,-.312,-.389
2020,8,28,34,-.232,-.0449,.0288,-.226,-.415
2020,8,28,35,-.331,-.174,-.195,-.315,-.508
2020,8,28,36,-.305,-.194,-.263,-.218,-.506
2020,8,28,37,-.122,-.0252,-.0721,-.118,-.371
2020,8,28,38,-.205,-.00649,-.574,-.169,-.384
2020,8,28,39,-.219,-.0724,-.187,-.261,-.481
2020,8,28,40,-.228,-.0842,-.171,-.178,-.519
2020,8,28,41,-.173,-.012,-.224,-.199,-.341
2020,8,28,42,-.191,-.0393,-.0515,-.279,-.443
2020,8,28,44,-.348,-.19,-.279,-.267,-.48
2020,8,28,45,-.14,-.0131,-.126,-.143,-.277
2020,8,28,46,-.143,-.105,.,-.191,-.225
2020,8,28,47,-.189,-.0516,-.155,-.236,-.4
2020,8,28,48,-.323,-.134,-.156,-.269,-.65
2020,8,28,49,-.185,-.0954,-.257,-.203,-.252
2020,8,28,50,-.414,-.149,-.391,-.592,-.575
2020,8,28,51,-.232,-.13,-.131,-.301,-.391
2020,8,28,53,-.254,-.119,-.208,-.255,-.415
2020,8,28,54,-.186,-.1,-.163,-.215,-.411
2020,8,28,55,-.248,-.22,-.0735,-.211,-.496
2020,8,28,56,-.215,-.148,-.14,-.301,-.262
2020,8,29,1,-.253,-.192,-.114,-.377,-.428
2020,8,29,2,-.349,-.118,-.202,-.486,-.612
2020,8,29,4,-.235,-.159,-.126,-.197,-.49
2020,8,29,5,-.144,-.0202,-.133,-.266,-.394
2020,8,29,6,-.282,-.167,-.12,-.22,-.563
2020,8,29,8,-.287,-.26,-.203,-.247,-.432
2020,8,29,9,-.287,-.124,-.309,-.184,-.519
2020,8,29,10,-.257,-.233,-.239,-.241,-.376
2020,8,29,11,-.546,-.344,-.531,-.331,-.715
2020,8,29,12,-.245,-.139,-.113,-.233,-.496
2020,8,29,13,-.216,-.15,-.236,-.167,-.361
2020,8,29,15,-.499,-.39,-.53,-.268,-.685
2020,8,29,16,-.13,.0787,-.29,-.303,-.249
2020,8,29,17,-.292,-.238,-.226,-.243,-.463
2020,8,29,18,-.227,-.103,-.0759,-.302,-.483
2020,8,29,19,-.179,-.172,-.201,-.128,-.32
2020,8,29,20,-.179,-.141,-.211,-.129,-.353
2020,8,29,21,-.173,.00225,-.0755,-.219,-.42
2020,8,29,22,-.438,-.277,-.459,-.382,-.656
2020,8,29,23,-.368,-.281,-.192,-.183,-.534
2020,8,29,24,-.248,-.187,-.129,-.32,-.4
2020,8,29,25,-.299,-.0736,-.179,-.329,-.506
2020,8,29,26,-.246,-.0612,-.18,-.206,-.485
2020,8,29,27,-.228,-.132,-.233,-.217,-.397
2020,8,29,28,-.248,-.197,-.196,-.419,-.46
2020,8,29,29,-.155,-.0371,-.159,-.0739,-.374
2020,8,29,30,-.138,-.0935,.0956,-.0857,-.243
2020,8,29,31,-.129,.0644,-.172,-.246,-.204
2020,8,29,32,-.295,-.097,-.341,-.217,-.42
2020,8,29,33,-.254,-.187,-.0476,-.277,-.404
2020,8,29,34,-.245,-.0699,.0231,-.239,-.432
2020,8,29,35,-.325,-.185,-.15,-.302,-.504
2020,8,29,36,-.31,-.201,-.256,-.211,-.514
2020,8,29,37,-.126,-.0282,-.0841,-.13,-.373
2020,8,29,38,-.186,-.00932,-.551,-.0953,-.38
2020,8,29,39,-.221,-.0659,-.194,-.26,-.487
2020,8,29,40,-.23,-.0993,-.157,-.188,-.519
2020,8,29,41,-.176,-.015,-.242,-.209,-.337
2020,8,29,42,-.196,-.0448,-.0501,-.274,-.449
2020,8,29,44,-.356,-.207,-.283,-.285,-.474
2020,8,29,45,-.151,-.049,-.144,-.128,-.283
2020,8,29,46,-.137,-.0859,.,-.18,-.211
2020,8,29,47,-.189,-.0516,-.151,-.229,-.403
2020,8,29,48,-.323,-.145,-.166,-.256,-.647
2020,8,29,49,-.185,-.098,-.262,-.192,-.241
2020,8,29,50,-.385,-.119,-.34,-.532,-.579
2020,8,29,51,-.239,-.143,-.147,-.296,-.391
2020,8,29,53,-.251,-.122,-.205,-.262,-.407
2020,8,29,54,-.171,-.0916,-.0884,-.197,-.396
2020,8,29,55,-.249,-.223,-.0449,-.218,-.496
2020,8,29,56,-.233,-.156,-.2,-.335,-.269
2020,8,30,1,-.276,-.217,-.137,-.395,-.44
2020,8,30,2,-.348,-.101,-.179,-.503,-.61
2020,8,30,4,-.241,-.165,-.113,-.209,-.492
2020,8,30,5,-.185,-.0601,-.149,-.249,-.407
2020,8,30,6,-.288,-.178,-.131,-.241,-.556
2020,8,30,8,-.298,-.27,-.22,-.271,-.435
2020,8,30,9,-.29,-.117,-.31,-.213,-.521
2020,8,30,10,-.277,-.261,-.277,-.226,-.385
2020,8,30,11,-.544,-.343,-.571,-.337,-.707
2020,8,30,12,-.249,-.157,-.115,-.241,-.488
2020,8,30,13,-.235,-.167,-.236,-.208,-.377
2020,8,30,15,-.508,-.412,-.516,-.258,-.695
2020,8,30,16,-.143,.045,-.294,-.281,-.252
2020,8,30,17,-.3,-.247,-.232,-.28,-.463
2020,8,30,18,-.24,-.113,-.0819,-.303,-.486
2020,8,30,19,-.2,-.194,-.204,-.171,-.33
2020,8,30,20,-.188,-.163,-.18,-.105,-.366
2020,8,30,21,-.201,-.028,-.0985,-.23,-.428
2020,8,30,22,-.453,-.303,-.472,-.412,-.654
2020,8,30,23,-.373,-.283,-.205,-.252,-.532
2020,8,30,24,-.254,-.206,-.126,-.297,-.405
2020,8,30,25,-.281,-.0133,-.171,-.354,-.5
2020,8,30,26,-.265,-.0865,-.211,-.22,-.487
2020,8,30,27,-.233,-.144,-.239,-.218,-.393
2020,8,30,28,-.28,-.229,-.204,-.41,-.467
2020,8,30,29,-.173,-.0525,-.187,-.0712,-.384
2020,8,30,30,-.151,-.0893,-.0261,-.0702,-.252
2020,8,30,31,-.129,.0547,-.175,-.218,-.21
2020,8,30,32,-.298,-.0981,-.355,-.229,-.415
2020,8,30,33,-.252,-.178,-.0567,-.251,-.411
2020,8,30,34,-.251,-.0795,.00129,-.227,-.437
2020,8,30,35,-.337,-.202,-.125,-.311,-.511
2020,8,30,36,-.318,-.214,-.264,-.202,-.516
2020,8,30,37,-.143,-.0412,-.11,-.141,-.376
2020,8,30,38,-.209,-.0343,-.535,-.18,-.384
2020,8,30,39,-.232,-.0822,-.172,-.274,-.488
2020,8,30,40,-.236,-.105,-.165,-.201,-.52
2020,8,30,41,-.197,-.0337,-.279,-.254,-.337
2020,8,30,42,-.202,-.0526,-.0586,-.27,-.451
2020,8,30,44,-.361,-.208,-.289,-.327,-.465
