zcta,revenue_all_apr2020,revenue_all_jul2020
61036,-.724,-.458
61061,-.448,-.486
61068,-.752,-.507
61071,-.691,-.289
61073,-.571,-.426
61080,.139,-.319
61081,-.58,-.262
61103,-.953,-.128
61104,-.652,-.236
61107,-.405,.0836
61108,-.729,-.305
61109,-.453,-.0805
61111,-.31,-.447
61112,.,.322
61114,-.523,-.349
61115,-.451,-.317
61201,-.339,-.374
61244,-.41,-.721
61252,-.525,-.24
61264,-.562,-.266
61265,-.694,-.246
61301,-.474,.285
61342,-.425,.361
61350,-.808,-.568
61354,-.718,-.23
61356,-.729,-.911
61364,-.364,-.335
61401,-.566,-.375
61443,-.696,-.557
61455,-.462,-.0814
61520,-.379,-.556
61550,.081,-.49
61554,-.806,-.315
61571,-.616,-.41
61603,-.443,.435
61604,-.266,-.823
61611,-.614,-.363
61614,-.247,.089
61615,-.34,-.298
61701,.0725,.246
61704,-.768,-.703
61761,-.583,-.345
61764,-.358,-.911
61802,-.4,-.166
61820,-.746,-.411
61821,-.0665,-.264
61822,-.645,-.383
61832,-.393,-.5
61853,-.526,-.328
61856,-.718,-.321
61866,-.446,-.54
61911,-.641,.355
61920,-.401,-.356
61938,-.558,-.483
62010,-.32,-.245
62025,-.795,-.77
62034,-.105,-.357
62035,-.514,-.443
62040,-.179,-.028
62056,-.593,-.0729
62084,-.327,-.911
62095,-.623,-.672
62206,-.318,-.368
62208,-.518,.238
62220,-.517,-.563
62221,-.312,.0151
62223,-.443,-.458
62226,-.413,-.516
62230,-.362,.557
62232,-.683,-.828
62233,-.739,.499
62234,-.284,.3
62236,-.0153,.34
62239,-.687,-.323
62243,-.341,-.177
62249,-.49,-.687
62269,-.61,-.752
62286,-.247,.733
62293,-.4,.864
62294,.242,-.761
62298,-.00413,.894
62301,-.438,-.765
62305,-.505,-.749
62341,-.0171,.209
62401,-.152,.355
62471,-.219,.398
62521,-.709,-.739
62522,-.724,-.854
62523,-.387,-.695
62526,-.323,-.256
62535,.,-.578
62563,-.406,-.12
62615,-.209,-.301
62626,-.623,-.815
62650,-.428,-.739
62701,-.408,-.12
62702,-.296,.497
62703,-.366,-.467
62704,-.518,.0199
62711,-.644,-.703
62712,.,-.022
62864,-.397,-.342
62901,-.389,-.218
62902,-.0574,-.295
62906,-.534,-.911
62918,-.746,-.735
62946,.386,-.911
62948,-.0287,-.0835
62959,-.656,-.0309
62966,-.137,-.33
63005,-.216,-.211
63010,-.284,-.107
63011,-.574,-.0513
63017,-.582,.395
63019,-.419,-.553
63020,-.315,-.605
63021,-.566,-.12
63025,-.505,-.125
63026,-.302,.086
63028,-.399,-.442
63031,-.511,.242
63033,-.522,.0292
63040,-.908,.131
63042,-.629,-.267
63043,-.644,.00997
63044,-.53,.17
63045,-.453,-.107
63049,-.207,-.435
63050,-.567,-.687
63051,-.0408,-.616
63052,-.006,-.221
63069,-.395,.575
63070,.198,1.05
63074,-.842,-.324
63077,-.221,.492
63080,-.362,.506
63084,-.478,.321
63088,-.749,-.114
63090,-.4,.541
63101,-.571,.287
63102,.047,1.47
63103,-.793,-.465
63104,-.914,.23
63105,-.326,.224
63106,-.461,1.47
63107,.386,1.18
63108,-.722,.272
63109,-.806,-.227
63110,-.706,.0825
63111,-.641,.237
63112,-.417,.243
63113,-.944,.0777
63114,-.624,.0169
63115,-.624,.122
63116,-.684,.402
63117,-.771,.0414
63118,-.354,.133
63119,-.492,-.141
63122,-.755,-.335
63123,-.473,.108
63125,-.482,.219
63126,-.526,-.364
63127,-.365,.417
63128,-.745,.0252
63129,-.138,.155
63130,-.703,-.205
63131,-.66,.255
63132,-.522,.133
63135,-.62,-.0859
63136,-.656,.259
63137,-.436,.0425
63138,-.376,.816
63139,-.731,.0988
63141,-.625,-.349
63143,-.685,-.152
63144,-.746,-.418
63146,-.399,-.341
63301,-.593,.0312
63303,-.324,.0641
63304,-.315,.173
63334,-.509,-.911
63366,-.0966,.0597
63367,-.492,.158
63368,-.514,-.0539
63376,-.39,.133
63379,-.165,.233
63385,-.435,.112
63401,-.621,.42
63461,-.431,.0274
63501,-.175,.0435
63601,-.41,.103
63628,-.365,.174
63640,-.243,.286
63701,-.632,.0552
63703,-.61,.043
63755,-.402,.116
63801,-.193,-.508
63830,.149,.602
63841,-.377,.568
63901,-.509,-.347
64012,-.385,.613
64014,-.729,.315
64015,-.665,-.18
64029,-.4,-.107
64030,-.464,-.285
64050,-.261,.393
64055,-.367,.0698
64056,-.02,.124
64057,-.799,.246
64063,-.461,.338
64064,-.528,.745
64068,-.32,-.0356
64075,-.226,-.219
64079,-.407,-.116
64081,-.325,.173
64083,-.516,.324
64086,-.513,-.133
64093,-.26,1.47
64101,-.591,.738
64102,-.697,.133
64105,-.76,-.334
64106,-.386,.0255
64108,-.487,.00165
64109,-.0823,-.142
64111,-.531,-.323
64112,.,-.145
64114,-.76,-.12
64116,-.566,-.391
64118,-.717,-.341
64119,-.792,-.154
64120,-.341,.358
64127,-.607,-.116
64129,-.151,.198
64131,-.391,-.166
64132,-.979,-.894
64133,-.542,.056
64134,-.389,.493
64145,-.555,-.107
64150,-.843,.0503
64151,-.512,.148
64152,-.304,-.263
64153,-.662,.0667
64154,-.528,.391
64155,-.96,-.584
64157,-.269,-.0201
64161,-.097,-.405
64468,.351,-.911
64501,-.47,.365
64503,-.112,.197
64506,-.484,.498
64507,-.35,.146
64701,-.318,.15
64735,-.597,-.406
64772,-.771,-.632
64779,.386,1.47
64801,-.471,.223
64804,-.217,.135
64836,-.604,-.404
64850,-.26,.0218
64870,-.334,.0303
65020,-.752,.359
65049,-.587,.0876
65065,-.569,.112
65101,-.867,-.2
65109,-.451,.352
65201,.,-.911
65202,-.979,-.911
65203,-.51,-.205
65240,-.979,-.911
65248,.0569,.591
65251,-.327,-.304
65265,-.371,.527
65270,-.775,-.911
65301,-.324,-.0722
65340,-.256,-.73
65401,.287,1.47
65453,.009,1.47
65473,-.294,-.431
65483,.386,-.0962
65536,-.125,-.247
65560,-.412,-.0201
65584,-.477,-.271
65605,.386,1.22
65608,.291,1.47
65616,-.648,.178
65625,-.33,-.0552
65653,.069,-.0922
65706,-.737,-.0767
65708,-.168,-.201
65712,-.979,-.911
65714,-.206,.481
65721,-.623,.217
65737,-.161,-.0218
65738,-.538,-.302
65746,.386,.655
65757,-.359,-.356
65802,-.435,-.098
65803,-.247,-.149
65804,-.488,.0277
65806,-.192,.117
65807,-.366,.334
65810,-.213,.282
66007,-.606,-.039
66012,.000767,.207
66030,-.225,-.0007
66044,-.382,-.0965
66046,-.45,-.199
66047,.,-.219
66048,-.825,-.911
66049,-.539,-.0197
66061,-.41,.199
66062,-.195,.164
66067,.386,-.0188
66071,-.246,.175
66079,-.282,-.358
66085,-.195,-.0958
66102,-.0457,.214
66103,.165,.293
66105,-.253,-.157
66106,.121,.679
66111,-.761,-.761
66112,-.316,.944
66202,-.694,-.378
66203,.0877,.552
66204,-.335,.0585
66205,-.245,-.154
66206,-.464,-.112
66207,-.304,-.00155
66208,-.233,.0398
66209,-.659,.0955
66210,-.539,-.028
66211,-.893,-.228
66212,.135,1.11
66213,-.67,-.495
66214,-.438,.422
66215,-.496,.0797
66216,-.742,-.472
66217,-.522,-.591
66219,-.31,.134
66221,-.364,.196
66223,-.508,.0688
66226,-.573,-.0997
66227,-.38,-.295
66441,-.566,-.218
66502,-.497,-.173
66503,-.652,.0626
66508,-.0753,-.44
66534,-.203,-.39
66538,-.221,-.41
66603,-.574,-.024
66604,-.539,-.406
66606,-.298,-.102
66607,-.468,-.392
66608,-.587,-.875
66609,-.668,-.858
66611,-.345,-.218
66612,.0256,.199
66614,-.623,-.603
66618,-.702,-.375
66749,-.257,.272
66762,-.156,.35
66801,-.349,-.0721
67002,-.218,.729
67005,-.0431,.152
67025,-.249,-.256
67037,-.573,-.239
67042,-.311,.41
67052,.235,.74
67060,-.425,-.0533
67062,.386,1.47
67101,.386,.477
67114,-.38,-.324
67156,.377,.623
67202,-.356,-.0233
67203,-.41,-.233
67204,-.119,-.0184
67205,-.662,-.61
67206,-.676,-.247
67207,-.796,-.00131
67208,-.731,-.565
67209,-.429,.156
67210,-.415,-.00307
67211,-.373,.0959
67212,-.455,-.0316
67213,-.341,-.0832
67214,-.00267,1.09
67216,-.0553,.0989
67217,-.263,.0272
67218,-.346,-.26
67219,-.29,-.00225
67220,.386,.817
67226,-.34,1.47
67235,-.237,.172
67260,-.979,-.702
67301,-.94,-.578
67337,-.266,.465
67357,-.161,1.09
67401,-.641,-.195
67460,.247,.64
67501,-.11,.705
67502,-.387,.23
67530,-.299,-.0914
67601,-.207,-.911
67637,-.133,-.429
67801,-.0354,.507
67846,-.0934,-.471
67901,-.979,-.911
68003,-.979,-.0219
68005,-.271,-.245
68007,-.464,.849
68008,-.259,.287
68022,-.125,.126
68023,-.242,.392
68025,-.431,-.254
68028,-.498,-.421
68046,-.649,-.377
68048,-.188,.0389
68066,-.45,.0288
68102,-.979,-.0665
68104,-.279,.357
68105,-.0539,.18
68106,-.204,.209
68107,-.491,.106
68108,-.321,-.012
68110,-.442,-.257
68111,-.327,.403
68112,-.264,.175
68114,-.597,.229
68116,-.452,.177
68117,-.259,.481
68118,-.171,.244
68123,-.187,-.0272
68124,.189,.683
68127,-.202,.214
68128,-.611,-.371
68130,-.497,-.0166
68131,-.385,.115
68132,-.631,.207
68133,-.676,-.201
68134,-.411,.259
68135,-.438,-.036
68136,-.384,-.297
68137,-.445,.0503
68138,-.0673,.0113
68144,.125,.954
68152,-.0826,.404
68154,-.566,-.193
68164,-.462,-.069
68178,-.344,.859
68310,-.302,.74
68410,-.675,-.497
68434,-.0593,.614
68462,-.384,-.712
68467,.224,.0685
68502,-.0452,-.128
68503,-.12,-.268
68504,-.0441,-.167
68505,-.278,-.357
68506,-.067,-.501
68507,.386,.768
68508,-.291,.0376
68510,-.124,-.257
68512,-.379,-.564
68516,-.267,-.47
68520,-.587,.145
68521,.0772,-.136
68522,.383,-.0025
68524,.386,-.588
68526,-.233,-.522
68528,-.107,-.214
68601,-.223,.177
68701,-.235,.0145
68763,.141,1.47
68776,.386,-.438
68787,-.694,.529
68788,-.223,-.311
68801,-.39,-.136
68803,-.278,.247
68822,.386,.168
68845,-.345,.166
68847,-.346,-.111
68850,-.158,-.122
68901,-.415,-.0397
68949,-.226,-.0928
69001,-.464,-.387
69101,-.14,.162
69138,-.139,.193
69162,.386,1.47
69336,-.294,-.674
69341,.386,-.911
69361,.386,-.911
70001,-.581,-.35
70002,-.597,.963
70003,-.21,.106
70005,-.794,.6
70006,-.56,-.375
70043,-.588,.154
70053,-.207,.321
70056,-.358,-.0126
70058,-.561,-.0171
70062,-.462,.17
70065,-.569,-.0483
70072,-.467,.108
70094,.031,1.3
70112,-.711,-.642
70113,.234,.936
70114,-.165,.506
70115,-.612,-.288
70116,-.744,-.653
70117,-.477,.0327
70118,-.478,.00135
70119,-.621,-.347
70121,-.651,-.184
70122,-.979,.984
70123,-.404,-.405
70124,-.582,-.523
70125,-.389,-.342
70126,-.456,-.2
70130,-.64,.123
70360,-.309,.207
70363,-.488,-.255
70364,-.47,.201
70380,-.275,.344
70401,-.156,1.47
70403,-.611,.202
70422,-.00167,.7
70433,-.444,.153
70444,.0509,.848
70448,-.174,.422
70454,-.193,.323
70458,-.379,.224
70460,-.194,.423
70461,-.445,-.033
70471,-.505,.032
70501,-.578,.582
70503,-.516,.282
70506,-.242,.181
70507,-.639,-.534
70508,-.446,.128
70510,-.282,-.115
70517,-.315,-.64
70518,-.693,-.499
70520,-.61,-.172
70525,-.498,-.872
70526,-.365,-.181
70535,-.541,-.174
70546,-.434,-.0238
70560,-.103,-.1
70563,.242,-.736
70570,-.478,.131
70578,.301,.919
70583,-.788,-.586
70586,-.979,-.911
70607,-.56,-.0194
70634,-.613,-.17
70663,-.511,.0487
70706,.122,.174
70710,-.657,.569
70726,-.555,.182
70734,-.696,-.385
70737,-.378,-.0359
70760,.168,1.47
70767,-.512,1.31
70769,-.152,-.126
70785,-.361,.188
70791,-.424,-.0545
70801,-.965,-.592
70802,-.027,.478
70805,-.508,-.292
70806,-.0813,.675
70807,-.633,-.485
70808,-.544,-.17
70809,-.517,.0673
70810,-.586,.0008
70811,-.434,-.129
70814,-.384,.319
70815,-.407,.33
70816,-.343,-.0637
70817,-.496,-.152
70818,-.228,.309
70820,-.508,.00225
70836,.,.481
71037,.0057,.491
71047,.0923,.216
71052,-.451,-.0939
71055,-.26,.177
71075,-.48,-.16
71101,-.756,-.236
71103,-.565,.106
71104,-.377,1.47
71105,-.492,.183
71106,-.461,.0338
71107,-.243,.174
71108,.205,.716
71109,-.527,.324
71111,-.46,.236
71112,-.318,.267
71115,.,-.0575
71118,-.217,-.101
71129,-.0563,.818
71201,-.624,.0183
71202,.386,.882
71203,-.757,.34
71270,-.493,-.377
71291,-.219,.764
71292,-.658,-.00655
71295,-.166,1.47
71301,-.422,.203
71303,-.496,-.13
71342,-.122,-.136
71360,-.3,.683
71446,-.673,.505
71449,-.559,.176
71457,-.227,.289
71601,-.188,-.295
71602,-.475,-.822
71603,-.315,-.257
71655,-.467,-.316
71671,-.823,-.487
71701,-.371,.45
71730,-.149,.48
71753,.386,-.523
71801,-.265,-.0429
71832,-.356,-.275
71852,-.426,-.352
71854,.386,.195
71901,-.477,.0811
71909,-.927,-.114
71913,-.215,-.0302
71923,.155,.703
71953,.164,.948
72012,-.541,.877
72015,-.395,.148
72019,-.348,.505
72022,-.162,.46
72023,-.343,.13
72032,-.519,-.138
72034,-.631,.172
72076,.137,.376
72104,-.467,.109
72113,-.188,-.101
72114,-.427,.787
72116,-.689,.0828
72117,-.384,-.45
72118,-.151,-.033
72120,-.523,-.112
72143,-.206,.0202
72201,.0757,-.0549
72202,-.601,.15
72204,.103,.204
72205,-.655,-.367
72206,-.371,-.179
72207,-.525,.492
72209,-.0423,.971
72210,-.399,-.026
72211,-.0817,-.0159
72212,-.354,.489
72223,-.331,-.23
72227,-.291,-.166
72301,.199,-.161
72315,-.124,-.849
72335,-.244,.334
72364,.202,.376
72401,-.435,.000325
72404,-.672,-.558
72450,-.265,-.201
72601,-.107,1.47
72616,.243,.34
72632,-.123,.258
72653,-.385,.174
72701,-.449,-.142
72703,-.481,-.206
72704,-.389,-.0479
72712,-.287,.159
72714,-.554,-.0429
72719,-.282,-.102
72745,.0967,1.47
72756,-.162,.319
72758,-.422,.0187
72761,-.0685,-.187
72764,-.184,.556
72801,-.323,.0903
72802,-.204,.203
72901,.207,.55
72903,-.433,.533
72904,.386,.26
72908,-.19,-.06
72916,-.0742,.443
72921,-.255,.303
72936,.148,.364
72956,-.289,.567
73003,-.343,.0274
73008,-.351,.0879
73012,.0625,-.182
73013,-.386,.118
73018,-.455,.216
73020,-.295,.0459
73034,-.522,-.343
73036,-.834,-.0458
73044,-.258,.309
73052,-.629,-.619
73064,-.475,-.168
73069,-.449,.169
73071,-.33,.235
73072,-.607,-.0246
73075,-.0538,.433
73080,.0714,-.888
73089,-.195,.0606
73093,-.622,-.842
73096,-.554,.0846
73099,-.408,-.0613
73102,-.0589,.796
73103,-.581,.362
73104,.,-.181
73105,-.483,-.145
73106,-.26,.635
73107,-.0693,.706
73108,-.287,-.131
73109,-.347,.115
73110,-.455,-.374
73114,-.74,-.512
73115,-.212,.0684
73116,-.487,-.435
73118,-.641,.134
73119,.,-.0666
73120,-.334,.302
73127,-.0698,1.47
73128,-.0356,.149
73129,-.319,.417
73130,-.209,-.354
73131,-.428,.216
73132,-.37,.0714
73134,-.6,-.00695
73139,-.634,-.526
73149,-.137,.225
73159,-.436,-.126
73160,-.301,.973
73162,-.339,.213
73170,-.274,.399
73173,-.199,.0499
73401,-.235,-.0943
73501,-.643,.551
73505,-.363,-.0408
73507,-.181,-.175
73521,-.619,-.361
73533,-.285,-.343
73601,-.636,.577
73644,-.641,.135
73701,-.157,.0475
73703,-.334,-.265
73717,-.368,-.911
74003,.165,.583
74006,-.4,.301
74008,.194,-.11
74011,-.359,-.298
74012,-.308,-.081
74014,-.212,-.232
74017,-.351,.592
74023,-.173,-.0297
74033,.386,.497
74037,.0138,.142
74044,-.176,-.0425
74055,-.452,-.441
74056,-.44,.728
74063,-.514,-.0035
74066,-.315,.215
74070,-.0046,.165
74074,-.242,.143
74075,-.427,-.177
74079,.000667,.0155
74103,-.544,-.236
74104,-.27,.368
74105,-.541,.447
74112,-.203,-.0683
74114,-.676,-.395
74115,-.325,-.149
74116,-.0558,.0917
74119,-.536,-.389
74120,-.173,-.0227
74128,-.139,.232
74129,-.578,-.0875
74132,-.503,-.0143
74133,-.593,-.277
74135,-.31,-.0198
74136,.,-.228
74137,-.321,.00855
74145,-.258,1.24
74146,-.0804,-.273
74344,.0821,1.38
74354,-.291,.423
74361,-.356,.242
74370,.,-.421
74401,-.39,-.0965
74403,-.155,.623
74429,-.619,-.492
74437,-.234,.289
74447,-.729,-.0922
74464,-.251,-.128
74501,-.39,.693
74525,-.113,1.47
74601,-.78,.795
74604,-.333,.574
74701,-.798,-.545
74728,-.261,.595
74745,-.483,.107
74804,-.397,.807
74820,-.539,.0175
75001,-.354,-.0371
75002,-.429,-.246
75006,-.39,-.107
75007,-.25,.206
75010,-.438,-.0463
75013,-.242,.215
75019,-.522,.0283
75020,-.441,.165
75022,.386,1.01
75023,-.391,-.0767
75024,-.578,-.414
75025,-.396,-.132
75028,-.334,-.108
75032,-.411,-.175
75034,-.428,-.217
75035,-.433,-.271
75038,-.612,-.284
75039,-.357,.091
75040,-.506,.027
75041,-.433,.331
75042,-.267,.517
75043,-.496,.01
75044,-.56,.0755
75048,.191,.868
75050,-.529,.121
75051,-.661,-.215
75052,-.495,-.147
75056,-.531,-.287
75057,-.392,-.149
75060,-.308,.497
75061,-.524,-.0121
75062,-.32,.232
75063,-.728,-.45
75065,-.139,.312
75067,-.23,.547
75068,-.359,.0262
75069,-.258,-.0808
75070,-.553,-.254
75071,-.24,-.0911
75074,-.124,-.0874
75075,-.453,-.162
75077,-.384,.201
75078,-.161,.0916
75080,-.528,.0246
75081,-.525,-.215
75082,.337,.156
75087,-.272,.279
75088,-.557,-.295
75089,-.361,-.0858
75090,-.0317,.346
75092,-.255,-.12
75093,-.411,-.228
75094,-.539,-.264
75098,-.383,-.299
75103,-.298,.306
75104,-.645,-.218
75109,-.127,-.359
75110,-.324,.0224
75115,-.343,.342
75116,-.602,.0201
75119,-.251,.226
75125,-.264,-.28
75126,-.0347,.521
75132,-.568,.926
75134,-.483,-.298
75135,.0897,.638
75137,-.394,.187
75142,-.137,.394
75146,-.265,.798
75147,.386,1
75149,-.464,-.0854
75150,-.691,-.0285
75154,-.189,-.251
75156,-.145,1.41
75159,-.418,-.0597
75160,-.312,.145
75165,-.293,.135
75166,-.509,.177
75169,-.526,.228
75180,-.0739,.133
75182,-.48,.32
75189,.0957,.803
75201,-.65,-.333
75202,-.554,-.235
75203,-.15,.139
75204,-.714,-.418
75205,-.557,-.228
75206,-.618,-.292
75207,-.565,-.213
75208,-.602,-.234
75209,-.563,-.39
75211,-.591,.243
75212,-.366,-.159
75214,-.68,-.602
75215,-.354,-.16
75216,-.557,.379
75217,-.327,.564
75218,-.288,-.281
75219,-.447,.233
75220,-.176,.567
75223,-.311,-.54
75224,-.732,.478
75225,-.698,-.151
75226,-.722,-.384
75227,-.489,.173
75228,-.313,.0883
75229,-.445,-.0595
75230,-.481,.0284
75231,-.604,.168
75232,-.526,-.401
75233,-.238,-.292
75234,-.318,.0504
75235,-.429,.0836
75237,-.585,-.0132
75238,-.535,-.178
75240,-.249,.192
75241,-.0879,.133
75243,-.431,.165
75244,-.315,.324
75246,-.735,-.078
75247,-.605,-.28
75248,-.523,-.23
75251,-.699,-.13
75252,-.479,-.346
75254,-.77,-.269
75270,-.905,-.586
75287,.0288,.212
75401,-.321,.114
75402,-.381,-.412
75407,-.123,.396
75409,.256,.983
75418,-.321,-.145
75442,.0658,-.0582
75455,-.367,-.336
75460,-.147,-.148
75462,-.456,-.427
75474,.125,-.165
75482,.386,.091
75494,-.756,-.369
75495,-.268,-.199
75501,-.135,.594
75503,-.407,.185
75551,-.358,.48
75570,-.0731,-.0667
75601,-.317,.0985
75604,-.163,-.167
75605,-.427,.11
75633,-.253,-.403
75644,.386,1.47
75645,.209,1.47
75662,-.363,.484
75670,-.254,.552
75672,-.457,-.114
75686,-.184,-.771
75701,-.457,.14
75702,-.402,.151
75703,-.723,-.04
75707,-.468,.765
75708,.386,.813
75751,-.172,1.47
75762,-.336,-.15
75765,-.933,-.353
75766,-.0911,.555
75771,-.262,.654
75773,-.227,.847
75785,-.488,.517
75792,.386,.0342
75801,-.344,-.0555
75835,-.047,.631
75840,-.272,-.29
75862,-.355,.305
75901,-.302,.124
75904,-.377,.568
75935,-.133,-.219
75948,-.0227,.407
75951,-.268,-.313
75956,.386,.197
75961,-.567,-.378
75964,-.205,-.0602
75965,-.344,.4
75969,.332,-.00717
76001,-.325,-.358
76002,-.593,-.438
76006,-.62,-.616
76008,-.255,.0528
76009,.305,.288
76010,-.152,.269
76011,-.3,-.107
76012,-.325,-.171
76013,-.308,-.0601
76014,-.488,-.115
76015,-.626,-.0461
76016,-.345,-.465
76017,-.328,-.00692
76018,-.39,.371
76020,-.185,.12
76021,-.529,-.0603
76022,-.4,.135
76023,-.621,-.431
76028,-.337,.0544
76031,-.0796,-.259
76033,-.214,-.0642
76034,-.337,-.112
76036,.119,-.0527
76039,-.639,-.623
76040,-.288,.257
76043,-.677,.0707
76048,-.366,.0247
76049,-.219,-.0916
76050,.229,.134
76051,-.392,.207
76052,-.154,-.019
76053,-.241,.251
76054,-.416,.0269
76058,.088,-.228
76059,-.429,-.139
76060,-.0363,.187
76063,-.435,-.196
76065,-.212,-.144
76067,-.363,.226
76082,.113,-.209
76084,.138,.257
76086,-.592,-.275
76087,-.319,-.216
76088,.386,.628
76092,-.39,-.0624
76102,-.518,-.599
76103,-.237,.0135
76104,-.26,-.105
76105,-.0369,.895
76106,-.0433,1.47
76107,-.635,-.264
76108,-.312,-.409
76109,-.594,-.333
76110,-.577,-.164
76111,-.148,-.0476
76112,.386,1.24
76114,-.173,.133
76115,-.408,.074
76116,-.182,.358
76117,-.418,-.0396
76118,.178,1.12
76119,-.31,-.107
76123,-.422,-.128
76126,-.145,-.467
76131,-.176,.0237
76132,-.335,-.03
76133,-.006,.161
76134,-.242,-.21
76135,-.517,.078
76137,-.393,.0621
76140,-.285,-.0178
76148,.141,.324
76155,-.144,.577
76164,-.42,.126
76177,-.674,-.434
76179,-.169,-.106
76180,-.162,.159
76182,-.549,-.617
76201,-.419,-.0452
76205,-.235,.114
76207,.31,-.416
76209,-.6,-.0843
76210,-.117,.936
76226,-.392,.069
76227,-.246,-.13
76234,-.125,.0769
76240,.386,1.47
76244,-.624,-.214
76247,-.311,.076
76248,-.651,-.222
76249,-.0204,-.179
76258,-.176,-.509
76262,-.423,-.1
76266,.386,.384
76273,.0225,-.489
76301,-.384,.333
76302,-.476,-.148
76306,.,.186
76308,-.796,-.198
76309,-.0574,.00619
76310,.,-.448
76401,-.278,.299
76426,-.0805,-.155
76437,-.363,-.21
76442,.242,.191
76446,.295,1.38
76450,.386,1.47
76501,-.0843,.0175
76502,-.456,-.102
76504,.0215,.424
76513,-.452,-.227
76522,-.369,.11
76528,-.639,.373
76541,.0525,.318
76542,-.279,.098
76543,-.623,.0598
76544,-.111,.807
76548,-.512,-.213
76549,-.388,-.0843
76550,.386,1.47
76571,-.267,-.217
76574,-.643,-.573
76634,-.38,.321
76642,.299,.0795
76645,-.57,.461
76667,-.241,.128
76691,-.436,-.45
76692,-.644,.319
76701,-.408,-.0284
76705,-.339,-.341
76706,-.285,-.267
76708,-.524,-.372
76710,-.377,.22
76711,-.63,-.257
76712,-.175,.236
76801,-.319,-.1
76802,-.167,-.22
76825,-.503,1.47
76849,-.715,-.911
76901,-.241,-.162
76903,-.36,-.0212
76904,-.509,-.023
77002,-.783,-.525
77003,-.709,-.471
77004,-.0493,-.103
77005,-.819,-.366
77006,-.748,-.558
77007,-.592,-.484
