cityid,year,month,day,pay,pay31_33,pay44_45,pay48_49,pay62,pay72,pay_inclow,pay_incmiddle,pay_inchigh
49,2020,1,10,-.0346,.0639,-.0152,-.00189,-.0699,.0251,-.0245,-.0228,-.126
49,2020,1,11,-.029,.0508,-.0144,.0103,-.0526,.00544,-.0262,-.0182,-.101
49,2020,1,12,-.0228,.0377,-.0192,.0225,-.0354,.0295,-.028,-.0149,-.0759
49,2020,1,13,-.0168,.0246,-.0119,.0347,-.0181,-.00551,-.0297,-.00986,-.0509
49,2020,1,14,-.0104,.0115,-.00739,.0469,-.000199,-.0331,-.0313,-.00425,-.0259
49,2020,1,15,-.00318,-.00163,-.00441,.0591,.0177,-.0358,-.0288,.000904,-.00196
49,2020,1,16,.003,-.0135,-.000725,.0713,.0326,-.0335,-.0254,.00548,.0154
49,2020,1,17,.00754,-.0268,.00747,.0657,.0467,-.0635,-.0194,.00831,.0383
49,2020,1,18,.00656,-.0313,-.00121,.0443,.0393,-.0382,-.0107,.00516,.038
49,2020,1,19,.00607,-.0358,-.0012,.0228,.0318,-.0351,-.00208,.00349,.0378
49,2020,1,20,.00683,-.0403,.00687,.00141,.0244,-.0296,.00658,.00333,.0375
49,2020,1,21,.00638,-.0403,.00407,.00141,.0237,-.0345,.00647,.00274,.0375
49,2020,1,22,.00746,-.0448,.0108,-.02,.0156,-.0217,.0109,.00299,.0392
49,2020,1,23,.00607,-.0482,.000622,-.0414,.00406,-.0156,.0145,.00119,.0358
49,2020,1,24,.00538,-.0438,-.0054,-.0451,-.00291,.0178,.0177,-.00131,.0356
49,2020,1,25,.00893,-.035,.0000676,-.0359,.00369,.0153,.0178,.00269,.0377
49,2020,1,26,.0124,-.0263,.0102,-.0267,.0103,-.00941,.0179,.00771,.0397
49,2020,1,27,.016,-.022,.0176,-.039,.00948,-.0015,.0267,.0108,.0416
49,2020,1,28,.0159,-.0132,.00396,-.0298,.0147,.00596,.0234,.0107,.0436
49,2020,1,29,.016,-.00446,-.00496,-.0206,.0199,.00189,.0201,.0108,.045
49,2020,1,30,.0182,.00493,.00248,-.0115,.0285,-.000405,.0189,.0128,.0514
49,2020,1,31,.0209,.0112,.00509,.00271,.0335,.0151,.0176,.016,.0522
49,2020,2,1,.0209,.0286,.0103,.00713,.0294,.0367,.0104,.0159,.0558
49,2020,2,2,.018,.046,.00259,.0116,.0252,.0314,.00325,.0124,.0593
49,2020,2,3,.0159,.0634,-.00218,.016,.0211,.0353,-.00392,.00985,.0629
49,2020,2,4,.0155,.0808,-.00383,.0204,.0183,.0635,-.00767,.00822,.0665
49,2020,2,5,.0131,.0982,-.0116,.0248,.0156,.0649,-.0115,.00535,.0674
49,2020,2,6,.00908,.118,-.03,.0292,.0128,.0704,-.0162,.000619,.0685
49,2020,2,7,.00861,.145,-.0339,.0286,.0111,.0651,-.00789,-.000817,.0698
49,2020,2,8,.00954,.189,-.034,.0725,.00493,.032,-.000994,.000877,.0696
49,2020,2,9,.0128,.232,-.0286,.116,-.00125,.0448,.0059,.0044,.0693
49,2020,2,10,.0166,.276,-.0228,.16,-.00744,.071,.0128,.00716,.0691
49,2020,2,11,.0225,.319,-.00473,.204,-.0128,.0796,.0197,.0135,.0688
49,2020,2,12,.0293,.363,.0146,.292,-.0181,.0873,.0224,.0203,.077
49,2020,2,13,.0355,.404,.0301,.379,-.0235,.0941,.0251,.0266,.0851
49,2020,2,14,.0387,.434,.0356,.466,-.0295,.07,.0147,.0318,.092
49,2020,2,15,.039,.454,.0327,.523,-.0308,.0616,.00714,.0314,.102
49,2020,2,16,.0388,.473,.0252,.58,-.0321,.0556,-.000382,.0303,.113
49,2020,2,17,.0401,.493,.0271,.637,-.0334,.0579,-.00447,.0313,.123
49,2020,2,18,.0377,.493,.0208,.659,-.0343,.0137,-.00791,.0296,.123
49,2020,2,19,.039,.512,.0248,.675,-.0364,.0141,-.0112,.031,.126
49,2020,2,20,.0419,.532,.0378,.69,-.0357,-.0146,-.0148,.0356,.13
49,2020,2,21,.0456,.567,.0389,.707,-.0353,.0124,-.0135,.0378,.136
49,2020,2,22,.0499,.578,.0378,.664,-.0247,.0413,-.0252,.0414,.147
49,2020,2,23,.0545,.59,.045,.622,-.0141,.0455,-.037,.0465,.158
49,2020,2,24,.0582,.621,.0395,.636,-.00478,.0467,-.0562,.0498,.179
49,2020,2,25,.0628,.632,.0437,.564,.00589,.0629,-.0679,.0544,.193
49,2020,2,26,.0638,.644,.0275,.514,.0166,.0537,-.0796,.0545,.208
49,2020,2,27,.0641,.655,.0158,.465,.0244,.0498,-.0908,.054,.221
49,2020,2,28,.0635,.656,.0124,.41,.0316,.0524,-.1,.0523,.234
49,2020,2,29,.0617,.632,.0236,.408,.035,.0278,-.0949,.052,.226
49,2020,3,1,.0589,.608,.0179,.405,.0383,.0456,-.0896,.0484,.218
49,2020,3,2,.0565,.584,.0194,.403,.0416,.0434,-.0843,.0463,.21
49,2020,3,3,.054,.56,.017,.416,.0449,.0707,-.0789,.0433,.199
49,2020,3,4,.0513,.536,.0179,.424,.0482,.0755,-.0736,.0416,.187
49,2020,3,5,.0468,.503,.0103,.431,.0515,.0739,-.0732,.0377,.176
49,2020,3,6,.0442,.471,.0115,.444,.0544,.0691,-.0938,.0377,.165
49,2020,3,7,.0397,.466,.0118,.449,.0481,.085,-.118,.0322,.17
49,2020,3,8,.0349,.46,.0177,.453,.0419,.068,-.142,.0286,.175
49,2020,3,9,.0292,.455,.0202,.458,.0357,.0375,-.166,.0241,.18
49,2020,3,10,.0226,.449,.0107,.447,.0287,.0313,-.187,.017,.186
49,2020,3,11,.0181,.444,.0194,.415,.0217,.0319,-.208,.0125,.192
49,2020,3,12,.0164,.456,.0317,.383,.0146,.0612,-.219,.00977,.198
49,2020,3,13,.0124,.464,.0382,.364,.00857,.061,-.212,.00389,.203
49,2020,3,14,.00756,.469,.0246,.355,.00421,.0552,-.195,-.00227,.199
49,2020,3,15,.00384,.473,.0221,.346,-.000138,.0344,-.179,-.00726,.192
49,2020,3,16,.00137,.478,.0255,.338,-.00449,.0259,-.162,-.0117,.201
49,2020,3,17,-.00158,.482,.0355,.35,-.00803,-.0259,-.149,-.0147,.199
49,2020,3,18,-.00601,.487,.035,.384,-.0116,-.0891,-.136,-.0195,.194
49,2020,3,19,-.0137,.484,.0145,.419,-.0154,-.136,-.127,-.0287,.188
49,2020,3,20,-.0248,.484,-.0234,.442,-.0221,-.2,-.127,-.0414,.181
49,2020,3,21,-.035,.482,-.0534,.46,-.0375,-.251,-.137,-.0504,.165
49,2020,3,22,-.0423,.48,-.0709,.478,-.053,-.274,-.148,-.0566,.146
49,2020,3,23,-.0521,.478,-.108,.495,-.0685,-.284,-.158,-.0646,.112
49,2020,3,24,-.0605,.476,-.132,.5,-.0839,-.293,-.169,-.0717,.087
49,2020,3,25,-.0713,.474,-.168,.505,-.0993,-.315,-.179,-.0809,.0646
49,2020,3,26,-.0804,.471,-.188,.509,-.114,-.345,-.191,-.0882,.0439
49,2020,3,27,-.0864,.466,-.183,.497,-.128,-.388,-.198,-.092,.0306
49,2020,3,28,-.0957,.456,-.195,.402,-.133,-.432,-.207,-.101,.0189
49,2020,3,29,-.103,.447,-.199,.307,-.138,-.451,-.217,-.107,.013
49,2020,3,30,-.109,.437,-.19,.212,-.144,-.482,-.226,-.113,.0122
49,2020,3,31,-.117,.428,-.196,.093,-.149,-.521,-.236,-.121,.0126
49,2020,4,1,-.123,.418,-.194,-.0261,-.154,-.515,-.245,-.128,.00928
49,2020,4,2,-.129,.4,-.183,-.145,-.161,-.534,-.258,-.132,.00673
49,2020,4,3,-.138,.381,-.192,-.248,-.169,-.54,-.273,-.141,-.00452
49,2020,4,4,-.148,.373,-.194,-.278,-.174,-.523,-.281,-.149,-.0273
49,2020,4,5,-.158,.365,-.196,-.308,-.179,-.509,-.29,-.158,-.0501
49,2020,4,6,-.17,.357,-.204,-.338,-.184,-.513,-.298,-.168,-.0764
49,2020,4,7,-.179,.349,-.208,-.343,-.187,-.497,-.306,-.176,-.103
49,2020,4,8,-.189,.341,-.218,-.348,-.19,-.5,-.315,-.185,-.127
49,2020,4,9,-.198,.343,-.229,-.353,-.192,-.479,-.319,-.193,-.15
49,2020,4,10,-.207,.344,-.259,-.354,-.192,-.448,-.32,-.201,-.169
49,2020,4,11,-.212,.335,-.261,-.391,-.192,-.447,-.336,-.207,-.163
49,2020,4,12,-.219,.327,-.267,-.429,-.192,-.469,-.351,-.213,-.163
49,2020,4,13,-.225,.318,-.279,-.466,-.192,-.447,-.367,-.221,-.158
49,2020,4,14,-.231,.309,-.282,-.488,-.193,-.449,-.382,-.226,-.154
49,2020,4,15,-.237,.3,-.283,-.511,-.195,-.453,-.398,-.232,-.147
49,2020,4,16,-.243,.288,-.284,-.534,-.196,-.472,-.413,-.238,-.144
49,2020,4,17,-.25,.284,-.287,-.559,-.199,-.487,-.435,-.245,-.14
49,2020,4,18,-.254,.301,-.291,-.544,-.203,-.495,-.441,-.249,-.142
49,2020,4,19,-.258,.317,-.292,-.529,-.208,-.48,-.447,-.252,-.142
49,2020,4,20,-.262,.334,-.295,-.514,-.212,-.488,-.453,-.256,-.147
49,2020,4,21,-.266,.351,-.297,-.513,-.218,-.482,-.46,-.26,-.152
49,2020,4,22,-.269,.367,-.294,-.513,-.224,-.472,-.466,-.263,-.154
49,2020,4,23,-.272,.385,-.289,-.513,-.231,-.456,-.473,-.265,-.153
49,2020,4,24,-.275,.386,-.285,-.519,-.24,-.438,-.481,-.268,-.156
49,2020,4,25,-.276,.389,-.286,-.524,-.244,-.427,-.495,-.269,-.15
49,2020,4,26,-.277,.392,-.292,-.528,-.248,-.411,-.509,-.269,-.15
49,2020,4,27,-.278,.394,-.287,-.532,-.252,-.408,-.523,-.269,-.149
49,2020,4,28,-.278,.397,-.285,-.534,-.255,-.408,-.537,-.269,-.145
49,2020,4,29,-.279,.4,-.285,-.535,-.258,-.402,-.551,-.268,-.149
49,2020,4,30,-.281,.406,-.293,-.537,-.259,-.405,-.565,-.269,-.147
49,2020,5,1,-.278,.413,-.259,-.531,-.259,-.413,-.574,-.265,-.144
49,2020,5,2,-.279,.372,-.237,-.544,-.266,-.408,-.575,-.266,-.157
49,2020,5,3,-.284,.332,-.234,-.557,-.272,-.406,-.576,-.27,-.169
49,2020,5,4,-.285,.292,-.21,-.57,-.279,-.381,-.576,-.27,-.178
49,2020,5,5,-.286,.251,-.191,-.585,-.285,-.358,-.577,-.271,-.189
49,2020,5,6,-.289,.211,-.173,-.6,-.291,-.354,-.578,-.273,-.196
49,2020,5,7,-.291,.168,-.154,-.615,-.299,-.348,-.578,-.273,-.208
49,2020,5,8,-.294,.13,-.158,-.63,-.308,-.345,-.573,-.276,-.219
49,2020,5,9,-.29,.138,-.156,-.6,-.314,-.329,-.563,-.274,-.208
49,2020,5,10,-.286,.146,-.151,-.571,-.319,-.322,-.552,-.272,-.195
49,2020,5,11,-.281,.154,-.137,-.541,-.325,-.322,-.542,-.269,-.182
49,2020,5,12,-.277,.163,-.13,-.531,-.331,-.321,-.533,-.268,-.168
49,2020,5,13,-.271,.171,-.111,-.521,-.336,-.294,-.523,-.264,-.152
49,2020,5,14,-.268,.18,-.105,-.511,-.342,-.286,-.508,-.263,-.135
49,2020,5,15,-.261,.198,-.0744,-.5,-.341,-.275,-.497,-.258,-.119
49,2020,5,16,-.258,.21,-.062,-.519,-.348,-.276,-.502,-.255,-.114
49,2020,5,17,-.256,.221,-.0547,-.537,-.356,-.285,-.507,-.253,-.104
49,2020,5,18,-.254,.232,-.0486,-.556,-.364,-.287,-.512,-.252,-.0904
49,2020,5,19,-.252,.244,-.0426,-.556,-.371,-.287,-.517,-.25,-.0862
49,2020,5,20,-.252,.255,-.0435,-.556,-.379,-.311,-.521,-.249,-.0783
49,2020,5,21,-.253,.257,-.0523,-.556,-.387,-.296,-.531,-.25,-.0635
49,2020,5,22,-.257,.247,-.0787,-.556,-.398,-.285,-.545,-.253,-.069
49,2020,5,23,-.259,.23,-.0721,-.554,-.396,-.287,-.553,-.255,-.0691
49,2020,5,24,-.261,.213,-.069,-.552,-.394,-.286,-.561,-.256,-.0796
49,2020,5,25,-.275,.196,-.142,-.55,-.392,-.298,-.569,-.271,-.0901
49,2020,5,26,-.266,.196,-.0928,-.55,-.392,-.268,-.57,-.262,-.0857
49,2020,5,27,-.271,.179,-.112,-.548,-.39,-.23,-.578,-.266,-.0984
49,2020,5,28,-.273,.182,-.118,-.546,-.388,-.226,-.591,-.266,-.116
49,2020,5,29,-.271,.18,-.11,-.544,-.386,-.21,-.598,-.264,-.121
49,2020,5,30,-.271,.188,-.112,-.544,-.383,-.184,-.606,-.261,-.133
50,2020,1,1,.,.,.,.,.,.,.,.,.
50,2020,1,2,.,.,.,.,.,.,.,.,.
50,2020,1,3,.,.,.,.,.,.,.,.,.
50,2020,1,4,.,.,.,.,.,.,.,.,.
50,2020,1,5,.,.,.,.,.,.,.,.,.
50,2020,1,6,.,.,.,.,.,.,.,.,.
50,2020,1,7,.,.,.,.,.,.,.,.,.
50,2020,1,8,-.0355,.000182,.0296,.000151,-.0184,-.0312,-.0778,-.00909,-.0315
50,2020,1,9,-.0312,-.0000411,.0373,-.00295,-.0269,-.0229,-.071,-.00736,-.0254
50,2020,1,10,-.0292,.000467,.0244,.00636,-.0341,-.00711,-.0606,-.00942,-.0257
50,2020,1,11,-.0257,.000916,.0101,.0127,-.0336,-.00586,-.0525,-.0106,-.0199
50,2020,1,12,-.0216,.00137,.00039,.019,-.0332,-.00102,-.043,-.012,-.0131
50,2020,1,13,-.0161,.00181,.00554,.0253,-.0328,-.00172,-.0321,-.0113,-.00588
50,2020,1,14,-.0133,.00226,-.00619,.0187,-.0324,-.0134,-.0244,-.0134,-.000346
50,2020,1,15,-.0104,.00308,-.0145,.0118,-.0324,-.0179,-.0165,-.015,.00427
50,2020,1,16,-.00735,-.0029,-.0165,.00772,-.0311,-.0127,-.0097,-.0154,.00887
50,2020,1,17,-.00597,-.0142,-.0186,-.00212,-.0199,-.0137,-.00884,-.014,.0108
50,2020,1,18,-.0035,-.0225,-.0132,-.0112,-.0118,-.00657,-.00339,-.0128,.0122
50,2020,1,19,-.000993,-.0308,-.00586,-.0203,-.00374,-.00476,.000952,-.0107,.0133
50,2020,1,20,.000755,-.0391,-.00787,-.0294,.00437,.00465,.00464,-.00986,.0144
50,2020,1,21,.00185,-.0391,-.00735,-.0116,.00437,-.000433,.00735,-.00821,.0126
50,2020,1,22,.00449,-.0477,-.00681,-.0124,.0129,-.00121,.0117,-.00575,.0136
50,2020,1,23,.00764,-.0486,-.0101,-.0112,.0214,-.00252,.0155,-.00161,.0142
50,2020,1,24,.0119,-.0307,-.00977,-.0105,.0252,-.00792,.022,.00201,.0171
50,2020,1,25,.0141,-.0122,-.0107,-.00222,.0261,-.00791,.0261,.00681,.0124
50,2020,1,26,.016,.00629,-.0142,.00603,.0271,-.00539,.0299,.0106,.0088
50,2020,1,27,.0194,.0165,-.0198,.00519,.0361,-.00108,.0375,.014,.00752
50,2020,1,28,.022,.035,-.0106,.00151,.037,.00363,.0406,.018,.00715
50,2020,1,29,.0252,.0535,.000966,.007,.0381,.00893,.0437,.0223,.00887
50,2020,1,30,.0258,.0636,.00241,.00887,.0389,.00915,.0459,.0245,.00443
50,2020,1,31,.0214,.0527,.00602,.0153,.0207,.0193,.0438,.0206,-.00321
50,2020,2,1,.0178,.0416,.00318,.0102,.00568,.0188,.0406,.015,-.00419
50,2020,2,2,.0141,.0304,.00141,.00516,-.00934,.0156,.0382,.00931,-.00558
50,2020,2,3,.00735,.0193,-.0235,.0000877,-.0244,-.00597,.0325,.00198,-.0128
50,2020,2,4,.000997,.0081,-.0439,-.00664,-.0394,-.0148,.0274,-.00579,-.0181
50,2020,2,5,-.00487,-.00309,-.0581,-.0194,-.0545,-.0156,.0239,-.0132,-.0243
50,2020,2,6,-.00966,-.00858,-.0742,-.0309,-.0694,-.0226,.0209,-.0193,-.0289
50,2020,2,7,-.0113,-.011,-.0714,-.0468,-.0723,-.0347,.0194,-.0221,-.0286
50,2020,2,8,-.0139,-.0174,-.0685,-.0593,-.0701,-.0265,.019,-.0276,-.0288
50,2020,2,9,-.0163,-.0238,-.0652,-.0719,-.0679,-.0117,.0161,-.0321,-.027
50,2020,2,10,-.0166,-.0302,-.0443,-.0844,-.0657,.00749,.0139,-.0342,-.0221
50,2020,2,11,-.0174,-.0366,-.0252,-.0947,-.0635,.0138,.0104,-.0359,-.0184
50,2020,2,12,-.0183,-.0431,-.0121,-.102,-.0618,.016,.00818,-.0383,-.0151
50,2020,2,13,-.0189,-.0541,.00961,-.116,-.0582,.0258,.00682,-.0426,-.0086
50,2020,2,14,-.016,-.0577,.0184,-.103,-.0547,.0367,.00826,-.0399,-.00386
50,2020,2,15,-.0139,-.0545,.0174,-.0928,-.0628,.0315,.00749,-.0365,-.00106
50,2020,2,16,-.0118,-.0513,.0187,-.0825,-.0709,.0207,.00842,-.0331,.000347
50,2020,2,17,-.00969,-.048,.0126,-.0722,-.0791,.0318,.00988,-.0294,.000314
50,2020,2,18,-.00949,-.048,.00909,-.0681,-.0791,.025,.0124,-.0307,.000539
50,2020,2,19,-.00728,-.0441,.000448,-.0535,-.0867,.0238,.016,-.0287,.00143
50,2020,2,20,-.00518,-.0367,-.0127,-.0333,-.0962,.0234,.0188,-.0249,.000129
50,2020,2,21,-.0043,-.0225,-.0212,-.0373,-.101,.0243,.0218,-.0256,.00156
50,2020,2,22,-.00032,-.0113,-.0194,-.0417,-.0924,.0323,.0271,-.0213,.00374
50,2020,2,23,.00339,-.000183,-.0206,-.0461,-.0836,.0422,.0322,-.0173,.00563
50,2020,2,24,.00957,.0142,-.0174,-.0402,-.083,.0405,.0386,-.00967,.00924
50,2020,2,25,.013,.0254,-.0132,-.0442,-.0742,.0436,.0431,-.00626,.0117
50,2020,2,26,.0165,.0352,-.00833,-.0434,-.0658,.0464,.0469,-.00171,.0132
50,2020,2,27,.0198,.0423,.000023,-.0432,-.058,.0477,.0514,.00233,.0142
50,2020,2,28,.0222,.042,.00547,-.0412,-.0588,.052,.0539,.0062,.0142
50,2020,2,29,.0201,.0413,.0161,-.0383,-.0712,.0584,.0524,.00222,.0144
50,2020,3,1,.0164,.0405,.0165,-.0354,-.0837,.0527,.0479,-.00237,.0133
50,2020,3,2,.0135,.0398,.0206,-.0325,-.0962,.0578,.045,-.00678,.013
50,2020,3,3,.0106,.0391,.0199,-.0321,-.109,.0593,.0415,-.0104,.012
50,2020,3,4,.00735,.042,.0157,-.0352,-.121,.0671,.039,-.0147,.00977
50,2020,3,5,.00572,.0476,.0235,-.0361,-.131,.0776,.0364,-.0167,.00985
50,2020,3,6,.00294,.0364,.0244,-.0311,-.133,.0901,.0335,-.0201,.0078
50,2020,3,7,.00401,.0353,.0209,-.0171,-.122,.0871,.0334,-.0174,.0072
50,2020,3,8,.00638,.0341,.0252,-.00308,-.112,.0975,.0364,-.0154,.00938
50,2020,3,9,.00804,.0329,.0235,.0109,-.101,.106,.0385,-.0136,.0102
50,2020,3,10,.00969,.0317,.0302,.0252,-.091,.112,.0414,-.0129,.0122
50,2020,3,11,.0108,.0276,.0346,.041,-.0805,.11,.0435,-.012,.0125
50,2020,3,12,.0106,.0215,.0282,.0541,-.0697,.104,.0459,-.0136,.0118
50,2020,3,13,.0105,.0217,.0254,.0608,-.06,.0889,.0468,-.0124,.00838
50,2020,3,14,.00405,.0192,.0168,.0462,-.0658,.0643,.0427,-.0203,.0022
50,2020,3,15,-.00228,.0167,.0111,.0315,-.0715,.0331,.0377,-.0262,-.00663
50,2020,3,16,-.00862,.0142,.00285,.0168,-.0772,.0102,.0329,-.0331,-.0135
50,2020,3,17,-.0167,.0117,-.0117,.00487,-.083,-.0551,.0258,-.0405,-.024
50,2020,3,18,-.0273,.00888,-.0405,-.013,-.0887,-.145,.0142,-.0505,-.0343
50,2020,3,19,-.037,.00718,-.0631,-.0289,-.0955,-.218,.00438,-.0606,-.043
50,2020,3,20,-.049,.0154,-.088,-.0441,-.107,-.313,-.00673,-.074,-.0534
50,2020,3,21,-.0603,8.60e-06,-.105,-.0455,-.105,-.401,-.0216,-.0826,-.0652
50,2020,3,22,-.0698,-.0153,-.114,-.0468,-.103,-.459,-.0345,-.0905,-.073
50,2020,3,23,-.0795,-.0307,-.129,-.0481,-.101,-.507,-.0472,-.0992,-.0809
50,2020,3,24,-.0875,-.0461,-.138,-.0508,-.0996,-.519,-.0575,-.106,-.0884
50,2020,3,25,-.0928,-.0612,-.13,-.0438,-.097,-.514,-.0653,-.111,-.0918
50,2020,3,26,-.0995,-.0773,-.129,-.0362,-.0958,-.537,-.0772,-.114,-.0983
50,2020,3,27,-.112,-.101,-.141,-.0231,-.105,-.552,-.0936,-.123,-.113
50,2020,3,28,-.123,-.105,-.153,-.0147,-.128,-.558,-.1,-.132,-.13
50,2020,3,29,-.133,-.11,-.159,-.00639,-.152,-.561,-.106,-.141,-.148
50,2020,3,30,-.143,-.115,-.163,.00195,-.176,-.579,-.114,-.15,-.164
50,2020,3,31,-.154,-.12,-.172,.00948,-.199,-.594,-.124,-.158,-.179
50,2020,4,1,-.165,-.125,-.182,.00233,-.224,-.596,-.131,-.168,-.197
50,2020,4,2,-.176,-.129,-.189,-.00704,-.249,-.591,-.137,-.179,-.215
50,2020,4,3,-.184,-.135,-.199,-.0199,-.259,-.59,-.142,-.187,-.225
50,2020,4,4,-.192,-.139,-.202,-.0379,-.254,-.588,-.152,-.191,-.237
50,2020,4,5,-.2,-.143,-.205,-.0559,-.249,-.591,-.164,-.196,-.248
50,2020,4,6,-.208,-.147,-.212,-.0739,-.245,-.598,-.176,-.2,-.26
50,2020,4,7,-.217,-.151,-.212,-.0937,-.24,-.6,-.187,-.204,-.271
50,2020,4,8,-.224,-.155,-.211,-.105,-.234,-.604,-.198,-.207,-.28
50,2020,4,9,-.231,-.16,-.212,-.115,-.228,-.611,-.209,-.211,-.291
50,2020,4,10,-.237,-.159,-.204,-.126,-.229,-.614,-.215,-.213,-.304
50,2020,4,11,-.248,-.167,-.209,-.131,-.239,-.62,-.219,-.228,-.315
50,2020,4,12,-.259,-.176,-.221,-.136,-.248,-.628,-.223,-.243,-.328
50,2020,4,13,-.269,-.184,-.223,-.14,-.257,-.633,-.226,-.259,-.338
50,2020,4,14,-.28,-.192,-.229,-.147,-.267,-.637,-.228,-.274,-.35
50,2020,4,15,-.292,-.201,-.248,-.154,-.277,-.638,-.234,-.289,-.365
50,2020,4,16,-.303,-.21,-.264,-.16,-.286,-.641,-.24,-.303,-.377
50,2020,4,17,-.313,-.223,-.28,-.173,-.293,-.646,-.248,-.317,-.382
50,2020,4,18,-.317,-.233,-.293,-.179,-.291,-.649,-.254,-.322,-.383
50,2020,4,19,-.321,-.242,-.299,-.184,-.288,-.641,-.258,-.328,-.383
50,2020,4,20,-.325,-.252,-.306,-.189,-.286,-.643,-.264,-.332,-.383
50,2020,4,21,-.328,-.262,-.305,-.189,-.283,-.646,-.268,-.336,-.383
50,2020,4,22,-.331,-.272,-.303,-.189,-.28,-.643,-.274,-.341,-.381
50,2020,4,23,-.334,-.281,-.302,-.192,-.276,-.643,-.277,-.346,-.379
50,2020,4,24,-.335,-.287,-.291,-.197,-.273,-.634,-.28,-.349,-.376
50,2020,4,25,-.337,-.289,-.28,-.204,-.284,-.63,-.281,-.356,-.373
50,2020,4,26,-.341,-.291,-.277,-.211,-.296,-.631,-.282,-.362,-.374
50,2020,4,27,-.345,-.293,-.279,-.218,-.307,-.624,-.284,-.368,-.375
50,2020,4,28,-.348,-.294,-.276,-.227,-.318,-.612,-.286,-.375,-.374
50,2020,4,29,-.35,-.296,-.272,-.236,-.33,-.601,-.287,-.381,-.373
50,2020,4,30,-.353,-.295,-.266,-.245,-.341,-.586,-.288,-.385,-.374
50,2020,5,1,-.355,-.291,-.272,-.241,-.348,-.56,-.286,-.389,-.376
50,2020,5,2,-.352,-.286,-.274,-.233,-.344,-.518,-.286,-.384,-.375
50,2020,5,3,-.35,-.28,-.273,-.226,-.34,-.487,-.285,-.38,-.375
50,2020,5,4,-.346,-.274,-.265,-.218,-.336,-.45,-.282,-.375,-.373
50,2020,5,5,-.343,-.268,-.257,-.205,-.333,-.415,-.28,-.37,-.372
50,2020,5,6,-.34,-.263,-.247,-.194,-.329,-.389,-.276,-.365,-.372
50,2020,5,7,-.336,-.26,-.235,-.18,-.325,-.36,-.273,-.36,-.369
50,2020,5,8,-.331,-.256,-.213,-.172,-.329,-.327,-.272,-.353,-.363
50,2020,5,9,-.326,-.255,-.193,-.164,-.338,-.301,-.268,-.348,-.359
50,2020,5,10,-.324,-.255,-.19,-.157,-.346,-.275,-.266,-.347,-.355
50,2020,5,11,-.322,-.255,-.19,-.149,-.355,-.263,-.263,-.345,-.354
50,2020,5,12,-.322,-.255,-.195,-.151,-.364,-.258,-.261,-.345,-.354
50,2020,5,13,-.321,-.258,-.198,-.149,-.373,-.25,-.26,-.344,-.355
50,2020,5,14,-.321,-.263,-.205,-.15,-.381,-.243,-.258,-.345,-.357
50,2020,5,15,-.322,-.276,-.213,-.143,-.384,-.237,-.253,-.348,-.36
50,2020,5,16,-.324,-.293,-.227,-.148,-.375,-.231,-.255,-.349,-.361
50,2020,5,17,-.324,-.31,-.226,-.154,-.367,-.235,-.257,-.349,-.361
50,2020,5,18,-.323,-.327,-.222,-.159,-.358,-.237,-.26,-.347,-.359
50,2020,5,19,-.322,-.345,-.211,-.164,-.35,-.236,-.261,-.345,-.355
50,2020,5,20,-.32,-.359,-.204,-.17,-.343,-.235,-.262,-.344,-.35
50,2020,5,21,-.318,-.371,-.193,-.172,-.338,-.228,-.261,-.342,-.344
50,2020,5,22,-.315,-.369,-.188,-.174,-.331,-.229,-.266,-.335,-.341
50,2020,5,23,-.315,-.363,-.179,-.173,-.333,-.234,-.267,-.332,-.342
50,2020,5,24,-.314,-.356,-.172,-.172,-.336,-.233,-.268,-.329,-.344
50,2020,5,25,-.315,-.35,-.178,-.171,-.338,-.234,-.27,-.328,-.347
50,2020,5,26,-.314,-.35,-.168,-.162,-.338,-.232,-.269,-.326,-.345
50,2020,5,27,-.313,-.341,-.167,-.156,-.339,-.228,-.269,-.322,-.348
50,2020,5,28,-.313,-.33,-.164,-.153,-.34,-.226,-.271,-.319,-.351
50,2020,5,29,-.314,-.325,-.166,-.157,-.341,-.224,-.27,-.321,-.353
50,2020,5,30,-.314,-.321,-.166,-.162,-.337,-.225,-.271,-.32,-.353
51,2020,1,1,.,.,.,.,.,.,.,.,.
51,2020,1,2,.,.,.,.,.,.,.,.,.
51,2020,1,3,.,.,.,.,.,.,.,.,.
51,2020,1,4,.,.,.,.,.,.,.,.,.
51,2020,1,5,.,.,.,.,.,.,.,.,.
51,2020,1,6,.,.,.,.,.,.,.,.,.
51,2020,1,7,.,.,.,.,.,.,.,.,.
51,2020,1,8,.000402,.00014,.0353,.226,.0222,-.0589,.,-.00597,.101
51,2020,1,9,.00516,.00126,.0335,.198,.0225,-.0357,.,-.000771,.0987
51,2020,1,10,.00424,.000466,.0181,.169,.0204,-.0221,.,-.00125,.0914
51,2020,1,11,.00372,-.00247,.0165,.125,.0169,-.00377,.,-.000646,.073
51,2020,1,12,.00222,-.00541,.0104,.0805,.0134,.00725,.,-.00113,.0558
51,2020,1,13,.00127,-.00835,.00859,.0364,.00983,.0205,.,-.00101,.038
51,2020,1,14,-.00152,-.0113,.00896,-.00768,.00323,.0138,.,-.00264,.0168
51,2020,1,15,-.00428,-.014,.00529,-.0518,-.00387,.0112,.,-.00457,.00116
51,2020,1,16,-.00427,-.0134,.00784,-.0655,-.00769,-.00251,.,-.00396,-.00831
