statefips,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
49,2020,4,21,-.303,-.244,-.286,-.192,-.225,-.43,-.25,-.293,-.372
49,2020,4,22,-.307,-.252,-.285,-.187,-.226,-.428,-.253,-.298,-.373
49,2020,4,23,-.31,-.258,-.278,-.184,-.225,-.427,-.254,-.302,-.374
49,2020,4,24,-.312,-.26,-.274,-.187,-.228,-.423,-.253,-.306,-.377
49,2020,4,25,-.315,-.26,-.268,-.192,-.238,-.414,-.253,-.309,-.379
49,2020,4,26,-.318,-.26,-.268,-.198,-.248,-.413,-.253,-.314,-.381
49,2020,4,27,-.321,-.26,-.265,-.204,-.258,-.406,-.253,-.318,-.384
49,2020,4,28,-.324,-.26,-.262,-.21,-.268,-.397,-.253,-.323,-.384
49,2020,4,29,-.327,-.26,-.26,-.214,-.279,-.388,-.253,-.328,-.387
49,2020,4,30,-.33,-.263,-.258,-.217,-.29,-.375,-.254,-.332,-.387
49,2020,5,1,-.331,-.269,-.255,-.219,-.292,-.356,-.255,-.334,-.387
49,2020,5,2,-.33,-.272,-.249,-.22,-.29,-.336,-.257,-.332,-.385
49,2020,5,3,-.329,-.276,-.246,-.221,-.287,-.321,-.258,-.332,-.383
49,2020,5,4,-.328,-.28,-.242,-.223,-.285,-.3,-.259,-.331,-.38
49,2020,5,5,-.326,-.283,-.232,-.223,-.282,-.28,-.26,-.328,-.377
49,2020,5,6,-.325,-.287,-.224,-.226,-.279,-.261,-.26,-.327,-.374
49,2020,5,7,-.324,-.288,-.218,-.229,-.276,-.241,-.26,-.326,-.371
49,2020,5,8,-.322,-.288,-.214,-.229,-.276,-.225,-.26,-.324,-.368
49,2020,5,9,-.319,-.286,-.208,-.224,-.276,-.214,-.258,-.321,-.365
49,2020,5,10,-.318,-.284,-.208,-.22,-.276,-.205,-.258,-.319,-.364
49,2020,5,11,-.316,-.282,-.207,-.216,-.276,-.198,-.256,-.317,-.363
49,2020,5,12,-.315,-.28,-.207,-.219,-.276,-.193,-.256,-.316,-.362
49,2020,5,13,-.314,-.279,-.207,-.217,-.276,-.189,-.255,-.314,-.362
49,2020,5,14,-.313,-.28,-.205,-.216,-.275,-.184,-.254,-.312,-.363
49,2020,5,15,-.311,-.279,-.201,-.208,-.272,-.179,-.253,-.31,-.36
49,2020,5,16,-.309,-.282,-.201,-.207,-.265,-.172,-.255,-.308,-.356
49,2020,5,17,-.307,-.285,-.198,-.206,-.257,-.174,-.256,-.306,-.353
49,2020,5,18,-.305,-.288,-.192,-.204,-.25,-.174,-.259,-.303,-.348
49,2020,5,19,-.302,-.291,-.185,-.2,-.242,-.173,-.26,-.299,-.345
49,2020,5,20,-.299,-.294,-.176,-.198,-.236,-.169,-.261,-.296,-.339
49,2020,5,21,-.296,-.294,-.167,-.197,-.232,-.166,-.263,-.292,-.333
49,2020,5,22,-.294,-.294,-.164,-.201,-.232,-.163,-.267,-.29,-.329
49,2020,5,23,-.295,-.292,-.159,-.213,-.238,-.167,-.271,-.289,-.33
49,2020,5,24,-.295,-.29,-.154,-.224,-.244,-.165,-.275,-.289,-.328
49,2020,5,25,-.301,-.287,-.186,-.236,-.25,-.167,-.284,-.294,-.333
49,2020,5,26,-.295,-.287,-.151,-.226,-.25,-.159,-.279,-.289,-.325
49,2020,5,27,-.295,-.283,-.146,-.229,-.255,-.156,-.283,-.287,-.323
49,2020,5,28,-.293,-.277,-.142,-.232,-.259,-.152,-.286,-.284,-.321
49,2020,5,29,-.293,-.272,-.14,-.235,-.26,-.149,-.287,-.283,-.321
49,2020,5,30,-.292,-.271,-.14,-.237,-.262,-.14,-.286,-.283,-.32
50,2020,1,1,.,.,.,.,.,.,.,.,.
50,2020,1,2,.,.,.,.,.,.,.,.,.
50,2020,1,3,.,.,.,.,.,.,.,.,.
50,2020,1,4,.,.,.,.,.,.,.,.,.
50,2020,1,5,.,.,.,.,.,.,.,.,.
50,2020,1,6,.,.,.,.,.,.,.,.,.
50,2020,1,7,.,.,.,.,.,.,.,.,.
50,2020,1,8,-.00671,.,.0296,.,-.027,-.0264,-.000246,.00761,-.0741
50,2020,1,9,-.00775,.,.0276,.,-.0232,-.0341,.00559,.00707,-.0861
50,2020,1,10,-.00702,.,.0296,.,-.0156,-.0264,.014,.00818,-.0978
50,2020,1,11,-.00729,.,.0178,.,-.0156,-.0245,.0106,.00532,-.0848
50,2020,1,12,-.0078,.,.00592,.,-.0156,-.0302,.00575,.00272,-.0707
50,2020,1,13,-.00797,.,-.00394,.,-.0156,-.0302,.00198,-.0000231,-.0567
50,2020,1,14,-.00809,.,-.0217,.,-.0156,-.0187,-.00124,-.00306,-.0416
50,2020,1,15,-.00657,.,-.0296,.,-.0156,-.011,-.00446,-.00362,-.0252
50,2020,1,16,-.00669,.,-.0473,.,-.0156,.00048,-.00956,-.00582,-.00879
50,2020,1,17,-.00797,.,-.0552,.,-.0175,.0101,-.0175,-.00835,.00425
50,2020,1,18,-.00768,.,-.0414,.,-.0119,.0139,-.0171,-.0104,.0146
50,2020,1,19,-.00766,.,-.0355,.,-.00616,.0293,-.0158,-.013,.024
50,2020,1,20,-.00865,.,-.0375,.,-.000474,.0331,-.0156,-.0165,.0334
50,2020,1,21,-.00525,.,-.0276,.,-.000474,.0446,-.0156,-.011,.0324
50,2020,1,22,-.00385,.,-.0276,.,.00522,.0485,-.016,-.0105,.0417
50,2020,1,23,-.00136,.,-.0158,.,.0109,.037,-.0139,-.00875,.0501
50,2020,1,24,.00217,.,-.0138,.,.0147,.0331,-.00958,-.00621,.0571
50,2020,1,25,.00487,.,-.0118,.,.0128,.0331,-.00602,-.00174,.0491
50,2020,1,26,.00742,.,-.00789,.,.0109,.0235,-.00338,.00273,.0421
50,2020,1,27,.00963,.,.00197,.,.0147,.0178,-.000922,.00485,.0444
50,2020,1,28,.0107,.,.00986,.,.0128,.00048,.00172,.00663,.0384
50,2020,1,29,.0111,.,.0158,.,.0109,-.011,.00417,.00816,.0303
50,2020,1,30,.0119,.,.0217,.,.00901,-.011,.00587,.00947,.0253
50,2020,1,31,.0138,.,.0414,.,.0128,-.0206,.0128,.00989,.0271
50,2020,2,1,.0147,.,.0355,.,.0185,-.0168,.0175,.00935,.0304
50,2020,2,2,.0159,.,.0375,.,.0242,-.0245,.0228,.00887,.0328
50,2020,2,3,.0178,.,.0434,.,.0299,-.0206,.0275,.00993,.0351
50,2020,2,4,.0184,.,.0454,.,.0356,-.0168,.0324,.00896,.0375
50,2020,2,5,.0186,.,.0454,.,.0413,-.0187,.0367,.00753,.0408
50,2020,2,6,.0195,.,.0394,.,.0469,-.0168,.0416,.00721,.0421
50,2020,2,7,.02,.,.0276,.,.0507,-.0494,.042,.00884,.0401
50,2020,2,8,.0201,.,.0296,.,.0526,-.0514,.0448,.00833,.0391
50,2020,2,9,.0208,.,.0355,.,.0545,-.0437,.0471,.00901,.0391
50,2020,2,10,.0199,.,.0237,.,.0564,-.0418,.0503,.0069,.0381
50,2020,2,11,.0208,.,.0296,.,.0583,-.0398,.0528,.00804,.036
50,2020,2,12,.0214,.,.0296,.,.0602,-.0398,.0556,.00862,.034
50,2020,2,13,.0204,.,.0375,.,.0621,-.0418,.0611,.00589,.033
50,2020,2,14,.0174,.,.0414,.,.0545,-.0187,.0699,-.000338,.0273
50,2020,2,15,.0126,.,.0394,.,.0413,-.0226,.0675,-.00744,.03
50,2020,2,16,.0078,.,.0316,.,.028,-.0149,.0656,-.0142,.0297
50,2020,2,17,.00332,.,.0296,.,.0147,-.011,.0644,-.0214,.0315
50,2020,2,18,.00465,.,.0217,.,.0147,-.0187,.0644,-.0194,.0315
50,2020,2,19,.00308,.,.0158,.,.00142,-.00336,.0642,-.0224,.0322
50,2020,2,20,.00216,.,.00592,.,-.0119,-.0168,.0584,-.0228,.0342
50,2020,2,21,.00176,.,.00394,.,-.0213,-.0341,.0464,-.0217,.0422
50,2020,2,22,.00532,.,.0138,.,-.0251,-.0667,.047,-.017,.0452
50,2020,2,23,.00854,.,.0158,.,-.0289,-.0898,.0489,-.0141,.0512
50,2020,2,24,.0073,.,.0197,.,-.046,-.119,.0482,-.017,.0559
50,2020,2,25,.00887,.,.0217,.,-.0498,-.144,.049,-.0157,.0609
50,2020,2,26,.0103,.,.0316,.,-.0536,-.172,.05,-.0151,.0669
50,2020,2,27,.00958,.,.0276,.,-.0574,-.186,.0507,-.0171,.0706
50,2020,2,28,.0108,.,.0197,.,-.0574,-.176,.0531,-.0165,.0742
50,2020,2,29,.0117,.,.0138,.,-.0517,-.163,.0571,-.017,.0799
50,2020,3,1,.0129,.,.0138,.,-.046,-.157,.0605,-.0165,.0836
50,2020,3,2,.0141,.,.00789,.,-.0403,-.134,.065,-.0168,.0893
50,2020,3,3,.0157,.,.0158,.,-.0346,-.122,.0689,-.0164,.095
50,2020,3,4,.0162,.,.00789,.,-.0289,-.107,.0726,-.0169,.0987
50,2020,3,5,.019,.,.0138,.,-.0232,-.0859,.0786,-.0152,.103
50,2020,3,6,.0183,.,.0138,.,-.0194,-.0879,.0794,-.0169,.102
50,2020,3,7,.0156,.,.00789,.,-.0232,-.0859,.0752,-.0182,.094
50,2020,3,8,.0131,.,.00394,.,-.027,-.0859,.0709,-.0198,.088
50,2020,3,9,.0103,.,0,.,-.0308,-.0955,.0658,-.021,.0799
50,2020,3,10,.0077,.,-.00789,.,-.0346,-.0955,.0615,-.0221,.0719
50,2020,3,11,.00551,.,-.00986,.,-.0384,-.0994,.057,-.0228,.0649
50,2020,3,12,.0038,.,-.0178,.,-.0422,-.103,.054,-.0226,.0548
50,2020,3,13,.00315,.,-.0256,.,-.0498,-.103,.0568,-.0238,.0541
50,2020,3,14,.00203,.,-.0296,.,-.0536,-.128,.0585,-.027,.0574
50,2020,3,15,.00127,.,-.0335,.,-.0574,-.142,.061,-.0298,.0598
50,2020,3,16,.00165,.,-.0296,.,-.0612,-.14,.0647,-.0317,.0631
50,2020,3,17,-.00118,.,-.0414,.,-.065,-.178,.0663,-.0371,.0645
50,2020,3,18,-.00468,.,-.0513,.,-.0688,-.232,.0663,-.0428,.0658
50,2020,3,19,-.00932,.,-.0651,.,-.0725,-.282,.0673,-.0509,.0678
50,2020,3,20,-.0161,.,-.0828,.,-.0706,-.339,.0666,-.0591,.0595
50,2020,3,21,-.0258,.,-.101,.,-.0706,-.389,.058,-.0689,.0481
50,2020,3,22,-.036,.,-.126,.,-.0706,-.432,.0494,-.0797,.0397
50,2020,3,23,-.0478,.,-.174,.,-.0706,-.474,.0404,-.0927,.0303
50,2020,3,24,-.058,.,-.221,.,-.0706,-.491,.0325,-.103,.0199
50,2020,3,25,-.0686,.,-.272,.,-.0706,-.505,.0248,-.114,.00619
50,2020,3,26,-.0804,.,-.323,.,-.0706,-.526,.0117,-.123,-.0116
50,2020,3,27,-.0923,.,-.367,.,-.0688,-.549,-.000899,-.133,-.0308
50,2020,3,28,-.109,.,-.4,.,-.0669,-.564,-.0174,-.15,-.0495
50,2020,3,29,-.124,.,-.408,.,-.065,-.585,-.0342,-.163,-.0703
50,2020,3,30,-.14,.,-.424,.,-.0631,-.602,-.0507,-.176,-.0931
50,2020,3,31,-.156,.,-.436,.,-.0612,-.618,-.067,-.191,-.115
50,2020,4,1,-.172,.,-.45,.,-.0593,-.629,-.083,-.206,-.133
50,2020,4,2,-.187,.,-.456,.,-.0574,-.635,-.0956,-.222,-.149
50,2020,4,3,-.202,.,-.454,.,-.0536,-.651,-.113,-.237,-.162
50,2020,4,4,-.216,.,-.464,.,-.0536,-.656,-.12,-.252,-.178
50,2020,4,5,-.23,.,-.471,.,-.0536,-.658,-.126,-.267,-.195
50,2020,4,6,-.244,.,-.487,.,-.0536,-.666,-.132,-.282,-.213
50,2020,4,7,-.257,.,-.503,.,-.0536,-.672,-.139,-.296,-.23
50,2020,4,8,-.269,.,-.513,.,-.0536,-.668,-.144,-.31,-.248
50,2020,4,9,-.281,.,-.517,.,-.0536,-.668,-.153,-.321,-.263
50,2020,4,10,-.292,.,-.529,.,-.065,-.66,-.157,-.334,-.273
50,2020,4,11,-.304,.,-.531,.,-.0858,-.668,-.171,-.347,-.283
50,2020,4,12,-.316,.,-.531,.,-.107,-.677,-.185,-.359,-.292
50,2020,4,13,-.328,.,-.525,.,-.128,-.691,-.199,-.37,-.301
50,2020,4,14,-.339,.,-.517,.,-.148,-.691,-.212,-.381,-.311
50,2020,4,15,-.351,.,-.509,.,-.169,-.693,-.225,-.393,-.32
50,2020,4,16,-.362,.,-.505,.,-.19,-.697,-.236,-.405,-.332
50,2020,4,17,-.374,.,-.501,.,-.205,-.702,-.249,-.417,-.341
50,2020,4,18,-.38,.,-.499,.,-.207,-.7,-.259,-.422,-.353
50,2020,4,19,-.387,.,-.497,.,-.209,-.699,-.269,-.428,-.365
50,2020,4,20,-.394,.,-.505,.,-.211,-.693,-.279,-.434,-.376
50,2020,4,21,-.401,.,-.515,.,-.213,-.693,-.29,-.441,-.388
50,2020,4,22,-.407,.,-.519,.,-.215,-.7,-.301,-.446,-.398
50,2020,4,23,-.413,.,-.523,.,-.217,-.706,-.312,-.452,-.405
50,2020,4,24,-.416,.,-.525,.,-.219,-.704,-.319,-.454,-.409
50,2020,4,25,-.418,.,-.531,.,-.224,-.706,-.321,-.458,-.402
50,2020,4,26,-.419,.,-.536,.,-.23,-.706,-.322,-.462,-.395
50,2020,4,27,-.419,.,-.536,.,-.236,-.693,-.323,-.465,-.386
50,2020,4,28,-.42,.,-.531,.,-.241,-.683,-.325,-.467,-.377
50,2020,4,29,-.421,.,-.533,.,-.247,-.664,-.327,-.47,-.371
50,2020,4,30,-.423,.,-.535,.,-.253,-.645,-.328,-.473,-.367
50,2020,5,1,-.424,.,-.542,.,-.255,-.627,-.334,-.474,-.364
50,2020,5,2,-.423,.,-.538,.,-.253,-.614,-.335,-.473,-.36
50,2020,5,3,-.424,.,-.542,.,-.251,-.61,-.337,-.473,-.358
50,2020,5,4,-.419,.,-.495,.,-.249,-.601,-.338,-.466,-.357
50,2020,5,5,-.416,.,-.454,.,-.247,-.591,-.339,-.46,-.357
50,2020,5,6,-.413,.,-.42,.,-.245,-.583,-.34,-.456,-.356
50,2020,5,7,-.409,.,-.383,.,-.243,-.579,-.342,-.45,-.353
50,2020,5,8,-.404,.,-.325,.,-.243,-.574,-.34,-.443,-.35
50,2020,5,9,-.399,.,-.286,.,-.239,-.568,-.34,-.434,-.358
50,2020,5,10,-.395,.,-.26,.,-.236,-.558,-.34,-.426,-.364
50,2020,5,11,-.392,.,-.25,.,-.232,-.549,-.34,-.422,-.366
50,2020,5,12,-.39,.,-.247,.,-.228,-.549,-.34,-.418,-.368
50,2020,5,13,-.388,.,-.237,.,-.224,-.551,-.342,-.413,-.371
50,2020,5,14,-.386,.,-.225,.,-.22,-.549,-.342,-.41,-.372
50,2020,5,15,-.386,.,-.227,.,-.219,-.551,-.34,-.409,-.377
50,2020,5,16,-.385,.,-.227,.,-.22,-.558,-.341,-.41,-.37
50,2020,5,17,-.385,.,-.229,.,-.222,-.556,-.341,-.41,-.363
50,2020,5,18,-.388,.,-.278,.,-.224,-.545,-.341,-.416,-.357
50,2020,5,19,-.391,.,-.327,.,-.226,-.531,-.34,-.422,-.352
50,2020,5,20,-.388,.,-.312,.,-.226,-.52,-.338,-.42,-.345
50,2020,5,21,-.386,.,-.298,.,-.226,-.514,-.338,-.419,-.342
50,2020,5,22,-.386,.,-.3,.,-.226,-.501,-.336,-.419,-.343
50,2020,5,23,-.387,.,-.29,.,-.23,-.495,-.34,-.419,-.349
50,2020,5,24,-.389,.,-.276,.,-.234,-.489,-.344,-.419,-.356
50,2020,5,25,-.392,.,-.28,.,-.238,-.508,-.348,-.421,-.366
50,2020,5,26,-.387,.,-.235,.,-.238,-.482,-.348,-.415,-.362
50,2020,5,27,-.39,.,-.254,.,-.243,-.472,-.352,-.417,-.369
50,2020,5,28,-.393,.,-.28,.,-.249,-.455,-.356,-.417,-.375
50,2020,5,29,-.395,.,-.29,.,-.251,-.453,-.361,-.417,-.386
50,2020,5,30,-.396,.,-.302,.,-.249,-.445,-.359,-.417,-.396
51,2020,1,1,.,.,.,.,.,.,.,.,.
51,2020,1,2,.,.,.,.,.,.,.,.,.
51,2020,1,3,.,.,.,.,.,.,.,.,.
51,2020,1,4,.,.,.,.,.,.,.,.,.
51,2020,1,5,.,.,.,.,.,.,.,.,.
51,2020,1,6,.,.,.,.,.,.,.,.,.
51,2020,1,7,.,.,.,.,.,.,.,.,.
51,2020,1,8,-.00277,.00191,.0134,-.0104,.00678,-.0294,-.00185,-.00383,-.00182
51,2020,1,9,-.0017,.00386,.0118,-.0113,.00646,-.0214,.000793,-.00253,-.0017
51,2020,1,10,-.00176,.00484,.0115,-.0156,.00476,-.0135,.00304,-.00239,-.00304
51,2020,1,11,-.00122,.00386,.0112,-.0161,.00194,-.00495,.00397,-.00175,-.00282
51,2020,1,12,-.000909,.00289,.00939,-.0166,-.000888,.00257,.00392,-.00142,-.00239
51,2020,1,13,-.000737,.00191,.00816,-.0171,-.00371,.00648,.00462,-.00117,-.00253
51,2020,1,14,.0000268,.000929,.00693,-.0175,-.00573,.0135,.00597,-.000735,-.00156
51,2020,1,15,-4.26e-07,.000147,.00389,-.0175,-.00759,.0125,.0071,-.00107,-.0016
51,2020,1,16,5.97e-06,-.00161,.00242,-.0132,-.00872,.0105,.00689,-.000923,-.00168
51,2020,1,17,-.000695,-.00768,-.00217,-.0113,-.00912,.00798,.00368,-.00121,-.00186
51,2020,1,18,-.00224,-.0114,-.00603,-.00895,-.00816,-.0000752,.00152,-.00237,-.00366
51,2020,1,19,-.00334,-.0151,-.00865,-.00656,-.00719,-.00284,-.00057,-.00314,-.00478
51,2020,1,20,-.00415,-.0188,-.0112,-.00418,-.00622,-.000496,-.00269,-.00357,-.00551
51,2020,1,21,-.00274,-.0186,-.00808,-.00227,-.0046,-.00236,-.0017,-.00196,-.00422
51,2020,1,22,-.00207,-.0216,-.00775,.00298,-.00242,-.000195,-.00307,-.000657,-.00356
51,2020,1,23,-.00128,-.0224,-.00816,.00633,.0000807,-.0000752,-.00405,.000418,-.00243
51,2020,1,24,.0000164,-.0141,-.00562,.0125,.00186,-.000015,-.00189,.00164,-.00139
51,2020,1,25,.00141,-.00729,-.00348,.0135,.00226,.00407,-.00121,.00264,.000879
51,2020,1,26,.00245,-.00044,-.00258,.0144,.00266,.00425,-.000215,.00345,.00224
51,2020,1,27,.00262,.00269,-.00389,.0178,.00404,.0051,-.00148,.00364,.00301
51,2020,1,28,.00267,.00954,-.00307,.0164,.00323,.00299,-.00153,.00328,.00369
51,2020,1,29,.00299,.016,-.00184,.0154,.00258,.00371,-.00145,.0029,.0051
51,2020,1,30,.00329,.0221,-.00111,.0154,.00178,.00365,-.00119,.00277,.00601
51,2020,1,31,.00324,.0207,-.00119,.0121,.00153,.00317,-.00271,.0024,.00702
51,2020,2,1,.00341,.0168,-.00283,.0135,.00347,.00359,-.00278,.00244,.0074
51,2020,2,2,.00348,.0129,-.00414,.0149,.00541,.00185,-.00241,.00211,.00788
51,2020,2,3,.00366,.00895,-.00504,.0164,.00735,.00107,-.00244,.00217,.00827
51,2020,2,4,.00304,.00465,-.00693,.0178,.00783,.00287,-.00306,.0013,.00799
51,2020,2,5,.00223,-.0000489,-.00955,.0178,.00872,.00179,-.00394,.000496,.00716
51,2020,2,6,.000969,-.00514,-.0133,.0168,.00929,.000466,-.00572,-.000985,.00643
51,2020,2,7,.000281,-.00748,-.0159,.0173,.00937,.000586,-.0063,-.00208,.00624
51,2020,2,8,-.000218,-.00768,-.0163,.0202,.00678,.000586,-.00661,-.00324,.00655
51,2020,2,9,-.000606,-.00787,-.0161,.023,.0042,.00155,-.00791,-.00393,.00694
51,2020,2,10,-.00125,-.00807,-.0182,.0259,.00161,.00233,-.00869,-.00509,.00705
51,2020,2,11,-.00155,-.00827,-.0199,.0292,.0000807,.0000451,-.00903,-.00592,.00747
51,2020,2,12,-.00166,-.00807,-.02,.035,-.0021,.000165,-.00902,-.00638,.0078
51,2020,2,13,-.00154,-.00748,-.0192,.0402,-.00428,.00275,-.00736,-.00679,.00796
51,2020,2,14,-.00187,-.00827,-.0188,.0431,-.00646,.00792,-.00661,-.00699,.007
51,2020,2,15,-.00414,-.00964,-.0196,.0436,-.0102,.00642,-.00867,-.00916,.00449
51,2020,2,16,-.0063,-.011,-.0196,.044,-.0139,.0054,-.0106,-.0112,.00212
51,2020,2,17,-.00824,-.0124,-.0191,.0445,-.0176,.00702,-.0127,-.0131,.000141
51,2020,2,18,-.0067,-.012,-.0177,.0469,-.0157,.00888,-.0108,-.0117,.00166
51,2020,2,19,-.00732,-.013,-.0159,.0474,-.0178,.00876,-.0113,-.0125,.00121
51,2020,2,20,-.00779,-.0139,-.0143,.0488,-.0191,.00564,-.0134,-.0128,.00121
51,2020,2,21,-.00861,-.0147,-.0161,.0522,-.0206,.0000451,-.0163,-.0139,.00166
51,2020,2,22,-.00858,-.0145,-.0175,.0479,-.022,.00413,-.017,-.0137,.00163
51,2020,2,23,-.00875,-.0143,-.02,.0436,-.0235,.00708,-.0177,-.0135,.00122
51,2020,2,24,-.011,-.0155,-.0207,.0397,-.0287,.00606,-.0202,-.0155,-.00126
51,2020,2,25,-.0126,-.0153,-.0255,.0331,-.032,.00702,-.0228,-.0169,-.0028
51,2020,2,26,-.0144,-.0151,-.0296,.0264,-.0349,.00486,-.0252,-.0184,-.00476
51,2020,2,27,-.0161,-.0149,-.0318,.0187,-.0385,.00684,-.0268,-.0197,-.00686
51,2020,2,28,-.0186,-.0145,-.0336,.0116,-.0416,.00991,-.0289,-.0216,-.0102
51,2020,2,29,-.0207,-.0153,-.0364,.00823,-.0422,.0124,-.0319,-.023,-.0131
51,2020,3,1,-.0229,-.0161,-.0369,.00489,-.0429,.0101,-.0346,-.0247,-.0157
51,2020,3,2,-.0253,-.0169,-.0392,.00155,-.0435,.00786,-.0374,-.0265,-.0188
51,2020,3,3,-.0273,-.0179,-.0386,-.00179,-.0439,.0057,-.0401,-.0278,-.0214
51,2020,3,4,-.0293,-.0188,-.0401,-.00513,-.0445,.0054,-.0421,-.0292,-.0242
51,2020,3,5,-.0313,-.0212,-.041,-.00752,-.0451,.00504,-.0439,-.031,-.0265
51,2020,3,6,-.0325,-.0227,-.0405,-.0123,-.0452,.00185,-.0445,-.0322,-.0279
51,2020,3,7,-.0351,-.0237,-.0436,-.0161,-.0462,-.0017,-.0455,-.0359,-.0298
51,2020,3,8,-.0375,-.0247,-.0449,-.0199,-.0472,-.0035,-.0465,-.0392,-.0316
51,2020,3,9,-.0398,-.0257,-.0459,-.0237,-.0481,-.00458,-.0469,-.0424,-.0334
51,2020,3,10,-.0424,-.0267,-.0474,-.0271,-.0495,-.00837,-.0475,-.0463,-.0352
51,2020,3,11,-.0448,-.0274,-.0487,-.03,-.0509,-.00825,-.048,-.05,-.0365
51,2020,3,12,-.0473,-.0261,-.0516,-.0328,-.0518,-.011,-.0489,-.0533,-.0386
51,2020,3,13,-.0502,-.0253,-.0572,-.0357,-.0539,-.016,-.0493,-.057,-.0415
51,2020,3,14,-.0529,-.0239,-.0615,-.0409,-.0563,-.0245,-.0496,-.0596,-.0454
51,2020,3,15,-.0557,-.0225,-.0674,-.0462,-.0586,-.0315,-.0501,-.0622,-.0494
51,2020,3,16,-.0587,-.0212,-.0734,-.0514,-.061,-.0399,-.0512,-.0651,-.0532
51,2020,3,17,-.0628,-.0198,-.0835,-.0562,-.0631,-.0613,-.0526,-.0687,-.0594
51,2020,3,18,-.0684,-.0184,-.0955,-.0615,-.0652,-.102,-.0551,-.0737,-.0669
51,2020,3,19,-.0749,-.019,-.109,-.0677,-.0674,-.152,-.0586,-.08,-.075
51,2020,3,20,-.083,-.0229,-.124,-.0729,-.0708,-.214,-.0658,-.0873,-.0846
51,2020,3,21,-.0931,-.0314,-.138,-.0777,-.075,-.283,-.0755,-.0965,-.096
51,2020,3,22,-.102,-.0398,-.148,-.0825,-.0792,-.337,-.0843,-.105,-.106
51,2020,3,23,-.11,-.0482,-.162,-.0872,-.0834,-.374,-.093,-.112,-.114
51,2020,3,24,-.118,-.0568,-.172,-.093,-.0875,-.41,-.102,-.12,-.123
51,2020,3,25,-.126,-.0656,-.184,-.0982,-.0915,-.439,-.11,-.127,-.13
51,2020,3,26,-.133,-.0736,-.193,-.104,-.0954,-.46,-.118,-.134,-.138
51,2020,3,27,-.141,-.0803,-.201,-.111,-.0994,-.481,-.125,-.141,-.146
51,2020,3,28,-.15,-.0867,-.212,-.116,-.105,-.499,-.13,-.15,-.158
51,2020,3,29,-.159,-.0932,-.221,-.122,-.111,-.512,-.135,-.158,-.169
51,2020,3,30,-.167,-.0996,-.229,-.127,-.117,-.524,-.14,-.166,-.181
51,2020,3,31,-.176,-.106,-.238,-.132,-.122,-.536,-.145,-.174,-.192
51,2020,4,1,-.184,-.113,-.244,-.136,-.128,-.544,-.149,-.181,-.202
51,2020,4,2,-.192,-.12,-.252,-.138,-.134,-.55,-.154,-.189,-.213
51,2020,4,3,-.201,-.128,-.261,-.138,-.14,-.557,-.16,-.197,-.225
51,2020,4,4,-.212,-.139,-.271,-.142,-.15,-.564,-.168,-.207,-.238
51,2020,4,5,-.223,-.15,-.283,-.146,-.159,-.571,-.176,-.217,-.251
51,2020,4,6,-.233,-.161,-.294,-.15,-.169,-.577,-.185,-.227,-.263
51,2020,4,7,-.244,-.172,-.305,-.156,-.178,-.582,-.193,-.237,-.276
51,2020,4,8,-.255,-.182,-.316,-.164,-.188,-.586,-.202,-.246,-.289
51,2020,4,9,-.265,-.192,-.326,-.175,-.198,-.593,-.209,-.257,-.301
51,2020,4,10,-.275,-.203,-.337,-.188,-.206,-.597,-.217,-.266,-.313
51,2020,4,11,-.283,-.211,-.35,-.203,-.212,-.598,-.223,-.272,-.324
51,2020,4,12,-.292,-.218,-.365,-.218,-.217,-.605,-.23,-.28,-.335
51,2020,4,13,-.3,-.225,-.379,-.232,-.222,-.609,-.236,-.287,-.345
51,2020,4,14,-.308,-.233,-.391,-.246,-.228,-.611,-.243,-.294,-.355
51,2020,4,15,-.316,-.24,-.402,-.257,-.233,-.612,-.249,-.301,-.365
51,2020,4,16,-.324,-.247,-.413,-.269,-.239,-.612,-.255,-.307,-.375
51,2020,4,17,-.33,-.252,-.421,-.28,-.244,-.614,-.261,-.313,-.383
51,2020,4,18,-.334,-.257,-.425,-.286,-.248,-.614,-.266,-.317,-.387
51,2020,4,19,-.338,-.261,-.424,-.292,-.252,-.609,-.27,-.32,-.39
51,2020,4,20,-.342,-.266,-.425,-.298,-.255,-.608,-.274,-.324,-.394
51,2020,4,21,-.346,-.27,-.427,-.303,-.259,-.608,-.28,-.328,-.398
51,2020,4,22,-.35,-.275,-.43,-.308,-.262,-.607,-.284,-.331,-.402
51,2020,4,23,-.354,-.28,-.434,-.313,-.265,-.607,-.289,-.336,-.406
51,2020,4,24,-.357,-.285,-.436,-.316,-.268,-.605,-.294,-.338,-.409
51,2020,4,25,-.36,-.29,-.437,-.319,-.27,-.604,-.298,-.341,-.412
51,2020,4,26,-.363,-.296,-.439,-.322,-.272,-.601,-.301,-.344,-.414
51,2020,4,27,-.366,-.302,-.44,-.325,-.273,-.601,-.306,-.346,-.417
51,2020,4,28,-.368,-.307,-.441,-.328,-.275,-.599,-.309,-.349,-.42
51,2020,4,29,-.371,-.313,-.442,-.332,-.277,-.597,-.312,-.352,-.423
51,2020,4,30,-.374,-.319,-.444,-.335,-.278,-.596,-.316,-.354,-.426
51,2020,5,1,-.376,-.322,-.444,-.338,-.28,-.592,-.318,-.356,-.426
