year,month,day,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2021,2,3,28,-.0711,.,-.0772,.
2021,2,3,29,-.172,.,.,-.0744
2021,2,3,30,-.0891,-.175,-.0737,-.0649
2021,2,3,31,-.0558,-.167,-.0186,.0302
2021,2,3,32,-.18,-.307,-.056,.
2021,2,3,33,-.0626,-.257,.,.
2021,2,3,34,-.0759,.,.,.
2021,2,3,35,-.072,.,-.0496,.
2021,2,3,36,-.0639,-.195,-.103,.
2021,2,3,37,-.153,.,-.112,-.0213
2021,2,3,38,.00294,-.0722,.,.
2021,2,3,39,-.093,.,.,.0176
2021,2,3,40,-.103,-.216,.,-.0397
2021,2,3,41,-.132,.,.,-.0168
2021,2,3,42,-.091,.,.,.
2021,2,3,43,.0343,-.141,.,.
2021,2,3,44,-.163,-.242,.,.
2021,2,3,45,.,.,.,.
2021,2,3,46,-.0799,-.154,-.0639,-.0167
2021,2,3,47,-.0425,.,.,.
2021,2,3,48,-.362,.,.,.
2021,2,3,49,-.336,.,.,.
2021,2,3,50,-.129,.,-.079,.0118
2021,2,3,51,-.183,-.31,.,.
2021,2,3,52,-.211,.,.,-.0406
2021,2,3,53,-.0722,-.168,-.0399,-.0439
2021,2,4,1,-.0771,.,-.0633,.
2021,2,4,2,-.137,-.15,.,.
2021,2,4,3,-.0685,.,.,.
2021,2,4,4,-.0313,-.0541,-.0123,-.0417
2021,2,4,5,-.0231,-.302,.,.
2021,2,4,6,-.0806,.,.,.
2021,2,4,7,-.0767,-.173,-.0777,-.00425
2021,2,4,8,-.11,.,.,.
2021,2,4,9,-.0362,-.279,.,.
2021,2,4,10,-.0971,-.158,-.0942,-.0477
2021,2,4,11,-.0758,-.174,-.0296,.
2021,2,4,12,-.101,.,.,-.0376
2021,2,4,13,-.0786,.,.,.
2021,2,4,14,-.139,-.208,.,.
2021,2,4,15,-.117,-.273,.,-.00416
2021,2,4,16,-.114,.,-.0961,-.0222
2021,2,4,17,-.0765,-.197,-.073,.
2021,2,4,18,-.184,-.264,.,.
2021,2,4,19,-.0377,-.197,.,.
2021,2,4,20,-.0944,.,-.0746,-.0352
2021,2,4,21,-.262,.,.,.
2021,2,4,22,-.0179,-.0836,.,.
2021,2,4,23,-.16,.,.,-.0205
2021,2,4,24,-.177,.,.,.
2021,2,4,25,-.141,.,.,-.0302
2021,2,4,26,-.101,-.348,-.0499,.
2021,2,4,27,-.0513,-.155,-.0423,.0551
2021,2,4,28,-.0715,.,-.0787,.
2021,2,4,29,-.174,.,.,-.0736
2021,2,4,30,-.0909,-.177,-.0758,-.0662
2021,2,4,31,-.0556,-.166,-.0184,.0306
2021,2,4,32,-.183,-.31,-.0587,.
2021,2,4,33,-.0615,-.257,.,.
2021,2,4,34,-.0749,.,.,.
2021,2,4,35,-.0717,.,-.0487,.
2021,2,4,36,-.0651,-.194,-.104,.
2021,2,4,37,-.155,.,-.114,-.0238
2021,2,4,38,.00303,-.0717,.,.
2021,2,4,39,-.0919,.,.,.0183
2021,2,4,40,-.104,-.217,.,-.0422
2021,2,4,41,-.131,.,.,-.0151
2021,2,4,42,-.0908,.,.,.
2021,2,4,43,.0336,-.14,.,.
2021,2,4,44,-.163,-.242,.,.
2021,2,4,45,.,.,.,.
2021,2,4,46,-.0799,-.154,-.0645,-.0165
2021,2,4,47,-.0436,.,.,.
2021,2,4,48,-.362,.,.,.
2021,2,4,49,-.338,.,.,.
2021,2,4,50,-.132,.,-.0801,.013
2021,2,4,51,-.184,-.309,.,.
2021,2,4,52,-.213,.,.,-.0446
2021,2,4,53,-.0717,-.168,-.04,-.0419
2021,2,5,1,-.0764,.,-.0625,.
2021,2,5,2,-.137,-.148,.,.
2021,2,5,3,-.0678,.,.,.
2021,2,5,4,-.0304,-.0529,-.0117,-.0405
2021,2,5,5,-.0222,-.301,.,.
2021,2,5,6,-.0792,.,.,.
2021,2,5,7,-.0769,-.173,-.0778,-.00412
2021,2,5,8,-.109,.,.,.
2021,2,5,9,-.0358,-.281,.,.
2021,2,5,10,-.0991,-.157,-.0963,-.0529
2021,2,5,11,-.077,-.175,-.0306,.
2021,2,5,12,-.101,.,.,-.0373
2021,2,5,13,-.0782,.,.,.
2021,2,5,14,-.139,-.207,.,.
2021,2,5,15,-.116,-.272,.,-.00397
2021,2,5,16,-.116,.,-.0981,-.0245
2021,2,5,17,-.0759,-.197,-.0727,.
2021,2,5,18,-.193,-.273,.,.
2021,2,5,19,-.0382,-.202,.,.
2021,2,5,20,-.0948,.,-.0756,-.0356
2021,2,5,21,-.262,.,.,.
2021,2,5,22,-.0185,-.0832,.,.
2021,2,5,23,-.159,.,.,-.0197
2021,2,5,24,-.177,.,.,.
2021,2,5,25,-.14,.,.,-.0301
2021,2,5,26,-.101,-.348,-.0507,.
2021,2,5,27,-.0512,-.154,-.0424,.0555
2021,2,5,28,-.0719,.,-.0801,.
2021,2,5,29,-.177,.,.,-.0728
2021,2,5,30,-.0925,-.179,-.0774,-.0675
2021,2,5,31,-.0553,-.166,-.0182,.0311
2021,2,5,32,-.186,-.313,-.0612,.
2021,2,5,33,-.0604,-.258,.,.
2021,2,5,34,-.0741,.,.,.
2021,2,5,35,-.0714,.,-.048,.
2021,2,5,36,-.0661,-.194,-.105,.
2021,2,5,37,-.156,.,-.115,-.0265
2021,2,5,38,.00313,-.0712,.,.
2021,2,5,39,-.0906,.,.,.0192
2021,2,5,40,-.105,-.219,.,-.0442
2021,2,5,41,-.131,.,.,-.0137
2021,2,5,42,-.0905,.,.,.
2021,2,5,43,.0329,-.139,.,.
2021,2,5,44,-.163,-.242,.,.
2021,2,5,45,.,.,.,.
2021,2,5,46,-.0798,-.153,-.065,-.0162
2021,2,5,47,-.0447,.,.,.
2021,2,5,48,-.362,.,.,.
2021,2,5,49,-.339,.,.,.
2021,2,5,50,-.134,.,-.081,.0143
2021,2,5,51,-.186,-.307,.,.
2021,2,5,52,-.214,.,.,-.0484
2021,2,5,53,-.0712,-.168,-.0402,-.0398
2021,2,6,1,-.0758,.,-.0617,.
2021,2,6,2,-.136,-.148,.,.
2021,2,6,3,-.0673,.,.,.
2021,2,6,4,-.0297,-.0521,-.0113,-.0395
2021,2,6,5,-.0214,-.3,.,.
2021,2,6,6,-.0777,.,.,.
2021,2,6,7,-.0771,-.174,-.078,-.00393
2021,2,6,8,-.108,.,.,.
2021,2,6,9,-.0353,-.282,.,.
2021,2,6,10,-.101,-.156,-.0985,-.058
2021,2,6,11,-.0785,-.175,-.0319,.
2021,2,6,12,-.101,.,.,-.0369
2021,2,6,13,-.0777,.,.,.
2021,2,6,14,-.139,-.205,.,.
2021,2,6,15,-.116,-.271,.,-.00381
2021,2,6,16,-.117,.,-.0996,-.0265
2021,2,6,17,-.0756,-.197,-.0725,.
2021,2,6,18,-.2,-.281,.,.
2021,2,6,19,-.0386,-.207,.,.
2021,2,6,20,-.0952,.,-.0767,-.0359
2021,2,6,21,-.261,.,.,.
2021,2,6,22,-.0193,-.0827,.,.
2021,2,6,23,-.158,.,.,-.0189
2021,2,6,24,-.176,.,.,.
2021,2,6,25,-.139,.,.,-.03
2021,2,6,26,-.102,-.349,-.0516,.
2021,2,6,27,-.0509,-.154,-.0425,.0558
2021,2,6,28,-.0722,.,-.0814,.
2021,2,6,29,-.179,.,.,-.0721
2021,2,6,30,-.0938,-.181,-.0784,-.0688
2021,2,6,31,-.055,-.166,-.018,.0316
2021,2,6,32,-.188,-.315,-.0634,.
2021,2,6,33,-.0594,-.258,.,.
2021,2,6,34,-.0733,.,.,.
2021,2,6,35,-.0712,.,-.0473,.
2021,2,6,36,-.0671,-.194,-.106,.
2021,2,6,37,-.158,.,-.116,-.0292
2021,2,6,38,.00323,-.0708,.,.
2021,2,6,39,-.0895,.,.,.0203
2021,2,6,40,-.107,-.22,.,-.0456
2021,2,6,41,-.131,.,.,-.0124
2021,2,6,42,-.0903,.,.,.
2021,2,6,43,.0323,-.138,.,.
2021,2,6,44,-.163,-.242,.,.
2021,2,6,45,.,.,.,.
2021,2,6,46,-.0798,-.153,-.0655,-.0158
2021,2,6,47,-.0457,.,.,.
2021,2,6,48,-.362,.,.,.
2021,2,6,49,-.34,.,.,.
2021,2,6,50,-.135,.,-.0818,.0157
2021,2,6,51,-.187,-.307,.,.
2021,2,6,52,-.216,.,.,-.0521
2021,2,6,53,-.0708,-.168,-.0407,-.0376
2021,2,7,1,-.0752,.,-.0611,.
2021,2,7,2,-.136,-.147,.,.
2021,2,7,3,-.0669,.,.,.
2021,2,7,4,-.029,-.0514,-.0109,-.0385
2021,2,7,5,-.0205,-.3,.,.
2021,2,7,6,-.0762,.,.,.
2021,2,7,7,-.0774,-.175,-.0782,-.0037
2021,2,7,8,-.107,.,.,.
2021,2,7,9,-.0347,-.283,.,.
2021,2,7,10,-.104,-.155,-.101,-.063
2021,2,7,11,-.0799,-.176,-.0335,.
2021,2,7,12,-.101,.,.,-.0365
2021,2,7,13,-.0769,.,.,.
2021,2,7,14,-.138,-.204,.,.
2021,2,7,15,-.116,-.271,.,-.00373
2021,2,7,16,-.119,.,-.101,-.0283
2021,2,7,17,-.0754,-.197,-.0725,.
2021,2,7,18,-.207,-.286,.,.
2021,2,7,19,-.0389,-.212,.,.
2021,2,7,20,-.0957,.,-.0777,-.0362
2021,2,7,21,-.26,.,.,.
2021,2,7,22,-.0212,-.083,.,.
2021,2,7,23,-.157,.,.,-.018
2021,2,7,24,-.176,.,.,.
2021,2,7,25,-.138,.,.,-.0297
2021,2,7,26,-.103,-.349,-.0527,.
2021,2,7,27,-.0507,-.153,-.0425,.056
2021,2,7,28,-.0724,.,-.0824,.
2021,2,7,29,-.18,.,.,-.0713
2021,2,7,30,-.0948,-.183,-.0789,-.0701
2021,2,7,31,-.0547,-.165,-.0179,.0322
2021,2,7,32,-.19,-.317,-.0654,.
2021,2,7,33,-.0584,-.259,.,.
2021,2,7,34,-.0727,.,.,.
2021,2,7,35,-.0709,.,-.0466,.
2021,2,7,36,-.0679,-.194,-.106,.
2021,2,7,37,-.159,.,-.117,-.0321
2021,2,7,38,.00336,-.0705,.,.
2021,2,7,39,-.0883,.,.,.0215
2021,2,7,40,-.108,-.222,.,-.0465
2021,2,7,41,-.13,.,.,-.0114
2021,2,7,42,-.0901,.,.,.
2021,2,7,43,.0317,-.137,.,.
2021,2,7,44,-.163,-.242,.,.
2021,2,7,45,.,.,.,.
2021,2,7,46,-.0796,-.152,-.0659,-.0152
2021,2,7,47,-.0467,.,.,.
2021,2,7,48,-.362,.,.,.
2021,2,7,49,-.34,.,.,.
2021,2,7,50,-.137,.,-.0825,.0171
2021,2,7,51,-.188,-.307,.,.
2021,2,7,52,-.217,.,.,-.0555
2021,2,7,53,-.0705,-.168,-.0414,-.0354
2021,2,8,1,-.0747,.,-.0605,.
2021,2,8,2,-.136,-.147,.,.
2021,2,8,3,-.0665,.,.,.
2021,2,8,4,-.0286,-.0509,-.0108,-.0376
2021,2,8,5,-.0197,-.299,.,.
2021,2,8,6,-.0746,.,.,.
2021,2,8,7,-.0776,-.176,-.0784,-.00347
2021,2,8,8,-.106,.,.,.
2021,2,8,9,-.0339,-.283,.,.
2021,2,8,10,-.106,-.154,-.103,-.0678
2021,2,8,11,-.0814,-.177,-.0352,.
2021,2,8,12,-.101,.,.,-.0361
2021,2,8,13,-.076,.,.,.
2021,2,8,14,-.138,-.202,.,.
2021,2,8,15,-.116,-.27,.,-.00372
2021,2,8,16,-.12,.,-.101,-.0299
2021,2,8,17,-.0753,-.198,-.0725,.
2021,2,8,18,-.212,-.29,.,.
2021,2,8,19,-.0391,-.215,.,.
2021,2,8,20,-.0963,.,-.0787,-.0364
2021,2,8,21,-.259,.,.,.
2021,2,8,22,-.0234,-.0835,.,.
2021,2,8,23,-.156,.,.,-.0169
2021,2,8,24,-.175,.,.,.
2021,2,8,25,-.137,.,.,-.0294
2021,2,8,26,-.103,-.349,-.0537,.
2021,2,8,27,-.0505,-.153,-.0425,.0562
2021,2,8,28,-.0726,.,-.0833,.
2021,2,8,29,-.181,.,.,-.0704
2021,2,8,30,-.0954,-.184,-.0789,-.0711
2021,2,8,31,-.0544,-.165,-.0178,.0327
2021,2,8,32,-.191,-.318,-.0669,.
2021,2,8,33,-.0575,-.259,.,.
2021,2,8,34,-.0722,.,.,.
2021,2,8,35,-.0706,.,-.0459,.
2021,2,8,36,-.0685,-.194,-.106,.
2021,2,8,37,-.16,.,-.118,-.0349
2021,2,8,38,.00354,-.0701,.,.
2021,2,8,39,-.0871,.,.,.0228
2021,2,8,40,-.109,-.223,.,-.047
2021,2,8,41,-.13,.,.,-.0105
2021,2,8,42,-.0899,.,.,.
2021,2,8,43,.0314,-.136,.,.
2021,2,8,44,-.163,-.242,.,.
2021,2,8,45,.,.,.,.
2021,2,8,46,-.0794,-.151,-.0661,-.0146
2021,2,8,47,-.0475,.,.,.
2021,2,8,48,-.362,.,.,.
2021,2,8,49,-.34,.,.,.
2021,2,8,50,-.138,.,-.083,.0186
2021,2,8,51,-.188,-.307,.,.
2021,2,8,52,-.218,.,.,-.0584
2021,2,8,53,-.0704,-.168,-.0423,-.0332
2021,2,9,1,-.0742,.,-.0599,.
2021,2,9,2,-.135,-.146,.,.
2021,2,9,3,-.0661,.,.,.
2021,2,9,4,-.0282,-.0503,-.0108,-.0368
2021,2,9,5,-.0189,-.298,.,.
2021,2,9,6,-.0729,.,.,.
2021,2,9,7,-.0777,-.176,-.0786,-.00326
2021,2,9,8,-.104,.,.,.
2021,2,9,9,-.033,-.283,.,.
2021,2,9,10,-.108,-.153,-.105,-.0721
2021,2,9,11,-.0827,-.177,-.0371,.
2021,2,9,12,-.1,.,.,-.0355
2021,2,9,13,-.075,.,.,.
2021,2,9,14,-.137,-.2,.,.
2021,2,9,15,-.115,-.269,.,-.00378
2021,2,9,16,-.121,.,-.102,-.0311
2021,2,9,17,-.0752,-.198,-.0726,.
2021,2,9,18,-.215,-.291,.,.
2021,2,9,19,-.039,-.217,.,.
2021,2,9,20,-.097,.,-.0797,-.0367
2021,2,9,21,-.258,.,.,.
2021,2,9,22,-.0255,-.0833,.,.
2021,2,9,23,-.156,.,.,-.0158
2021,2,9,24,-.174,.,.,.
2021,2,9,25,-.136,.,.,-.029
2021,2,9,26,-.104,-.35,-.0548,.
2021,2,9,27,-.0504,-.152,-.0425,.0563
2021,2,9,28,-.0727,.,-.0839,.
2021,2,9,29,-.181,.,.,-.0696
2021,2,9,30,-.0955,-.185,-.0785,-.072
2021,2,9,31,-.0541,-.165,-.0177,.0333
2021,2,9,32,-.192,-.318,-.0681,.
2021,2,9,33,-.0565,-.259,.,.
2021,2,9,34,-.0718,.,.,.
2021,2,9,35,-.0702,.,-.0452,.
2021,2,9,36,-.0689,-.194,-.106,.
2021,2,9,37,-.162,.,-.118,-.0376
2021,2,9,38,.00377,-.0696,.,.
2021,2,9,39,-.086,.,.,.0244
2021,2,9,40,-.11,-.224,.,-.0469
2021,2,9,41,-.13,.,.,-.00977
2021,2,9,42,-.0898,.,.,.
2021,2,9,43,.0312,-.136,.,.
2021,2,9,44,-.162,-.241,.,.
2021,2,9,45,.,.,.,.
2021,2,9,46,-.0791,-.151,-.0662,-.0138
2021,2,9,47,-.0481,.,.,.
2021,2,9,48,-.362,.,.,.
2021,2,9,49,-.339,.,.,.
2021,2,9,50,-.138,.,-.0833,.02
2021,2,9,51,-.189,-.307,.,.
2021,2,9,52,-.219,.,.,-.0609
2021,2,9,53,-.0704,-.168,-.0434,-.0313
2021,2,10,1,-.0736,.,-.0592,.
2021,2,10,2,-.135,-.146,.,.
2021,2,10,3,-.0658,.,.,.
2021,2,10,4,-.0281,-.0503,-.011,-.0361
2021,2,10,5,-.0182,-.298,.,.
2021,2,10,6,-.0712,.,.,.
2021,2,10,7,-.0778,-.177,-.0789,-.00312
2021,2,10,8,-.103,.,.,.
2021,2,10,9,-.032,-.284,.,.
2021,2,10,10,-.109,-.152,-.107,-.0758
2021,2,10,11,-.0841,-.178,-.0391,.
2021,2,10,12,-.0996,.,.,-.0347
2021,2,10,13,-.0738,.,.,.
2021,2,10,14,-.137,-.199,.,.
2021,2,10,15,-.115,-.268,.,-.00391
2021,2,10,16,-.122,.,-.102,-.0321
2021,2,10,17,-.0752,-.198,-.0727,.
2021,2,10,18,-.218,-.291,.,.
2021,2,10,19,-.0388,-.218,.,.
2021,2,10,20,-.0978,.,-.0806,-.0369
2021,2,10,21,-.256,.,.,.
2021,2,10,22,-.0283,-.084,.,.
2021,2,10,23,-.155,.,.,-.0146
2021,2,10,24,-.174,.,.,.
2021,2,10,25,-.135,.,.,-.0284
2021,2,10,26,-.105,-.35,-.0559,.
2021,2,10,27,-.0503,-.152,-.0425,.0564
2021,2,10,28,-.0727,.,-.0844,.
2021,2,10,29,-.181,.,.,-.0688
2021,2,10,30,-.0954,-.186,-.0777,-.0727
2021,2,10,31,-.0538,-.164,-.0177,.0339
2021,2,10,32,-.192,-.318,-.0689,.
2021,2,10,33,-.0556,-.259,.,.
2021,2,10,34,-.0714,.,.,.
2021,2,10,35,-.0697,.,-.0445,.
2021,2,10,36,-.0693,-.195,-.106,.
2021,2,10,37,-.163,.,-.119,-.0403
2021,2,10,38,.00401,-.069,.,.
2021,2,10,39,-.0851,.,.,.0262
2021,2,10,40,-.11,-.226,.,-.0466
2021,2,10,41,-.129,.,.,-.00909
2021,2,10,42,-.0896,.,.,.
2021,2,10,43,.0312,-.135,.,.
2021,2,10,44,-.162,-.241,.,.
2021,2,10,45,.,.,.,.
2021,2,10,46,-.0787,-.15,-.0663,-.0131
2021,2,10,47,-.0487,.,.,.
2021,2,10,48,-.362,.,.,.
2021,2,10,49,-.339,.,.,.
2021,2,10,50,-.138,.,-.0834,.0214
2021,2,10,51,-.189,-.308,.,.
2021,2,10,52,-.219,.,.,-.0627
2021,2,10,53,-.0706,-.168,-.0447,-.0297
2021,2,11,1,-.0729,.,-.0585,.
2021,2,11,2,-.135,-.147,.,.
2021,2,11,3,-.0655,.,.,.
2021,2,11,4,-.0282,-.0506,-.0115,-.0355
2021,2,11,5,-.0175,-.298,.,.
2021,2,11,6,-.0693,.,.,.
2021,2,11,7,-.0781,-.177,-.0792,-.0031
2021,2,11,8,-.102,.,.,.
2021,2,11,9,-.0309,-.283,.,.
2021,2,11,10,-.111,-.152,-.109,-.0787
2021,2,11,11,-.0855,-.179,-.0411,.
2021,2,11,12,-.0988,.,.,-.0339
2021,2,11,13,-.0726,.,.,.
2021,2,11,14,-.136,-.197,.,.
2021,2,11,15,-.115,-.267,.,-.0041
2021,2,11,16,-.123,.,-.102,-.0327
2021,2,11,17,-.0753,-.199,-.0728,.
2021,2,11,18,-.219,-.289,.,.
2021,2,11,19,-.0384,-.218,.,.
2021,2,11,20,-.0989,.,-.0814,-.037
2021,2,11,21,-.255,.,.,.
2021,2,11,22,-.0308,-.084,.,.
2021,2,11,23,-.155,.,.,-.0132
2021,2,11,24,-.173,.,.,.
2021,2,11,25,-.134,.,.,-.0277
2021,2,11,26,-.106,-.35,-.0568,.
2021,2,11,27,-.0502,-.151,-.0427,.0564
2021,2,11,28,-.0726,.,-.0846,.
2021,2,11,29,-.181,.,.,-.068
2021,2,11,30,-.095,-.186,-.0766,-.073
2021,2,11,31,-.0536,-.164,-.0177,.0344
2021,2,11,32,-.192,-.317,-.0691,.
2021,2,11,33,-.0547,-.259,.,.
2021,2,11,34,-.071,.,.,.
2021,2,11,35,-.0691,.,-.0438,.
2021,2,11,36,-.0697,-.196,-.106,.
2021,2,11,37,-.164,.,-.119,-.0429
2021,2,11,38,.00423,-.0685,.,.
2021,2,11,39,-.0843,.,.,.0282
2021,2,11,40,-.11,-.226,.,-.0459
2021,2,11,41,-.129,.,.,-.00842
2021,2,11,42,-.0895,.,.,.
2021,2,11,43,.0313,-.135,.,.
2021,2,11,44,-.162,-.24,.,.
2021,2,11,45,.,.,.,.
2021,2,11,46,-.0784,-.15,-.0662,-.0123
2021,2,11,47,-.0492,.,.,.
2021,2,11,48,-.362,.,.,.
2021,2,11,49,-.338,.,.,.
2021,2,11,50,-.138,.,-.0833,.0227
2021,2,11,51,-.19,-.309,.,.
2021,2,11,52,-.22,.,.,-.064
2021,2,11,53,-.071,-.168,-.0463,-.0285
2021,2,12,1,-.072,.,-.0576,.
2021,2,12,2,-.134,-.148,.,.
2021,2,12,3,-.0652,.,.,.
2021,2,12,4,-.0285,-.0512,-.0121,-.0349
2021,2,12,5,-.0169,-.298,.,.
2021,2,12,6,-.0674,.,.,.
2021,2,12,7,-.0785,-.178,-.0796,-.0032
2021,2,12,8,-.101,.,.,.
2021,2,12,9,-.0297,-.282,.,.
2021,2,12,10,-.113,-.153,-.11,-.0807
2021,2,12,11,-.0867,-.179,-.0431,.
2021,2,12,12,-.0978,.,.,-.0328
2021,2,12,13,-.0715,.,.,.
2021,2,12,14,-.135,-.196,.,.
2021,2,12,15,-.115,-.267,.,-.00434
2021,2,12,16,-.123,.,-.103,-.033
2021,2,12,17,-.0754,-.199,-.073,.
2021,2,12,18,-.219,-.284,.,.
2021,2,12,19,-.038,-.217,.,.
2021,2,12,20,-.1,.,-.0822,-.0372
2021,2,12,21,-.253,.,.,.
2021,2,12,22,-.0332,-.0838,.,.
2021,2,12,23,-.154,.,.,-.0118
2021,2,12,24,-.172,.,.,.
2021,2,12,25,-.133,.,.,-.0269
2021,2,12,26,-.107,-.351,-.0576,.
2021,2,12,27,-.0503,-.151,-.043,.0564
2021,2,12,28,-.0724,.,-.0846,.
2021,2,12,29,-.181,.,.,-.0673
2021,2,12,30,-.0945,-.187,-.0753,-.0731
2021,2,12,31,-.0535,-.164,-.0177,.035
2021,2,12,32,-.192,-.316,-.0689,.
2021,2,12,33,-.0537,-.258,.,.
2021,2,12,34,-.0706,.,.,.
2021,2,12,35,-.0684,.,-.043,.
2021,2,12,36,-.07,-.198,-.105,.
2021,2,12,37,-.165,.,-.119,-.0454
2021,2,12,38,.00444,-.068,.,.
2021,2,12,39,-.0838,.,.,.0304
2021,2,12,40,-.11,-.227,.,-.045
2021,2,12,41,-.128,.,.,-.00771
2021,2,12,42,-.0894,.,.,.
2021,2,12,43,.0316,-.134,.,.
2021,2,12,44,-.161,-.239,.,.
2021,2,12,45,.,.,.,.
2021,2,12,46,-.078,-.149,-.066,-.0115
2021,2,12,47,-.0496,.,.,.
2021,2,12,48,-.363,.,.,.
2021,2,12,49,-.337,.,.,.
2021,2,12,50,-.137,.,-.0828,.0239
2021,2,12,51,-.19,-.31,.,.
2021,2,12,52,-.22,.,.,-.0646
2021,2,12,53,-.0717,-.169,-.0479,-.0277
2021,2,13,1,-.0708,.,-.0566,.
2021,2,13,2,-.134,-.148,.,.
2021,2,13,3,-.0648,.,.,.
2021,2,13,4,-.0289,-.052,-.013,-.0345
2021,2,13,5,-.0163,-.297,.,.
2021,2,13,6,-.0655,.,.,.
2021,2,13,7,-.0789,-.179,-.0799,-.00341
2021,2,13,8,-.0999,.,.,.
2021,2,13,9,-.0286,-.282,.,.
2021,2,13,10,-.114,-.153,-.112,-.0818
2021,2,13,11,-.0877,-.179,-.0448,.
2021,2,13,12,-.0965,.,.,-.0316
2021,2,13,13,-.0705,.,.,.
2021,2,13,14,-.134,-.195,.,.
2021,2,13,15,-.115,-.266,.,-.00458
2021,2,13,16,-.124,.,-.103,-.033
2021,2,13,17,-.0754,-.199,-.0731,.
2021,2,13,18,-.218,-.278,.,.
2021,2,13,19,-.0373,-.216,.,.
2021,2,13,20,-.102,.,-.0829,-.0373
2021,2,13,21,-.25,.,.,.
2021,2,13,22,-.0354,-.0836,.,.
2021,2,13,23,-.154,.,.,-.0102
2021,2,13,24,-.171,.,.,.
2021,2,13,25,-.132,.,.,-.0259
2021,2,13,26,-.108,-.351,-.0583,.
2021,2,13,27,-.0504,-.151,-.0434,.0564
2021,2,13,28,-.072,.,-.0845,.
2021,2,13,29,-.18,.,.,-.0667
2021,2,13,30,-.0937,-.186,-.0741,-.0728
2021,2,13,31,-.0535,-.164,-.0177,.0354
2021,2,13,32,-.191,-.314,-.0683,.
2021,2,13,33,-.0528,-.258,.,.
2021,2,13,34,-.0702,.,.,.
2021,2,13,35,-.0676,.,-.0422,.
2021,2,13,36,-.0702,-.199,-.105,.
2021,2,13,37,-.165,.,-.119,-.0476
2021,2,13,38,.00467,-.0672,.,.
2021,2,13,39,-.0833,.,.,.033
2021,2,13,40,-.109,-.227,.,-.0438
2021,2,13,41,-.127,.,.,-.0069
2021,2,13,42,-.0893,.,.,.
2021,2,13,43,.0321,-.133,.,.
2021,2,13,44,-.161,-.239,.,.
2021,2,13,45,.,.,.,.
2021,2,13,46,-.0777,-.149,-.0658,-.0107
2021,2,13,47,-.0503,.,.,.
2021,2,13,48,-.363,.,.,.
2021,2,13,49,-.337,.,.,.
2021,2,13,50,-.136,.,-.0822,.025
2021,2,13,51,-.19,-.311,.,.
2021,2,13,52,-.22,.,.,-.0646
2021,2,13,53,-.0724,-.169,-.0496,-.0274
2021,2,14,1,-.0695,.,-.0554,.
2021,2,14,2,-.134,-.149,.,.
2021,2,14,3,-.0643,.,.,.
2021,2,14,4,-.0296,-.0531,-.0141,-.0341
2021,2,14,5,-.0158,-.297,.,.
2021,2,14,6,-.0635,.,.,.
2021,2,14,7,-.0794,-.18,-.0803,-.00371
2021,2,14,8,-.0986,.,.,.
2021,2,14,9,-.0275,-.281,.,.
2021,2,14,10,-.115,-.154,-.113,-.0821
2021,2,14,11,-.0886,-.18,-.0464,.
2021,2,14,12,-.0949,.,.,-.0302
2021,2,14,13,-.0696,.,.,.
2021,2,14,14,-.133,-.194,.,.
2021,2,14,15,-.115,-.266,.,-.00479
2021,2,14,16,-.125,.,-.105,-.0327
2021,2,14,17,-.0754,-.199,-.0732,.
2021,2,14,18,-.217,-.271,.,.
2021,2,14,19,-.0364,-.214,.,.
2021,2,14,20,-.103,.,-.0836,-.0373
2021,2,14,21,-.248,.,.,.
2021,2,14,22,-.0374,-.0833,.,.
2021,2,14,23,-.154,.,.,-.00862
2021,2,14,24,-.17,.,.,.
2021,2,14,25,-.131,.,.,-.0248
2021,2,14,26,-.108,-.351,-.0588,.
2021,2,14,27,-.0507,-.151,-.044,.0563
2021,2,14,28,-.0716,.,-.0842,.
2021,2,14,29,-.18,.,.,-.0661
2021,2,14,30,-.0928,-.186,-.0729,-.0722
2021,2,14,31,-.0535,-.164,-.0178,.0359
2021,2,14,32,-.19,-.312,-.0674,.
2021,2,14,33,-.0519,-.257,.,.
2021,2,14,34,-.0697,.,.,.
2021,2,14,35,-.0668,.,-.0415,.
2021,2,14,36,-.0703,-.2,-.104,.
2021,2,14,37,-.166,.,-.119,-.0496
2021,2,14,38,.00484,-.0664,.,.
2021,2,14,39,-.0831,.,.,.0358
2021,2,14,40,-.107,-.226,.,-.0426
2021,2,14,41,-.126,.,.,-.00595
2021,2,14,42,-.0893,.,.,.
2021,2,14,43,.0327,-.133,.,.
2021,2,14,44,-.16,-.238,.,.
2021,2,14,45,.,.,.,.
2021,2,14,46,-.0773,-.149,-.0656,-.0099
2021,2,14,47,-.0508,.,.,.
2021,2,14,48,-.365,.,.,.
2021,2,14,49,-.336,.,.,.
2021,2,14,50,-.135,.,-.0814,.0259
2021,2,14,51,-.19,-.312,.,.
2021,2,14,52,-.22,.,.,-.0642
2021,2,14,53,-.0733,-.169,-.0514,-.0273
2021,2,15,1,-.068,.,-.0541,.
2021,2,15,2,-.133,-.15,.,.
2021,2,15,3,-.0637,.,.,.
2021,2,15,4,-.0304,-.0545,-.0154,-.0338
2021,2,15,5,-.0154,-.297,.,.
2021,2,15,6,-.0616,.,.,.
2021,2,15,7,-.0799,-.181,-.0806,-.00405
2021,2,15,8,-.0973,.,.,.
