year,month,day,countyfips,revenue_all
2020,7,31,1015,-.121
2020,7,31,1043,-.0294
2020,7,31,1069,-.118
2020,7,31,1073,-.159
2020,7,31,1089,-.205
2020,7,31,1095,-.231
2020,7,31,1097,-.191
2020,7,31,1101,-.121
2020,7,31,1103,-.229
2020,7,31,1125,-.201
2020,7,31,2170,-.172
2020,7,31,4013,-.278
2020,7,31,4019,-.141
2020,7,31,4025,-.278
2020,7,31,5007,-.178
2020,7,31,5045,-.4
2020,7,31,5069,-.0568
2020,7,31,5119,-.0721
2020,7,31,5143,-.172
2020,7,31,6001,-.238
2020,7,31,6007,-.335
2020,7,31,6013,-.241
2020,7,31,6019,-.128
2020,7,31,6025,-.122
2020,7,31,6029,-.301
2020,7,31,6037,-.244
2020,7,31,6045,-.209
2020,7,31,6053,-.531
2020,7,31,6059,-.235
2020,7,31,6061,-.256
2020,7,31,6065,-.229
2020,7,31,6067,-.182
2020,7,31,6071,-.162
2020,7,31,6073,-.204
2020,7,31,6075,-.535
2020,7,31,6077,-.193
2020,7,31,6079,-.221
2020,7,31,6081,-.362
2020,7,31,6083,-.39
2020,7,31,6085,-.317
2020,7,31,6087,-.351
2020,7,31,6089,-.227
2020,7,31,6095,-.149
2020,7,31,6097,-.288
2020,7,31,6099,-.105
2020,7,31,6107,-.131
2020,7,31,6111,-.252
2020,7,31,8001,-.0649
2020,7,31,8005,-.182
2020,7,31,8013,-.149
2020,7,31,8031,-.301
2020,7,31,8035,-.382
2020,7,31,8041,-.185
2020,7,31,8059,-.229
2020,7,31,8069,-.234
2020,7,31,8101,.0677
2020,7,31,8123,-.341
2020,7,31,9001,-.301
2020,7,31,9003,-.152
2020,7,31,9009,-.316
2020,7,31,9011,-.303
2020,7,31,10003,-.307
2020,7,31,10005,-.279
2020,7,31,11001,-.625
2020,7,31,12001,-.244
2020,7,31,12009,-.268
2020,7,31,12011,-.18
2020,7,31,12017,-.327
2020,7,31,12021,-.337
2020,7,31,12031,-.165
2020,7,31,12033,-.275
2020,7,31,12053,-.147
2020,7,31,12057,-.32
2020,7,31,12069,-.345
2020,7,31,12071,-.236
2020,7,31,12073,-.153
2020,7,31,12083,-.248
2020,7,31,12085,.00677
2020,7,31,12086,-.321
2020,7,31,12091,-.303
2020,7,31,12095,-.316
2020,7,31,12097,-.317
2020,7,31,12099,-.262
2020,7,31,12101,-.244
2020,7,31,12103,-.315
2020,7,31,12105,-.221
2020,7,31,12109,-.392
2020,7,31,12111,-.247
2020,7,31,12115,-.244
2020,7,31,12117,-.25
2020,7,31,12127,-.32
2020,7,31,13015,-.301
2020,7,31,13045,-.128
2020,7,31,13057,-.137
2020,7,31,13063,-.31
2020,7,31,13067,-.25
2020,7,31,13073,-.197
2020,7,31,13089,-.278
2020,7,31,13095,-.155
2020,7,31,13113,-.198
2020,7,31,13121,-.316
2020,7,31,13135,-.258
2020,7,31,13139,-.179
2020,7,31,13151,-.18
2020,7,31,13153,-.236
2020,7,31,13185,-.403
2020,7,31,13223,-.0322
2020,7,31,15001,-.5
2020,7,31,15003,-.366
2020,7,31,15007,-.748
2020,7,31,16001,-.11
2020,7,31,16019,-.387
2020,7,31,16027,-.116
2020,7,31,16055,-.0955
2020,7,31,17031,-.268
2020,7,31,17043,-.363
2020,7,31,17089,-.262
2020,7,31,17097,-.256
2020,7,31,17111,-.376
2020,7,31,17119,-.0727
2020,7,31,17161,-.206
2020,7,31,17163,-.214
2020,7,31,17167,-.197
2020,7,31,17183,-.115
2020,7,31,17197,-.273
2020,7,31,17199,.395
2020,7,31,17201,-.0713
2020,7,31,18037,-.235
2020,7,31,18039,-.0801
2020,7,31,18053,-.161
2020,7,31,18057,-.329
2020,7,31,18081,-.143
2020,7,31,18089,-.243
2020,7,31,18091,-.381
2020,7,31,18097,-.213
2020,7,31,18127,-.376
2020,7,31,18141,-.298
2020,7,31,18157,-.115
2020,7,31,18163,-.128
2020,7,31,19013,-.000165
2020,7,31,19045,-.0788
2020,7,31,19061,-.123
2020,7,31,19113,-.0606
2020,7,31,19153,-.279
2020,7,31,19155,-.0368
2020,7,31,19193,.134
2020,7,31,20091,-.193
2020,7,31,20161,-.346
2020,7,31,20173,-.171
2020,7,31,20177,-.313
2020,7,31,21019,-.313
2020,7,31,21035,-.216
2020,7,31,21037,-.285
2020,7,31,21067,-.256
2020,7,31,21111,-.291
2020,7,31,21117,.332
2020,7,31,22015,-.236
2020,7,31,22017,-.21
2020,7,31,22019,-.344
2020,7,31,22033,-.185
2020,7,31,22051,-.192
2020,7,31,22063,-.453
2020,7,31,22071,-.611
2020,7,31,22073,-.103
2020,7,31,22109,-.404
2020,7,31,23005,-.593
2020,7,31,24003,-.237
2020,7,31,24005,-.294
2020,7,31,24017,-.238
2020,7,31,24021,-.178
2020,7,31,24025,-.264
2020,7,31,24027,-.268
2020,7,31,24031,-.377
2020,7,31,24033,-.208
2020,7,31,24043,-.271
2020,7,31,24510,-.327
2020,7,31,25001,-.472
2020,7,31,25005,-.322
2020,7,31,25009,-.339
2020,7,31,25013,-.115
2020,7,31,25017,-.418
2020,7,31,25021,-.347
2020,7,31,25023,-.269
2020,7,31,25025,-.544
2020,7,31,25027,-.363
2020,7,31,26025,-.0603
2020,7,31,26049,-.0997
2020,7,31,26055,-.22
2020,7,31,26065,-.273
2020,7,31,26081,-.309
2020,7,31,26093,-.346
2020,7,31,26099,-.0941
2020,7,31,26111,.0198
2020,7,31,26115,-.099
2020,7,31,26125,-.247
2020,7,31,26139,-.464
2020,7,31,26163,-.154
2020,7,31,27003,-.144
2020,7,31,27013,-.422
2020,7,31,27053,-.228
2020,7,31,27109,-.308
2020,7,31,27123,-.228
2020,7,31,27137,-.0269
2020,7,31,27141,-.324
2020,7,31,27145,.239
2020,7,31,28033,-.122
2020,7,31,28121,-.0639
2020,7,31,29019,-.293
2020,7,31,29071,.215
2020,7,31,29077,-.193
2020,7,31,29095,-.295
2020,7,31,29099,-.0335
2020,7,31,29145,-.299
2020,7,31,29161,.00336
2020,7,31,29165,-.393
2020,7,31,29183,-.136
2020,7,31,29187,.0714
2020,7,31,29189,-.233
2020,7,31,29510,-.409
2020,7,31,30029,-.157
2020,7,31,30047,-.26
2020,7,31,30049,.07
2020,7,31,30111,-.199
2020,7,31,31055,-.188
2020,7,31,31109,-.062
2020,7,31,31153,-.0368
2020,7,31,32003,-.268
2020,7,31,32031,-.347
2020,7,31,33011,-.306
2020,7,31,33015,-.331
2020,7,31,34001,-.356
2020,7,31,34003,-.3
2020,7,31,34005,-.285
2020,7,31,34007,-.0601
2020,7,31,34009,-.287
2020,7,31,34013,-.407
2020,7,31,34015,.0141
2020,7,31,34017,-.325
2020,7,31,34021,-.257
2020,7,31,34023,-.209
2020,7,31,34025,-.313
2020,7,31,34027,-.386
2020,7,31,34029,-.268
2020,7,31,34031,-.292
2020,7,31,34037,-.284
2020,7,31,34039,-.208
2020,7,31,34041,-.286
2020,7,31,35001,-.35
2020,7,31,35013,-.172
2020,7,31,35049,-.369
2020,7,31,36001,-.248
2020,7,31,36005,.12
2020,7,31,36007,-.319
2020,7,31,36027,-.317
2020,7,31,36029,-.364
2020,7,31,36047,-.183
2020,7,31,36055,-.281
2020,7,31,36059,-.321
2020,7,31,36061,-.62
2020,7,31,36063,-.291
2020,7,31,36065,-.0418
2020,7,31,36067,-.2
2020,7,31,36071,-.374
2020,7,31,36077,-.544
2020,7,31,36081,-.249
2020,7,31,36085,-.27
2020,7,31,36087,-.388
2020,7,31,36091,-.476
2020,7,31,36101,-.554
2020,7,31,36103,-.19
2020,7,31,36111,-.349
2020,7,31,36119,-.207
2020,7,31,37019,-.0736
2020,7,31,37021,-.418
2020,7,31,37027,-.0681
2020,7,31,37035,.0748
2020,7,31,37051,.0188
2020,7,31,37067,-.0595
2020,7,31,37071,.052
2020,7,31,37081,-.142
2020,7,31,37083,-.218
2020,7,31,37089,-.181
2020,7,31,37097,-.0593
2020,7,31,37105,.0528
2020,7,31,37119,-.282
2020,7,31,37129,-.0814
2020,7,31,37133,.21
2020,7,31,37147,.00838
2020,7,31,37151,-.0289
2020,7,31,37155,.122
2020,7,31,37157,.0669
2020,7,31,37159,-.0317
2020,7,31,37179,-.0342
2020,7,31,37183,-.181
2020,7,31,37191,.0501
2020,7,31,39007,-.11
2020,7,31,39017,-.235
2020,7,31,39025,-.0883
2020,7,31,39035,-.251
2020,7,31,39041,-.331
2020,7,31,39049,-.164
2020,7,31,39057,-.136
2020,7,31,39061,-.157
2020,7,31,39083,-.183
2020,7,31,39089,-.129
2020,7,31,39093,-.344
2020,7,31,39103,-.251
2020,7,31,39113,-.237
2020,7,31,39151,.0496
2020,7,31,39153,-.17
2020,7,31,39165,-.305
2020,7,31,40109,-.269
2020,7,31,40143,-.252
2020,7,31,41005,-.0682
2020,7,31,41007,-.178
2020,7,31,41019,-.104
2020,7,31,41029,-.137
2020,7,31,41039,-.173
2020,7,31,41047,-.0978
2020,7,31,41051,-.245
2020,7,31,41067,-.0926
2020,7,31,41071,-.11
2020,7,31,42003,-.288
2020,7,31,42005,-.045
2020,7,31,42009,.113
2020,7,31,42011,-.166
2020,7,31,42017,-.29
2020,7,31,42019,-.245
2020,7,31,42021,.0566
2020,7,31,42029,-.312
2020,7,31,42041,-.278
2020,7,31,42043,-.192
2020,7,31,42045,-.153
2020,7,31,42049,.0503
2020,7,31,42051,.101
2020,7,31,42055,-.0604
2020,7,31,42065,.0836
2020,7,31,42069,-.0043
2020,7,31,42071,-.109
2020,7,31,42077,-.148
2020,7,31,42079,.172
2020,7,31,42081,-.106
2020,7,31,42089,-.121
2020,7,31,42091,-.318
2020,7,31,42101,-.21
2020,7,31,42129,-.0542
2020,7,31,42133,-.306
2020,7,31,44007,-.324
2020,7,31,45007,.0564
2020,7,31,45013,-.224
2020,7,31,45019,-.231
2020,7,31,45041,-.216
2020,7,31,45045,-.186
2020,7,31,45051,-.345
2020,7,31,45063,-.201
2020,7,31,45079,-.163
2020,7,31,45083,-.0312
2020,7,31,45085,-.00544
2020,7,31,45091,-.00347
2020,7,31,46099,-.185
2020,7,31,47037,-.3
2020,7,31,47065,-.256
2020,7,31,47093,-.217
2020,7,31,47119,-.234
2020,7,31,47125,-.0415
2020,7,31,47149,-.301
2020,7,31,47157,-.203
2020,7,31,47189,-.244
2020,7,31,48027,-.18
2020,7,31,48029,-.394
2020,7,31,48039,-.419
2020,7,31,48041,-.313
2020,7,31,48049,-.309
2020,7,31,48061,-.292
2020,7,31,48085,-.252
2020,7,31,48091,-.201
2020,7,31,48113,-.234
2020,7,31,48121,-.265
2020,7,31,48139,-.183
2020,7,31,48141,-.22
2020,7,31,48157,-.409
2020,7,31,48167,-.37
2020,7,31,48171,-.417
2020,7,31,48181,-.124
2020,7,31,48183,-.283
2020,7,31,48201,-.377
2020,7,31,48215,-.293
2020,7,31,48245,-.194
2020,7,31,48257,-.0568
2020,7,31,48329,-.398
2020,7,31,48339,-.138
2020,7,31,48355,-.476
2020,7,31,48361,-.255
2020,7,31,48375,-.245
2020,7,31,48397,-.26
2020,7,31,48423,-.0229
2020,7,31,48427,-.285
2020,7,31,48439,-.199
2020,7,31,48453,-.454
2020,7,31,48479,-.342
2020,7,31,48491,-.28
2020,7,31,48495,.00665
2020,7,31,49005,-.141
2020,7,31,49011,-.344
2020,7,31,49035,-.279
2020,7,31,49049,-.00369
2020,7,31,49057,-.0986
2020,7,31,50007,-.122
2020,7,31,51041,-.336
2020,7,31,51059,-.187
2020,7,31,51085,-.203
2020,7,31,51087,-.339
2020,7,31,51107,-.279
2020,7,31,51153,-.227
2020,7,31,51161,-.343
2020,7,31,51177,-.0831
2020,7,31,51179,-.423
2020,7,31,51550,-.0407
2020,7,31,51700,.0258
2020,7,31,51710,-.128
2020,7,31,51760,-.254
2020,7,31,51770,-.315
2020,7,31,51800,-.241
2020,7,31,51810,-.314
2020,7,31,53005,-.115
2020,7,31,53011,-.322
2020,7,31,53033,-.393
2020,7,31,53035,-.0673
2020,7,31,53053,-.186
2020,7,31,53061,-.272
2020,7,31,53063,-.116
2020,7,31,53067,-.333
2020,7,31,53073,-.306
2020,7,31,53077,-.208
2020,7,31,54003,-.147
2020,7,31,54011,-.164
2020,7,31,54039,-.232
2020,7,31,54061,-.528
2020,7,31,54081,-.0886
2020,7,31,55009,-.357
2020,7,31,55025,-.278
2020,7,31,55055,.00875
2020,7,31,55063,-.19
2020,7,31,55079,-.3
2020,7,31,55109,.201
2020,7,31,55117,-.168
2020,7,31,55133,-.248
2020,7,31,56025,-.378
2020,8,1,1003,-.299
2020,8,1,1015,-.158
2020,8,1,1043,-.0554
2020,8,1,1069,-.134
2020,8,1,1073,-.162
2020,8,1,1089,-.217
2020,8,1,1095,-.21
2020,8,1,1097,-.204
2020,8,1,1101,-.179
2020,8,1,1103,-.254
2020,8,1,1125,-.223
2020,8,1,2170,-.173
2020,8,1,4013,-.302
2020,8,1,4019,-.175
2020,8,1,4025,-.27
2020,8,1,5007,-.19
2020,8,1,5045,-.409
2020,8,1,5069,-.122
2020,8,1,5119,-.104
2020,8,1,5143,-.174
2020,8,1,6001,-.273
2020,8,1,6007,-.276
2020,8,1,6013,-.244
2020,8,1,6019,-.155
2020,8,1,6025,-.133
2020,8,1,6029,-.3
2020,8,1,6037,-.26
2020,8,1,6045,-.213
2020,8,1,6053,-.534
2020,8,1,6059,-.239
2020,8,1,6061,-.271
2020,8,1,6065,-.241
2020,8,1,6067,-.108
2020,8,1,6071,-.178
2020,8,1,6073,-.22
2020,8,1,6075,-.536
2020,8,1,6077,-.197
2020,8,1,6079,-.228
2020,8,1,6081,-.371
2020,8,1,6083,-.391
2020,8,1,6085,-.345
2020,8,1,6087,-.361
2020,8,1,6089,-.262
2020,8,1,6095,-.168
2020,8,1,6097,-.293
2020,8,1,6099,-.0715
2020,8,1,6107,-.158
2020,8,1,6111,-.245
2020,8,1,8001,-.0499
2020,8,1,8005,-.19
2020,8,1,8013,-.196
2020,8,1,8031,-.328
2020,8,1,8035,-.4
2020,8,1,8041,-.205
2020,8,1,8059,-.238
2020,8,1,8069,-.245
2020,8,1,8101,.0332
2020,8,1,8123,-.337
2020,8,1,9001,-.285
2020,8,1,9003,-.147
2020,8,1,9009,-.314
2020,8,1,9011,-.313
2020,8,1,10003,-.319
2020,8,1,10005,-.279
2020,8,1,11001,-.63
2020,8,1,12001,-.25
2020,8,1,12009,-.267
2020,8,1,12011,-.208
2020,8,1,12017,-.353
2020,8,1,12021,-.375
2020,8,1,12031,-.177
2020,8,1,12033,-.275
2020,8,1,12053,-.115
2020,8,1,12057,-.321
2020,8,1,12069,-.351
2020,8,1,12071,-.252
2020,8,1,12073,-.153
2020,8,1,12083,-.252
2020,8,1,12085,-.0397
2020,8,1,12086,-.339
2020,8,1,12091,-.3
2020,8,1,12095,-.314
2020,8,1,12097,-.343
2020,8,1,12099,-.284
2020,8,1,12101,-.247
2020,8,1,12103,-.325
2020,8,1,12105,-.225
2020,8,1,12109,-.365
2020,8,1,12111,-.267
2020,8,1,12115,-.247
2020,8,1,12117,-.265
2020,8,1,12127,-.335
2020,8,1,13015,-.281
2020,8,1,13045,-.13
2020,8,1,13057,-.139
2020,8,1,13063,-.323
2020,8,1,13067,-.275
2020,8,1,13073,-.18
2020,8,1,13089,-.288
2020,8,1,13095,-.168
2020,8,1,13113,-.18
2020,8,1,13121,-.314
2020,8,1,13135,-.252
2020,8,1,13139,-.186
2020,8,1,13151,-.19
2020,8,1,13153,-.234
2020,8,1,13185,-.443
2020,8,1,13223,-.00361
2020,8,1,15001,-.512
2020,8,1,15003,-.368
2020,8,1,15007,-.745
2020,8,1,16001,-.151
2020,8,1,16019,-.373
2020,8,1,16027,-.148
2020,8,1,16055,-.104
2020,8,1,17031,-.29
2020,8,1,17043,-.383
2020,8,1,17089,-.281
2020,8,1,17097,-.248
2020,8,1,17111,-.385
2020,8,1,17119,-.0832
2020,8,1,17161,-.237
2020,8,1,17163,-.254
2020,8,1,17167,-.206
2020,8,1,17183,-.141
2020,8,1,17197,-.296
2020,8,1,17199,.27
2020,8,1,17201,-.134
2020,8,1,18037,-.204
2020,8,1,18039,-.137
2020,8,1,18053,-.245
2020,8,1,18057,-.357
2020,8,1,18081,-.204
2020,8,1,18089,-.271
2020,8,1,18091,-.381
2020,8,1,18097,-.216
2020,8,1,18127,-.39
2020,8,1,18141,-.278
2020,8,1,18157,-.143
2020,8,1,18163,-.189
2020,8,1,19013,-.0252
2020,8,1,19045,-.0751
2020,8,1,19061,-.151
2020,8,1,19113,-.0914
2020,8,1,19153,-.299
2020,8,1,19155,-.0133
2020,8,1,19193,.0807
2020,8,1,20091,-.175
2020,8,1,20161,-.371
2020,8,1,20173,-.225
2020,8,1,20177,-.374
2020,8,1,21019,-.329
2020,8,1,21035,-.199
2020,8,1,21037,-.277
2020,8,1,21067,-.278
2020,8,1,21111,-.276
2020,8,1,21117,.291
2020,8,1,22015,-.213
2020,8,1,22017,-.237
2020,8,1,22019,-.354
2020,8,1,22033,-.195
2020,8,1,22051,-.217
2020,8,1,22063,-.467
2020,8,1,22071,-.616
2020,8,1,22073,-.159
2020,8,1,22109,-.384
2020,8,1,23005,-.609
2020,8,1,24003,-.238
2020,8,1,24005,-.302
2020,8,1,24017,-.267
2020,8,1,24021,-.181
2020,8,1,24025,-.228
2020,8,1,24027,-.298
2020,8,1,24031,-.395
2020,8,1,24033,-.233
2020,8,1,24043,-.295
2020,8,1,24510,-.343
2020,8,1,25001,-.459
2020,8,1,25005,-.31
2020,8,1,25009,-.352
2020,8,1,25013,-.164
2020,8,1,25017,-.425
2020,8,1,25021,-.373
2020,8,1,25023,-.271
2020,8,1,25025,-.535
2020,8,1,25027,-.371
2020,8,1,26025,-.05
2020,8,1,26049,-.11
2020,8,1,26055,-.204
2020,8,1,26065,-.289
2020,8,1,26081,-.349
2020,8,1,26093,-.332
2020,8,1,26099,-.103
2020,8,1,26111,-.0348
2020,8,1,26115,-.11
2020,8,1,26125,-.248
2020,8,1,26139,-.479
2020,8,1,26163,-.182
2020,8,1,27003,-.168
2020,8,1,27013,-.357
2020,8,1,27053,-.224
2020,8,1,27109,-.33
2020,8,1,27123,-.238
2020,8,1,27137,-.0451
2020,8,1,27141,-.304
2020,8,1,27145,.273
2020,8,1,28033,-.144
2020,8,1,28121,-.0595
2020,8,1,29019,-.318
2020,8,1,29071,.218
2020,8,1,29077,-.199
2020,8,1,29095,-.313
2020,8,1,29099,-.0752
2020,8,1,29145,-.331
2020,8,1,29161,-.0682
2020,8,1,29165,-.452
2020,8,1,29183,-.181
2020,8,1,29187,.00956
2020,8,1,29189,-.264
2020,8,1,29510,-.411
2020,8,1,30029,-.158
2020,8,1,30047,-.239
2020,8,1,30049,.108
2020,8,1,30111,-.173
2020,8,1,31055,-.19
2020,8,1,31109,-.0456
2020,8,1,31153,-.0529
2020,8,1,32003,-.29
2020,8,1,32031,-.359
2020,8,1,33011,-.295
2020,8,1,33015,-.339
2020,8,1,34001,-.356
2020,8,1,34003,-.313
2020,8,1,34005,-.287
2020,8,1,34007,-.0723
2020,8,1,34009,-.297
2020,8,1,34013,-.411
2020,8,1,34015,-.0314
2020,8,1,34017,-.353
2020,8,1,34021,-.296
2020,8,1,34023,-.219
2020,8,1,34025,-.309
2020,8,1,34027,-.373
2020,8,1,34029,-.28
2020,8,1,34031,-.294
2020,8,1,34037,-.29
2020,8,1,34039,-.195
2020,8,1,34041,-.251
2020,8,1,35001,-.371
2020,8,1,35013,-.161
2020,8,1,35049,-.377
2020,8,1,36001,-.217
2020,8,1,36005,.034
2020,8,1,36007,-.341
2020,8,1,36027,-.299
2020,8,1,36029,-.371
2020,8,1,36047,-.209
2020,8,1,36055,-.3
2020,8,1,36059,-.334
2020,8,1,36061,-.624
2020,8,1,36063,-.292
2020,8,1,36065,-.0935
2020,8,1,36067,-.238
2020,8,1,36071,-.355
2020,8,1,36077,-.558
2020,8,1,36081,-.253
2020,8,1,36085,-.284
2020,8,1,36087,-.354
2020,8,1,36091,-.479
2020,8,1,36101,-.552
2020,8,1,36103,-.189
2020,8,1,36111,-.368
2020,8,1,36119,-.224
2020,8,1,37019,-.0849
2020,8,1,37021,-.423
2020,8,1,37027,-.0898
2020,8,1,37035,.0343
2020,8,1,37051,-.0575
2020,8,1,37067,-.0904
2020,8,1,37071,.0278
2020,8,1,37081,-.169
2020,8,1,37083,-.219
2020,8,1,37089,-.208
2020,8,1,37097,-.0699
2020,8,1,37105,.101
2020,8,1,37119,-.294
2020,8,1,37129,-.0869
2020,8,1,37133,.159
2020,8,1,37147,-.0521
2020,8,1,37151,-.101
2020,8,1,37155,.101
2020,8,1,37157,.0869
2020,8,1,37159,-.0515
2020,8,1,37179,-.0325
2020,8,1,37183,-.197
2020,8,1,37191,.0247
2020,8,1,39007,-.12
2020,8,1,39017,-.274
2020,8,1,39025,-.122
2020,8,1,39035,-.272
2020,8,1,39041,-.311
2020,8,1,39049,-.156
2020,8,1,39057,-.098
2020,8,1,39061,-.199
2020,8,1,39083,-.212
2020,8,1,39089,-.156
2020,8,1,39093,-.358
2020,8,1,39103,-.235
2020,8,1,39113,-.23
2020,8,1,39151,-.0112
2020,8,1,39153,-.157
2020,8,1,39165,-.331
2020,8,1,40109,-.28
2020,8,1,40143,-.246
2020,8,1,41005,-.0689
2020,8,1,41007,-.196
2020,8,1,41019,-.092
2020,8,1,41029,-.129
2020,8,1,41039,-.186
2020,8,1,41047,-.121
2020,8,1,41051,-.259
2020,8,1,41067,-.114
2020,8,1,41071,-.113
2020,8,1,42003,-.304
2020,8,1,42005,-.0916
2020,8,1,42009,.113
2020,8,1,42011,-.184
2020,8,1,42017,-.286
2020,8,1,42019,-.237
2020,8,1,42021,.0948
2020,8,1,42029,-.303
2020,8,1,42041,-.276
2020,8,1,42043,-.128
2020,8,1,42045,-.182
2020,8,1,42049,-.0224
2020,8,1,42051,.0656
2020,8,1,42055,-.0805
2020,8,1,42065,.0582
2020,8,1,42069,-.0269
2020,8,1,42071,-.156
2020,8,1,42077,-.112
2020,8,1,42079,.169
2020,8,1,42081,-.139
2020,8,1,42089,-.116
2020,8,1,42091,-.319
2020,8,1,42101,-.235
2020,8,1,42129,-.0615
2020,8,1,42133,-.321
2020,8,1,44007,-.356
2020,8,1,45007,.051
2020,8,1,45013,-.232
2020,8,1,45019,-.228
2020,8,1,45041,-.239
2020,8,1,45045,-.189
2020,8,1,45051,-.359
2020,8,1,45063,-.213
2020,8,1,45079,-.177
2020,8,1,45083,-.0557
2020,8,1,45085,-.0474
2020,8,1,45091,-.0344
2020,8,1,46099,-.222
2020,8,1,47037,-.313
2020,8,1,47065,-.258
2020,8,1,47093,-.215
2020,8,1,47119,-.224
2020,8,1,47125,-.077
2020,8,1,47149,-.288
2020,8,1,47157,-.213
2020,8,1,47189,-.294
2020,8,1,48027,-.235
2020,8,1,48029,-.4
2020,8,1,48039,-.422
2020,8,1,48041,-.306
2020,8,1,48049,-.355
2020,8,1,48061,-.273
2020,8,1,48085,-.271
2020,8,1,48091,-.201
2020,8,1,48113,-.253
2020,8,1,48121,-.276
2020,8,1,48139,-.105
2020,8,1,48141,-.25
2020,8,1,48157,-.405
2020,8,1,48167,-.348
2020,8,1,48171,-.393
2020,8,1,48181,-.122
2020,8,1,48183,-.295
2020,8,1,48201,-.385
2020,8,1,48215,-.295
2020,8,1,48245,-.214
2020,8,1,48257,-.0428
2020,8,1,48329,-.354
2020,8,1,48339,-.157
2020,8,1,48355,-.415
2020,8,1,48361,-.258
2020,8,1,48375,-.249
2020,8,1,48397,-.299
2020,8,1,48423,-.011
2020,8,1,48427,-.299
2020,8,1,48439,-.204
2020,8,1,48453,-.471
2020,8,1,48479,-.335
2020,8,1,48491,-.293
2020,8,1,48495,.0143
2020,8,1,49005,-.151
2020,8,1,49011,-.347
2020,8,1,49035,-.291
2020,8,1,49049,-.00238
2020,8,1,49057,-.0796
2020,8,1,50007,-.119
2020,8,1,51041,-.33
2020,8,1,51059,-.234
2020,8,1,51085,-.202
2020,8,1,51087,-.335
2020,8,1,51107,-.291
2020,8,1,51153,-.245
2020,8,1,51161,-.39
2020,8,1,51177,-.000412
2020,8,1,51179,-.421
2020,8,1,51550,-.121
2020,8,1,51700,.0053
2020,8,1,51710,-.192
2020,8,1,51760,-.236
2020,8,1,51770,-.226
2020,8,1,51800,-.294
2020,8,1,51810,-.321
2020,8,1,53005,-.112
2020,8,1,53011,-.346
2020,8,1,53033,-.406
2020,8,1,53035,-.0551
2020,8,1,53053,-.206
2020,8,1,53061,-.27
2020,8,1,53063,-.139
2020,8,1,53067,-.287
2020,8,1,53073,-.329
2020,8,1,53077,-.224
2020,8,1,54003,-.153
2020,8,1,54011,-.227
2020,8,1,54039,-.268
2020,8,1,54061,-.504
2020,8,1,54081,-.11
2020,8,1,55009,-.328
2020,8,1,55025,-.278
2020,8,1,55055,.00338
2020,8,1,55063,-.203
2020,8,1,55079,-.329
2020,8,1,55109,.155
2020,8,1,55117,-.17
2020,8,1,55133,-.266
2020,8,1,56025,-.408
2020,8,2,1003,-.311
2020,8,2,1015,-.171
2020,8,2,1043,-.0942
2020,8,2,1069,-.138
2020,8,2,1073,-.167
2020,8,2,1089,-.218
2020,8,2,1095,-.207
2020,8,2,1097,-.202
2020,8,2,1101,-.183
2020,8,2,1103,-.289
2020,8,2,1125,-.214
2020,8,2,2170,-.174
2020,8,2,4013,-.299
2020,8,2,4019,-.182
2020,8,2,4025,-.293
2020,8,2,5007,-.204
2020,8,2,5045,-.432
2020,8,2,5069,-.155
2020,8,2,5119,-.132
2020,8,2,5143,-.177
2020,8,2,6001,-.286
2020,8,2,6007,-.263
2020,8,2,6013,-.273
2020,8,2,6019,-.191
2020,8,2,6025,-.15
2020,8,2,6029,-.312
2020,8,2,6037,-.26
2020,8,2,6045,-.213
2020,8,2,6053,-.532
2020,8,2,6059,-.233
2020,8,2,6061,-.253
2020,8,2,6065,-.241
2020,8,2,6067,-.113
2020,8,2,6071,-.196
2020,8,2,6073,-.231
2020,8,2,6075,-.544
2020,8,2,6077,-.251
2020,8,2,6079,-.217
2020,8,2,6081,-.377
2020,8,2,6083,-.381
2020,8,2,6085,-.338
2020,8,2,6087,-.368
2020,8,2,6089,-.271
2020,8,2,6095,-.187
2020,8,2,6097,-.289
2020,8,2,6099,-.0949
2020,8,2,6107,-.188
2020,8,2,6111,-.245
2020,8,2,8001,-.0353
2020,8,2,8005,-.18
2020,8,2,8013,-.179
2020,8,2,8031,-.345
2020,8,2,8035,-.386
2020,8,2,8041,-.162
2020,8,2,8059,-.237
2020,8,2,8069,-.256
2020,8,2,8101,-.0307
2020,8,2,8123,-.347
2020,8,2,9001,-.283
2020,8,2,9003,-.17
2020,8,2,9009,-.314
2020,8,2,9011,-.304
2020,8,2,10003,-.295
2020,8,2,10005,-.282
2020,8,2,11001,-.621
2020,8,2,12001,-.253
2020,8,2,12009,-.267
2020,8,2,12011,-.22
2020,8,2,12017,-.381
2020,8,2,12021,-.376
2020,8,2,12031,-.181
2020,8,2,12033,-.226
2020,8,2,12053,-.129
2020,8,2,12057,-.317
2020,8,2,12069,-.354
2020,8,2,12071,-.253
2020,8,2,12073,-.177
2020,8,2,12083,-.266
2020,8,2,12085,-.0688
2020,8,2,12086,-.357
2020,8,2,12091,-.297
2020,8,2,12095,-.316
2020,8,2,12097,-.353
2020,8,2,12099,-.293
2020,8,2,12101,-.272
2020,8,2,12103,-.323
2020,8,2,12105,-.234
2020,8,2,12109,-.34
2020,8,2,12111,-.27
2020,8,2,12115,-.239
2020,8,2,12117,-.244
2020,8,2,12127,-.332
2020,8,2,13015,-.305
2020,8,2,13045,-.12
2020,8,2,13057,-.133
2020,8,2,13063,-.336
