year,month,day_endofweek,cityid,merchants_all,revenue_all
2020,8,9,1,-.136,-.173
2020,8,9,2,-.0584,-.286
2020,8,9,3,-.124,-.122
2020,8,9,4,.00421,-.0576
2020,8,9,5,.0173,.042
2020,8,9,6,-.166,-.0843
2020,8,9,7,-.00197,-.13
2020,8,9,8,-.117,-.148
2020,8,9,9,-.144,-.331
2020,8,9,10,-.0368,-.0221
2020,8,9,11,-.00124,-.157
2020,8,9,12,-.173,-.25
2020,8,9,13,.00727,.524
2020,8,9,14,-.105,.0115
2020,8,9,15,.00984,-.0553
2020,8,9,16,-.0122,-.236
2020,8,9,17,.0307,-.186
2020,8,9,18,-.0126,.165
2020,8,9,19,-.0176,.0895
2020,8,9,20,-.0408,.0946
2020,8,9,21,-.281,-.612
2020,8,9,22,-.0539,-.0596
2020,8,9,23,-.197,-.275
2020,8,9,24,-.195,-.21
2020,8,9,25,-.152,-.518
2020,8,9,26,.054,.0423
2020,8,9,27,-.0981,-.131
2020,8,9,28,.013,-.224
2020,8,9,29,-.276,-.559
2020,8,9,30,-.103,-.0115
2020,8,9,31,-.0228,-.162
2020,8,9,32,-.139,-.14
2020,8,9,33,-.0698,.000901
2020,8,9,34,-.128,-.227
2020,8,9,35,-.161,.12
2020,8,9,36,.0072,-.213
2020,8,9,37,.0132,-.123
2020,8,9,38,-.0109,-.213
2020,8,9,39,-.0341,-.0868
2020,8,9,40,-.0407,.0702
2020,8,9,41,-.16,-.119
2020,8,9,42,-.127,-.149
2020,8,9,43,-.023,-.0385
2020,8,9,44,-.0812,-.275
2020,8,9,45,-.0644,.104
2020,8,9,46,-.0353,.156
2020,8,9,47,-.205,-.072
2020,8,9,48,-.213,-.312
2020,8,9,49,-.0687,.167
2020,8,9,50,-.0149,-.123
2020,8,9,51,-.0983,-.225
2020,8,9,52,.0498,.162
2020,8,9,53,-.0527,-.106
2020,8,16,1,-.14,-.202
2020,8,16,2,-.048,-.269
2020,8,16,3,-.124,-.161
2020,8,16,4,-.0000891,-.083
2020,8,16,5,.0174,.0298
2020,8,16,6,-.163,-.139
2020,8,16,7,.00136,-.0885
2020,8,16,8,-.122,-.125
2020,8,16,9,-.143,-.318
2020,8,16,10,-.0353,-.00833
2020,8,16,11,-.00299,-.126
2020,8,16,12,-.174,-.335
2020,8,16,13,.00351,.459
2020,8,16,14,-.0959,-.0649
2020,8,16,15,.0145,-.141
2020,8,16,16,-.0311,-.252
2020,8,16,17,.0364,-.119
2020,8,16,18,-.0189,.192
2020,8,16,19,-.0082,.0805
2020,8,16,20,-.045,.0903
2020,8,16,21,-.301,-.656
2020,8,16,22,-.0682,-.132
2020,8,16,23,-.188,-.268
2020,8,16,24,-.183,-.201
2020,8,16,25,-.143,-.525
2020,8,16,26,.0478,-.0112
2020,8,16,27,-.107,-.171
2020,8,16,28,.00688,-.208
2020,8,16,29,-.288,-.535
2020,8,16,30,-.131,-.051
2020,8,16,31,-.036,-.184
2020,8,16,32,-.136,-.201
2020,8,16,33,-.0949,-.00363
2020,8,16,34,-.121,-.235
2020,8,16,35,-.151,.0637
2020,8,16,36,.0128,-.196
2020,8,16,37,.0183,-.188
2020,8,16,38,-.0265,-.316
2020,8,16,39,-.0485,-.0884
2020,8,16,40,-.0458,-.0186
2020,8,16,41,-.18,-.165
2020,8,16,42,-.132,-.184
2020,8,16,43,-.0601,-.096
2020,8,16,44,-.066,-.22
2020,8,16,45,-.0726,.0792
2020,8,16,46,-.0559,.178
2020,8,16,47,-.187,-.0485
2020,8,16,48,-.199,-.319
2020,8,16,49,-.0776,.0537
2020,8,16,50,-.0233,-.0944
2020,8,16,51,-.114,-.119
2020,8,16,52,.0511,.16
2020,8,16,53,-.0622,-.155
2020,8,23,1,-.132,-.208
2020,8,23,2,-.0414,-.23
2020,8,23,3,-.119,-.125
2020,8,23,4,.00259,-.0775
2020,8,23,5,.0326,.078
2020,8,23,6,-.157,-.127
2020,8,23,7,-.00125,-.0488
2020,8,23,8,-.12,-.193
2020,8,23,9,-.134,-.306
2020,8,23,10,-.0387,.0583
2020,8,23,11,-.00477,-.135
2020,8,23,12,-.176,-.346
2020,8,23,13,.0245,.376
2020,8,23,14,-.0734,-.0555
2020,8,23,15,.0163,-.111
2020,8,23,16,-.00658,-.274
2020,8,23,17,.0539,-.0821
2020,8,23,18,-.00515,.21
2020,8,23,19,-.024,.121
2020,8,23,20,-.0308,.141
2020,8,23,21,-.269,-.66
2020,8,23,22,-.0802,-.105
2020,8,23,23,-.194,-.281
2020,8,23,24,-.186,-.146
2020,8,23,25,-.125,-.485
2020,8,23,26,.039,.0232
2020,8,23,27,-.0981,-.0388
2020,8,23,28,.0269,-.173
2020,8,23,29,-.291,-.546
2020,8,23,30,-.13,-.0323
2020,8,23,31,-.0207,-.182
2020,8,23,32,-.138,-.168
2020,8,23,33,-.067,-.056
2020,8,23,34,-.115,-.269
2020,8,23,35,-.145,.129
2020,8,23,36,.00216,-.15
2020,8,23,37,.0107,-.101
2020,8,23,38,-.0274,-.271
2020,8,23,39,-.0421,-.0645
2020,8,23,40,-.0383,-.0777
2020,8,23,41,-.168,-.15
2020,8,23,42,-.128,-.152
2020,8,23,43,-.0333,-.0481
2020,8,23,44,-.0768,-.257
2020,8,23,45,-.077,.158
2020,8,23,46,-.033,.174
2020,8,23,47,-.173,-.077
2020,8,23,48,-.194,-.274
2020,8,23,49,-.0964,.11
2020,8,23,50,-.0201,-.105
2020,8,23,51,-.103,-.131
2020,8,23,52,.0664,.181
2020,8,23,53,-.0447,-.14
2020,8,30,1,-.134,-.19
2020,8,30,2,-.0381,-.27
2020,8,30,3,-.122,-.174
2020,8,30,4,-.00605,-.158
2020,8,30,5,.0323,.0241
2020,8,30,6,-.158,-.151
2020,8,30,7,-.00774,-.0757
2020,8,30,8,-.117,-.173
2020,8,30,9,-.139,-.303
2020,8,30,10,-.0252,.027
2020,8,30,11,-.00595,-.149
2020,8,30,12,-.183,-.359
2020,8,30,13,.0186,.286
2020,8,30,14,-.0761,-.193
2020,8,30,15,.0215,-.164
2020,8,30,16,-.0239,-.269
2020,8,30,17,.0402,-.0302
2020,8,30,18,.004,.17
2020,8,30,19,-.0136,.103
2020,8,30,20,-.0298,.0729
2020,8,30,21,-.276,-.663
2020,8,30,22,-.097,-.143
2020,8,30,23,-.174,-.343
2020,8,30,24,-.199,-.211
2020,8,30,25,-.139,-.498
2020,8,30,26,.0596,.0341
2020,8,30,27,-.0995,-.147
2020,8,30,28,.0269,-.327
2020,8,30,29,-.293,-.514
2020,8,30,30,-.111,-.0943
2020,8,30,31,-.0162,-.19
2020,8,30,32,-.142,-.229
2020,8,30,33,-.0536,.00233
2020,8,30,34,-.0982,-.225
2020,8,30,35,-.154,.0846
2020,8,30,36,.0175,-.183
2020,8,30,37,.0297,-.135
2020,8,30,38,-.018,-.218
2020,8,30,39,-.0418,-.133
2020,8,30,40,-.0268,-.076
2020,8,30,41,-.162,-.158
2020,8,30,42,-.12,-.218
2020,8,30,43,-.0221,-.0491
2020,8,30,44,-.0866,-.353
2020,8,30,45,-.0741,.104
2020,8,30,46,-.041,.17
2020,8,30,47,-.173,-.144
2020,8,30,48,-.184,-.276
2020,8,30,49,-.0927,.0722
2020,8,30,50,-.0142,-.139
2020,8,30,51,-.0944,-.125
2020,8,30,52,.0452,.125
2020,8,30,53,-.0338,-.182
2020,9,6,1,-.105,-.0761
2020,9,6,2,-.033,-.21
2020,9,6,3,-.106,.00786
2020,9,6,4,.0169,.0301
2020,9,6,5,.0537,.0795
2020,9,6,6,-.122,.0414
2020,9,6,7,.0231,-.0329
2020,9,6,8,-.0742,-.0131
2020,9,6,9,-.128,-.221
2020,9,6,10,-.0251,.137
2020,9,6,11,.0146,-.0138
2020,9,6,12,-.13,-.153
2020,9,6,13,.0218,.507
2020,9,6,14,-.0698,-.049
2020,9,6,15,.0346,.0621
2020,9,6,16,-.00741,-.178
2020,9,6,17,.0579,.0992
2020,9,6,18,.033,.295
2020,9,6,19,.0302,.718
2020,9,6,20,-.0315,.404
2020,9,6,21,-.253,-.559
2020,9,6,22,-.0643,-.0217
2020,9,6,23,-.173,-.177
2020,9,6,24,-.183,-.133
2020,9,6,25,-.121,-.375
2020,9,6,26,.0495,.118
2020,9,6,27,-.0732,.0422
2020,9,6,28,.0228,-.0931
2020,9,6,29,-.265,-.502
2020,9,6,30,-.107,.116
2020,9,6,31,.00364,.00376
2020,9,6,32,-.0977,-.027
2020,9,6,33,-.0518,.141
2020,9,6,34,-.0748,-.0313
2020,9,6,35,-.115,.271
2020,9,6,36,.053,-.0784
2020,9,6,37,.0301,.025
2020,9,6,38,.0106,-.0486
2020,9,6,39,-.0249,.0512
2020,9,6,40,-.0474,.0535
2020,9,6,41,-.139,.0173
2020,9,6,42,-.108,-.059
2020,9,6,43,-.0115,.0963
2020,9,6,44,-.0917,-.186
2020,9,6,45,-.0501,.241
2020,9,6,46,-.0336,.253
2020,9,6,47,-.162,.0979
2020,9,6,48,-.178,-.239
2020,9,6,49,-.0776,.233
2020,9,6,50,.000391,.0416
2020,9,6,51,-.0795,.15
2020,9,6,52,.0989,.363
2020,9,6,53,-.0249,-.0511
2020,9,13,1,-.124,-.217
2020,9,13,2,-.0434,-.248
2020,9,13,3,-.124,-.129
2020,9,13,4,-.00408,-.0782
2020,9,13,5,.035,-.0255
2020,9,13,6,-.145,-.148
2020,9,13,7,-.00324,-.146
2020,9,13,8,-.103,-.15
2020,9,13,9,-.152,-.372
2020,9,13,10,-.0357,.0226
2020,9,13,11,.00618,-.148
2020,9,13,12,-.137,-.331
2020,9,13,13,.0216,.438
2020,9,13,14,-.0843,-.0869
2020,9,13,15,-.00635,-.129
2020,9,13,16,-.0257,-.289
2020,9,13,17,.0415,.0185
2020,9,13,18,-.00811,.107
2020,9,13,19,.00827,.0829
2020,9,13,20,-.0269,.0375
2020,9,13,21,-.27,-.629
2020,9,13,22,-.091,-.115
2020,9,13,23,-.174,-.254
2020,9,13,24,-.198,-.254
2020,9,13,25,-.12,-.557
2020,9,13,26,.0426,-.0484
2020,9,13,27,-.0825,-.0244
2020,9,13,28,.014,-.322
2020,9,13,29,-.287,-.588
2020,9,13,30,-.103,-.12
2020,9,13,31,.00658,-.151
2020,9,13,32,-.122,-.234
2020,9,13,33,-.0891,-.04
2020,9,13,34,-.0828,-.227
2020,9,13,35,-.141,.143
2020,9,13,36,.019,-.222
2020,9,13,37,.0327,-.234
2020,9,13,38,-.0184,-.285
2020,9,13,39,-.0317,-.0821
2020,9,13,40,-.0382,-.0947
2020,9,13,41,-.149,-.155
2020,9,13,42,-.126,-.216
2020,9,13,43,-.0367,-.0666
2020,9,13,44,-.11,-.238
2020,9,13,45,-.051,.151
2020,9,13,46,-.0405,.0898
2020,9,13,47,-.177,-.176
2020,9,13,48,-.17,-.361
2020,9,13,49,-.0952,.0451
2020,9,13,50,-.037,-.198
2020,9,13,51,-.117,-.108
2020,9,13,52,.0145,.0793
2020,9,13,53,-.0533,-.221
2020,9,20,1,-.098,-.164
2020,9,20,2,-.0277,-.187
2020,9,20,3,-.109,-.0586
2020,9,20,4,.0322,.0803
2020,9,20,5,.0517,.0617
2020,9,20,6,-.123,-.0606
2020,9,20,7,.0136,-.0772
2020,9,20,8,-.0772,-.136
2020,9,20,9,-.131,-.299
2020,9,20,10,-.0166,.118
2020,9,20,11,.00862,-.126
2020,9,20,12,-.114,-.27
2020,9,20,13,.0392,.566
2020,9,20,14,-.052,.0181
2020,9,20,15,.0321,-.0658
2020,9,20,16,-.0015,-.166
2020,9,20,17,.0527,.0568
2020,9,20,18,.00611,.195
2020,9,20,19,.00176,.187
2020,9,20,20,-.0231,.152
2020,9,20,21,-.254,-.607
2020,9,20,22,-.0749,-.018
2020,9,20,23,-.156,-.146
2020,9,20,24,-.202,-.216
2020,9,20,25,-.111,-.496
2020,9,20,26,.0752,.12
2020,9,20,27,-.103,-.0869
2020,9,20,28,.0253,-.243
2020,9,20,29,-.28,-.517
2020,9,20,30,-.115,.0332
2020,9,20,31,-.00518,-.0695
2020,9,20,32,-.134,-.112
2020,9,20,33,-.0546,.0252
2020,9,20,34,-.086,-.0878
2020,9,20,35,-.111,.245
2020,9,20,36,.0557,-.0822
2020,9,20,37,.061,-.0637
2020,9,20,38,-.00324,-.192
2020,9,20,39,-.0226,-.0144
2020,9,20,40,-.0219,.0128
2020,9,20,41,-.121,-.0391
2020,9,20,42,-.117,-.115
2020,9,20,43,-.0289,.000452
2020,9,20,44,-.0915,-.276
2020,9,20,45,-.04,.173
2020,9,20,46,-.0321,.229
2020,9,20,47,-.169,-.0937
2020,9,20,48,-.157,-.354
2020,9,20,49,-.0827,.276
2020,9,20,50,-.00929,-.0663
2020,9,20,51,-.0737,-.045
2020,9,20,52,.0751,.274
2020,9,20,53,-.033,-.141
2020,9,27,1,-.105,-.165
2020,9,27,2,-.0231,-.199
2020,9,27,3,-.105,-.072
2020,9,27,4,.0184,-.0909
2020,9,27,5,.0535,.0706
2020,9,27,6,-.12,-.0492
2020,9,27,7,.0175,-.0814
2020,9,27,8,-.0847,-.112
2020,9,27,9,-.132,-.312
2020,9,27,10,-.0222,.0758
2020,9,27,11,.00886,-.147
2020,9,27,12,-.114,-.292
2020,9,27,13,.0368,.566
2020,9,27,14,-.0678,-.0141
2020,9,27,15,.0357,-.0903
2020,9,27,16,-.0202,-.182
2020,9,27,17,.0567,.0746
2020,9,27,18,.0168,.252
2020,9,27,19,.00747,.177
2020,9,27,20,-.0371,.163
2020,9,27,21,-.239,-.627
2020,9,27,22,-.0763,-.0928
2020,9,27,23,-.144,-.221
2020,9,27,24,-.18,-.167
2020,9,27,25,-.128,-.474
2020,9,27,26,.0783,.000709
2020,9,27,27,-.101,-.131
2020,9,27,28,.0479,-.195
2020,9,27,29,-.288,-.544
2020,9,27,30,-.0911,.0446
2020,9,27,31,-.00604,-.0491
2020,9,27,32,-.124,-.0838
2020,9,27,33,-.0583,.0426
2020,9,27,34,-.0691,-.149
2020,9,27,35,-.104,.162
2020,9,27,36,.0632,-.0523
2020,9,27,37,.0188,-.0984
2020,9,27,38,-.00672,-.17
2020,9,27,39,-.0421,-.0285
2020,9,27,40,-.0174,.0472
2020,9,27,41,-.13,-.158
2020,9,27,42,-.0998,-.171
2020,9,27,43,-.00741,.0189
2020,9,27,44,-.0655,-.299
2020,9,27,45,-.0445,.0986
2020,9,27,46,-.0349,.174
2020,9,27,47,-.158,-.0504
2020,9,27,48,-.0338,-.202
2020,9,27,49,-.0933,.165
2020,9,27,50,.00283,-.0943
2020,9,27,51,-.064,-.0541
2020,9,27,52,.0499,.169
2020,9,27,53,-.0169,-.134
2020,10,4,1,-.0929,-.158
2020,10,4,2,-.0134,-.162
2020,10,4,3,-.103,-.0811
2020,10,4,4,.0231,-.0843
2020,10,4,5,.0526,-.0441
2020,10,4,6,-.116,-.0598
2020,10,4,7,.021,-.11
2020,10,4,8,-.0752,-.112
2020,10,4,9,-.129,-.283
2020,10,4,10,-.0209,.0407
2020,10,4,11,.0238,-.11
2020,10,4,12,-.0861,-.152
2020,10,4,13,.0524,.51
2020,10,4,14,-.0593,-.0531
2020,10,4,15,.054,-.0639
2020,10,4,16,-.0206,-.233
2020,10,4,17,.0566,.0161
2020,10,4,18,.0194,.238
2020,10,4,19,.011,.168
2020,10,4,20,-.00193,.116
2020,10,4,21,-.215,-.604
2020,10,4,22,-.0769,-.081
2020,10,4,23,-.141,-.287
2020,10,4,24,-.176,-.182
2020,10,4,25,-.129,-.508
2020,10,4,26,.0597,.0211
2020,10,4,27,-.0766,-.158
2020,10,4,28,.0277,-.158
2020,10,4,29,-.271,-.559
2020,10,4,30,-.0882,.0156
2020,10,4,31,.00744,-.114
2020,10,4,32,-.126,-.168
2020,10,4,33,-.0629,-.00601
2020,10,4,34,-.0568,-.161
2020,10,4,35,-.111,.142
2020,10,4,36,.0657,-.138
2020,10,4,37,.0496,-.0856
2020,10,4,38,-.000427,-.158
2020,10,4,39,-.0241,-.0317
2020,10,4,40,-.0308,-.0208
2020,10,4,41,-.133,-.162
2020,10,4,42,-.0986,-.138
2020,10,4,43,-.00281,-.0626
2020,10,4,44,-.0449,-.27
2020,10,4,45,-.0382,.221
2020,10,4,46,-.0252,.15
2020,10,4,47,-.15,-.0956
2020,10,4,48,-.0139,-.144
2020,10,4,49,-.0896,.13
2020,10,4,50,-.011,-.134
2020,10,4,51,-.066,-.0432
2020,10,4,52,.0443,.205
2020,10,4,53,-.0415,-.254
2020,10,11,1,-.0852,-.0996
2020,10,11,2,-.0208,-.201
2020,10,11,3,-.104,-.0854
2020,10,11,4,.0175,-.0525
2020,10,11,5,.0504,.0165
2020,10,11,6,-.12,-.0583
2020,10,11,7,.0149,-.0595
2020,10,11,8,-.0629,-.0986
2020,10,11,9,-.126,-.248
2020,10,11,10,-.0103,.0689
2020,10,11,11,.0165,-.0823
2020,10,11,12,-.104,-.19
2020,10,11,13,.0478,.561
2020,10,11,14,-.0766,-.0289
2020,10,11,15,.0442,-.072
2020,10,11,16,-.0129,-.229
2020,10,11,17,.0613,-.00126
2020,10,11,18,.0221,.149
2020,10,11,19,.0159,.169
2020,10,11,20,-.0119,.239
2020,10,11,21,-.23,-.587
2020,10,11,22,-.0532,-.089
2020,10,11,23,-.147,-.144
2020,10,11,24,-.177,-.1
2020,10,11,25,-.122,-.484
2020,10,11,26,.072,.0774
2020,10,11,27,-.0481,-.0892
2020,10,11,28,.0273,-.204
2020,10,11,29,-.283,-.537
2020,10,11,30,-.0695,.162
2020,10,11,31,-.00177,-.0831
2020,10,11,32,-.144,-.225
2020,10,11,33,-.0651,.0464
2020,10,11,34,-.0507,-.0873
2020,10,11,35,-.101,.256
2020,10,11,36,.0731,-.11
2020,10,11,37,.0337,-.0895
2020,10,11,38,.0078,-.139
2020,10,11,39,-.0113,.0235
2020,10,11,40,-.0367,.0467
2020,10,11,41,-.121,-.177
2020,10,11,42,-.113,-.149
2020,10,11,43,-.0172,.0762
2020,10,11,44,-.0325,-.262
2020,10,11,45,-.0298,.162
2020,10,11,46,-.0194,.233
2020,10,11,47,-.145,-.0946
2020,10,11,48,-.0182,-.182
2020,10,11,49,-.0768,.079
2020,10,11,50,.00134,-.104
2020,10,11,51,-.063,-.11
2020,10,11,52,.0512,.294
2020,10,11,53,-.0164,.0672
2020,10,18,1,-.0826,-.0948
2020,10,18,2,-.00193,-.154
2020,10,18,3,-.106,-.118
2020,10,18,4,.0308,-.0288
2020,10,18,5,.0547,.0426
2020,10,18,6,-.114,-.0349
2020,10,18,7,.0186,-.113
2020,10,18,8,-.0682,-.159
2020,10,18,9,-.14,-.243
2020,10,18,10,-.0152,.109
2020,10,18,11,.0248,-.0889
2020,10,18,12,-.0882,-.214
2020,10,18,13,.0533,.503
2020,10,18,14,-.0393,-.0699
2020,10,18,15,.0631,-.075
2020,10,18,16,.0259,-.158
2020,10,18,17,.0702,-.000179
2020,10,18,18,.00845,.143
2020,10,18,19,.0122,.158
2020,10,18,20,-.0144,.152
2020,10,18,21,-.214,-.576
2020,10,18,22,-.0815,-.13
2020,10,18,23,-.117,-.196
2020,10,18,24,-.17,-.0776
2020,10,18,25,-.105,-.41
2020,10,18,26,.0792,-.0081
2020,10,18,27,-.071,-.124
2020,10,18,28,.0373,-.164
2020,10,18,29,-.278,-.504
2020,10,18,30,-.102,.0781
2020,10,18,31,.00638,-.096
2020,10,18,32,-.152,-.126
2020,10,18,33,-.0714,.0941
2020,10,18,34,-.0549,-.166
2020,10,18,35,-.106,.219
2020,10,18,36,.0654,-.14
2020,10,18,37,.0493,-.015
2020,10,18,38,.00751,-.172
2020,10,18,39,-.0277,.00381
2020,10,18,40,-.0226,-.0375
2020,10,18,41,-.119,-.0459
2020,10,18,42,-.0976,-.139
2020,10,18,43,-.0101,.0603
2020,10,18,44,-.0594,-.294
2020,10,18,45,-.0472,.185
2020,10,18,46,-.0236,.213
2020,10,18,47,-.151,.00196
2020,10,18,48,-.0105,-.164
2020,10,18,49,-.0815,.27
2020,10,18,50,-.000625,-.0896
2020,10,18,51,-.0877,-.0732
2020,10,18,52,.0465,.234
2020,10,18,53,-.0187,-.144
2020,10,25,1,-.0798,-.116
2020,10,25,2,-.00608,-.191
2020,10,25,3,-.103,-.101
2020,10,25,4,.0282,-.0349
2020,10,25,5,.0652,.0313
2020,10,25,6,-.116,-.0425
2020,10,25,7,.0281,-.0569
2020,10,25,8,-.0669,-.0101
2020,10,25,9,-.132,-.261
2020,10,25,10,-.00957,.125
2020,10,25,11,.0409,-.0579
2020,10,25,12,-.0755,-.236
2020,10,25,13,.056,.465
2020,10,25,14,-.0546,.00997
2020,10,25,15,.0475,-.153
2020,10,25,16,.0128,-.204
2020,10,25,17,.0752,.00644
2020,10,25,18,.029,.187
2020,10,25,19,.0161,.167
2020,10,25,20,-.00448,.251
2020,10,25,21,-.212,-.586
2020,10,25,22,-.0776,-.128
2020,10,25,23,-.13,-.144
2020,10,25,24,-.174,-.161
2020,10,25,25,-.103,-.496
2020,10,25,26,.0612,.0502
2020,10,25,27,-.0725,-.0977
2020,10,25,28,.0361,-.155
2020,10,25,29,-.298,-.513
2020,10,25,30,-.0843,.125
2020,10,25,31,.0274,-.116
2020,10,25,32,-.159,-.176
2020,10,25,33,-.0661,.0633
2020,10,25,34,-.0465,-.0942
2020,10,25,35,-.0865,.141
2020,10,25,36,.0815,-.141
2020,10,25,37,.05,-.0837
2020,10,25,38,.00725,-.179
2020,10,25,39,-.0393,-.0203
2020,10,25,40,-.0268,-.0942
2020,10,25,41,-.107,-.0775
2020,10,25,42,-.0927,-.132
2020,10,25,43,-.00536,.00217
2020,10,25,44,-.00652,-.261
2020,10,25,45,-.0299,.185
2020,10,25,46,-.0185,.214
2020,10,25,47,-.153,-.0469
2020,10,25,48,-.00228,-.115
2020,10,25,49,-.0786,.161
2020,10,25,50,-.000868,-.0907
2020,10,25,51,-.0528,-.0262
2020,10,25,52,.0446,.277
2020,10,25,53,-.00444,-.059
2020,11,1,1,-.0779,-.187
2020,11,1,2,-.0201,-.252
2020,11,1,3,-.106,-.168
2020,11,1,4,.0247,-.126
2020,11,1,5,.0499,-.0114
2020,11,1,6,-.117,-.0627
2020,11,1,7,.0219,-.121
2020,11,1,8,-.0773,-.154
2020,11,1,9,-.129,-.257
2020,11,1,10,-.0168,.0135
2020,11,1,11,.0374,-.138
2020,11,1,12,-.096,-.223
2020,11,1,13,.0675,.284
2020,11,1,14,-.0655,-.196
2020,11,1,15,.0678,-.135
2020,11,1,16,.0114,-.245
2020,11,1,17,.0662,-.0507
2020,11,1,18,.0112,.136
2020,11,1,19,.0334,.168
2020,11,1,20,-.0304,.151
2020,11,1,21,-.229,-.557
2020,11,1,22,-.0655,-.233
2020,11,1,23,-.0906,-.217
2020,11,1,24,-.183,-.139
2020,11,1,25,-.11,-.483
2020,11,1,26,-.00185,-.109
2020,11,1,27,-.0653,-.153
2020,11,1,28,.0542,-.227
2020,11,1,29,-.286,-.521
2020,11,1,30,-.0933,.0791
2020,11,1,31,.0185,-.0889
2020,11,1,32,-.133,-.288
2020,11,1,33,-.0332,-.0165
2020,11,1,34,-.0334,-.184
2020,11,1,35,-.101,.22
2020,11,1,36,.0549,-.186
2020,11,1,37,.00557,-.133
2020,11,1,38,.00527,-.256
2020,11,1,39,-.0367,-.0984
2020,11,1,40,-.0413,-.0465
2020,11,1,41,-.114,-.147
2020,11,1,42,-.105,-.148
2020,11,1,43,-.00682,-.00282
2020,11,1,44,-.0566,-.388
2020,11,1,45,-.0387,.137
2020,11,1,46,-.0253,.104
2020,11,1,47,-.142,-.094
2020,11,1,48,.00771,-.145
2020,11,1,49,-.0951,.136
2020,11,1,50,-.00624,-.13
2020,11,1,51,-.0585,-.0402
2020,11,1,52,.064,.277
2020,11,1,53,-.00746,-.255
2020,11,8,1,-.086,-.158
2020,11,8,2,-.00703,-.239
2020,11,8,3,-.124,-.127
2020,11,8,4,.0223,-.0519
2020,11,8,5,.0468,-.0686
2020,11,8,6,-.137,-.101
2020,11,8,7,.0115,-.179
2020,11,8,8,-.0672,-.0887
2020,11,8,9,-.131,-.217
2020,11,8,10,-.0198,.0259
2020,11,8,11,.0272,-.202
2020,11,8,12,-.0907,-.177
2020,11,8,13,.0801,.396
2020,11,8,14,-.0755,-.15
2020,11,8,15,.0322,-.218
2020,11,8,16,.0179,-.146
2020,11,8,17,.0697,-.0328
2020,11,8,18,-.0136,.0786
2020,11,8,19,-.000495,.227
2020,11,8,20,-.0335,.128
2020,11,8,21,-.242,-.604
2020,11,8,22,-.104,-.195
2020,11,8,23,-.026,-.169
2020,11,8,24,-.181,-.126
2020,11,8,25,-.11,-.434
2020,11,8,26,.0121,-.102
2020,11,8,27,-.0814,.016
2020,11,8,28,.0411,-.197
2020,11,8,29,-.285,-.563
2020,11,8,30,-.0685,.0772
2020,11,8,31,.00973,-.0995
2020,11,8,32,-.175,-.28
2020,11,8,33,-.0779,-.0809
2020,11,8,34,-.0266,-.199
2020,11,8,35,-.109,.219
2020,11,8,36,.0442,-.208
2020,11,8,37,.0475,-.144
2020,11,8,38,-.00172,-.226
2020,11,8,39,-.0362,-.02
2020,11,8,40,-.035,-.0719
2020,11,8,41,-.118,-.141
2020,11,8,42,-.117,-.277
2020,11,8,43,-.0254,-.0505
2020,11,8,44,-.0397,-.288
2020,11,8,45,-.0354,.178
2020,11,8,46,-.0245,.23
2020,11,8,47,-.132,-.102
2020,11,8,48,-.0109,-.184
2020,11,8,49,-.0842,.217
2020,11,8,50,-.0203,-.15
2020,11,8,51,-.0531,-.103
2020,11,8,52,.0374,.205
2020,11,8,53,.00391,-.377
2020,11,15,1,-.0829,-.131
2020,11,15,2,-.00821,-.222
2020,11,15,3,-.137,-.127
2020,11,15,4,.0189,-.0955
2020,11,15,5,.033,-.0698
2020,11,15,6,-.13,-.108
2020,11,15,7,-.0059,-.14
2020,11,15,8,-.0729,-.0858
2020,11,15,9,-.141,-.252
2020,11,15,10,-.0295,.0253
2020,11,15,11,.00381,-.206
2020,11,15,12,-.117,-.246
2020,11,15,13,.0963,.401
2020,11,15,14,-.0751,-.12
2020,11,15,15,.0112,-.181
2020,11,15,16,.0149,-.202
2020,11,15,17,.0714,-.0182
2020,11,15,18,-.0506,.0443
2020,11,15,19,.0216,.224
2020,11,15,20,-.0488,.115
2020,11,15,21,-.234,-.613
2020,11,15,22,-.0855,-.176
2020,11,15,23,-.0348,-.112
2020,11,15,24,-.184,-.154
2020,11,15,25,-.125,-.402
2020,11,15,26,.0363,-.0929
2020,11,15,27,-.104,-.111
2020,11,15,28,.0408,-.2
2020,11,15,29,-.31,-.542
2020,11,15,30,-.0897,.106
2020,11,15,31,.0114,-.142
2020,11,15,32,-.184,-.332
2020,11,15,33,-.065,-.0578
2020,11,15,34,-.03,-.133
2020,11,15,35,-.116,.129
2020,11,15,36,.0248,-.12
2020,11,15,37,.0494,-.149
2020,11,15,38,-.00866,-.284
2020,11,15,39,-.0244,-.0219
2020,11,15,40,-.0309,-.135
2020,11,15,41,-.119,-.16
2020,11,15,42,-.103,-.298
2020,11,15,43,-.034,-.096
2020,11,15,44,-.0278,-.232
2020,11,15,45,-.0527,.0947
2020,11,15,46,-.0239,.127
2020,11,15,47,-.146,-.0883
2020,11,15,48,-.0239,-.172
2020,11,15,49,-.114,.19
2020,11,15,50,-.0203,-.183
2020,11,15,51,-.0879,-.078
2020,11,15,52,.0398,.171
2020,11,15,53,-.0102,-.299
2020,11,22,1,-.0893,-.138
2020,11,22,2,-.0127,-.219
2020,11,22,3,-.141,-.129
2020,11,22,4,.0177,-.0962
2020,11,22,5,.0306,-.0615
2020,11,22,6,-.14,-.0793
2020,11,22,7,-.00325,-.13
